timestamp,pixel_flow_x_integral,pixel_flow_y_integral,gyro_x_rate_integral,gyro_y_rate_integral,gyro_z_rate_integral,ground_distance_m,integration_timespan,time_since_last_sonar_update,max_flow_rate,min_ground_distance,max_ground_distance,frame_count_since_last_readout,gyro_temperature,sensor_id,quality,mode
9735344,0.0,0.0,nan,nan,0.0,0.0,16536,0,5.0,0.1,30.0,0,0,124,93,0
9749356,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,15132,0,5.0,0.1,30.0,0,0,124,92,0
9765253,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,90,0
9790169,0.002,1.7484555e-10,nan,nan,0.0,0.0,24919,0,5.0,0.1,30.0,0,0,124,86,0
9806069,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
9822123,0.0,0.0,nan,nan,0.0,0.0,16054,0,5.0,0.1,30.0,0,0,124,89,0
9838014,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,82,0
9856146,0.0,0.0,nan,nan,0.0,0.0,16380,0,5.0,0.1,30.0,0,0,124,95,0
9870284,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,86,0
9886192,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
9901949,-1.7484555e-10,0.002,nan,nan,0.0,0.0,15328,0,5.0,0.1,30.0,0,0,124,94,0
9917402,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
9942513,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,24022,0,5.0,0.1,30.0,0,0,124,97,0
9957302,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
9975651,0.0,0.0,nan,nan,0.0,0.0,17240,0,5.0,0.1,30.0,0,0,124,89,0
9998061,0.002,1.7484555e-10,nan,nan,0.0,0.0,22918,0,5.0,0.1,30.0,0,0,124,95,0
10015657,1.7484555e-10,-0.002,nan,nan,0.0,0.0,17138,0,5.0,0.1,30.0,0,0,124,96,0
10030519,0.0,0.0,nan,nan,0.0,0.0,15893,0,5.0,0.1,30.0,0,0,124,89,0
10055730,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,24166,0,5.0,0.1,30.0,0,0,124,96,0
10070560,0.0,0.0,nan,nan,0.0,0.0,15896,0,5.0,0.1,30.0,0,0,124,93,0
10095839,0.002,1.7484555e-10,nan,nan,0.0,0.0,24155,0,5.0,0.1,30.0,0,0,124,92,0
10110612,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
10126449,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
10142852,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
10157731,-1.7484555e-10,0.002,nan,nan,0.0,0.0,15331,0,5.0,0.1,30.0,0,0,124,94,0
10175956,0.0,0.0,nan,nan,0.0,0.0,17100,0,5.0,0.1,30.0,0,0,124,98,0
10190721,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
10207158,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,93,0
10221770,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,15169,0,5.0,0.1,30.0,0,0,124,96,0
10237668,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
10256009,1.7484555e-10,-0.002,nan,nan,0.0,0.0,17268,0,5.0,0.1,30.0,0,0,124,92,0
10270827,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
10286723,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,98,0
10303006,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
10318503,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
10336285,0.0,0.0,nan,nan,0.0,0.0,16535,0,5.0,0.1,30.0,0,0,124,91,0
10357872,0.0019999999,0.0020000003,nan,nan,0.0,0.0,22843,0,5.0,0.1,30.0,0,0,124,95,0
10376193,0.0,0.0,nan,nan,0.0,0.0,17212,0,5.0,0.1,30.0,0,0,124,97,0
10391009,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,88,0
10406879,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,91,0
10423110,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
10445838,0.002,1.7484555e-10,nan,nan,0.0,0.0,23058,0,5.0,0.1,30.0,0,0,124,95,0
10461853,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,97,0
10477832,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,16131,0,5.0,0.1,30.0,0,0,124,93,0
10496701,1.7484555e-10,-0.002,nan,nan,0.0,0.0,18189,0,5.0,0.1,30.0,0,0,124,95,0
10514951,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,98,0
10527913,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
10544029,0.0,0.0,nan,nan,0.0,0.0,16214,0,5.0,0.1,30.0,0,0,124,90,0
10559925,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
10576723,0.0,0.0,nan,nan,0.0,0.0,16316,0,5.0,0.1,30.0,0,0,124,86,0
10595237,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,97,0
10608022,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,100,0
10624278,0.0,0.0,nan,nan,0.0,0.0,16216,0,5.0,0.1,30.0,0,0,124,92,0
10640140,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
10656937,0.0,0.0,nan,nan,0.0,0.0,16331,0,5.0,0.1,30.0,0,0,124,96,0
10675417,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,97,0
10688249,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
10704471,0.0,0.0,nan,nan,0.0,0.0,16205,0,5.0,0.1,30.0,0,0,124,95,0
10720378,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,99,0
10737275,0.0,0.0,nan,nan,0.0,0.0,16307,0,5.0,0.1,30.0,0,0,124,97,0
10755591,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
10768824,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,94,0
10798099,-1.7484555e-10,0.002,nan,nan,0.0,0.0,29677,0,5.0,0.1,30.0,0,0,124,93,0
10817075,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,89,0
10829906,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
10845837,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,98,0
10861722,0.0,0.0,nan,nan,0.0,0.0,15916,0,5.0,0.1,30.0,0,0,124,93,0
10877594,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
10902208,1.7484555e-10,-0.002,nan,nan,0.0,0.0,24605,0,5.0,0.1,30.0,0,0,124,94,0
10918127,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
10936956,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
10949876,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
10965780,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,89,0
10995952,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,27095,0,5.0,0.1,30.0,0,0,124,93,0
11008752,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,94,0
11038316,0.002,1.7484555e-10,nan,nan,0.0,0.0,29569,0,5.0,0.1,30.0,0,0,124,93,0
11057978,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
11070354,-1.7484555e-10,0.002,nan,nan,0.0,0.0,16135,0,5.0,0.1,30.0,0,0,124,93,0
11086253,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
11110368,1.7484555e-10,-0.002,nan,nan,0.0,0.0,24142,0,5.0,0.1,30.0,0,0,124,88,0
11126411,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
11142186,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
11158057,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,89,0
11176884,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,89,0
11189849,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
11205918,0.0,0.0,nan,nan,0.0,0.0,15942,0,5.0,0.1,30.0,0,0,124,95,0
11222649,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,16698,0,5.0,0.1,30.0,0,0,124,90,0
11238584,-1.7484555e-10,0.002,nan,nan,0.0,0.0,16028,0,5.0,0.1,30.0,0,0,124,91,0
11257397,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
11270293,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,90,0
11286192,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,90,0
11303029,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,98,0
11318757,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
11335403,0.002,1.7484555e-10,nan,nan,0.0,0.0,16619,0,5.0,0.1,30.0,0,0,124,95,0
11359192,1.7484555e-10,-0.002,nan,nan,0.0,0.0,24585,0,5.0,0.1,30.0,0,0,124,99,0
11378116,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
11390958,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,89,0
11406850,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,96,0
11422753,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
11438633,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
11457513,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
11470416,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,94,0
11497803,-0.0020000003,0.0019999999,nan,nan,0.0,0.0,24324,0,5.0,0.1,30.0,0,0,124,93,0
11510625,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,94,0
11537796,1.7484555e-10,-0.002,nan,nan,0.0,0.0,24145,0,5.0,0.1,30.0,0,0,124,94,0
11558803,0.002,1.7484555e-10,nan,nan,0.0,0.0,24022,0,5.0,0.1,30.0,0,0,124,95,0
11577671,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
11590572,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
11607174,0.0,0.0,nan,nan,0.0,0.0,16268,0,5.0,0.1,30.0,0,0,124,94,0
11623046,0.0,0.0,nan,nan,0.0,0.0,15898,0,5.0,0.1,30.0,0,0,124,90,0
11638914,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
11657124,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
11670899,-1.7484555e-10,0.002,nan,nan,0.0,0.0,16364,0,5.0,0.1,30.0,0,0,124,93,0
11698608,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,24022,0,5.0,0.1,30.0,0,0,124,94,0
11710960,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,90,0
11727148,0.002,1.7484555e-10,nan,nan,0.0,0.0,16360,0,5.0,0.1,30.0,0,0,124,93,0
11743066,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
11767294,1.7484555e-10,-0.002,nan,nan,0.0,0.0,24225,0,5.0,0.1,30.0,0,0,124,90,0
11783179,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,98,0
11807358,-1.7484555e-10,0.002,nan,nan,0.0,0.0,24201,0,5.0,0.1,30.0,0,0,124,92,0
11831032,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,23661,0,5.0,0.1,30.0,0,0,124,91,0
11847612,0.0,0.0,nan,nan,0.0,0.0,15896,0,5.0,0.1,30.0,0,0,124,95,0
11871052,1.7484555e-10,-0.002,nan,nan,0.0,0.0,24141,0,5.0,0.1,30.0,0,0,124,93,0
11888380,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,90,0
11911093,0.002,1.7484555e-10,nan,nan,0.0,0.0,24146,0,5.0,0.1,30.0,0,0,124,98,0
11927917,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,98,0
11951734,-1.7484555e-10,0.002,nan,nan,0.0,0.0,24146,0,5.0,0.1,30.0,0,0,124,90,0
11967616,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
11983264,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
11999350,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,95,0
12015274,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
12030699,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,99,0
12046844,0.0,0.0,nan,nan,0.0,0.0,15896,0,5.0,0.1,30.0,0,0,124,95,0
12062523,0.0,0.0,nan,nan,0.0,0.0,15893,0,5.0,0.1,30.0,0,0,124,97,0
12079247,1.7484555e-10,-0.002,nan,nan,0.0,0.0,16868,0,5.0,0.1,30.0,0,0,124,96,0
12097845,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,89,0
12111058,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,95,0
12126934,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
12142872,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
12158717,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,91,0
12174604,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
12191363,-1.7484555e-10,0.002,nan,nan,0.0,0.0,16750,0,5.0,0.1,30.0,0,0,124,94,0
12207656,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
12223114,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,90,0
12239033,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
12254925,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
12270828,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,96,0
12286704,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,97,0
12303683,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
12319080,0.0,0.0,nan,nan,0.0,0.0,16130,0,5.0,0.1,30.0,0,0,124,97,0
12336969,1.7484555e-10,-0.002,nan,nan,0.0,0.0,16758,0,5.0,0.1,30.0,0,0,124,97,0
12351378,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,93,0
12367270,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
12383161,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
12399064,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,93,0
12415044,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
12431559,-1.7484555e-10,0.002,nan,nan,0.0,0.0,16623,0,5.0,0.1,30.0,0,0,124,92,0
12447441,0.0,0.0,nan,nan,0.0,0.0,15897,0,5.0,0.1,30.0,0,0,124,95,0
12463458,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
12479242,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,92,0
12495139,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,95,0
12511031,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,91,0
12526921,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
12545190,-0.0019999999,-0.0020000003,nan,nan,0.0,0.0,16864,0,5.0,0.1,30.0,0,0,124,93,0
12559684,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,95,0
12576837,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,90,0
12592342,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
12608083,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,96,0
12624307,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
12639793,0.0,0.0,nan,nan,0.0,0.0,16337,0,5.0,0.1,30.0,0,0,124,90,0
12656059,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,94,0
12671768,0.002,1.7484555e-10,nan,nan,0.0,0.0,16309,0,5.0,0.1,30.0,0,0,124,93,0
12687669,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
12711935,-1.7484555e-10,0.002,nan,nan,0.0,0.0,24134,0,5.0,0.1,30.0,0,0,124,93,0
12727823,-1.7484555e-10,0.002,nan,nan,0.0,0.0,16026,0,5.0,0.1,30.0,0,0,124,91,0
12743832,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,97,0
12759952,0.0,0.0,nan,nan,0.0,0.0,16175,0,5.0,0.1,30.0,0,0,124,97,0
12775957,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,91,0
12791879,1.7484555e-10,-0.002,nan,nan,0.0,0.0,16088,0,5.0,0.1,30.0,0,0,124,89,0
12807766,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,93,0
12823796,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
12840009,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,89,0
12855448,0.0,0.0,nan,nan,0.0,0.0,15892,0,5.0,0.1,30.0,0,0,124,92,0
12880583,-0.002,-1.7484555e-10,nan,nan,0.0,0.0,24769,0,5.0,0.1,30.0,0,0,124,94,0
12898359,3.496911e-10,-0.004,nan,nan,0.0,0.0,15888,0,5.0,0.1,30.0,0,0,124,93,0
12912258,0.0,0.0,nan,nan,0.0,0.0,15891,0,5.0,0.1,30.0,0,0,124,105,0
