timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
26196689,0.01592965,0.021054957,-0.63967234,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
26394453,0.015672665,0.020955302,-0.6396021,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
26596751,0.015412676,0.020704353,-0.63975847,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
26793852,0.015469852,0.02078065,-0.64197224,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
26995573,0.015396612,0.020789478,-0.6447975,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
27193385,0.015512643,0.02065488,-0.6456857,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
27395059,0.015388093,0.020690521,-0.6455259,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
27593472,0.015465839,0.020652149,-0.6472962,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
27794463,0.015365023,0.020622129,-0.65336215,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
27996842,0.015409462,0.020601872,-0.6592991,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
28194021,0.015412018,0.020812254,-0.6677345,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
28395671,0.014845266,0.021774167,-0.6815491,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
28593365,0.014658976,0.022496752,-0.69662505,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
28795076,0.014976007,0.022682888,-0.70559496,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
28992862,0.015014625,0.022780396,-0.7128665,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29194474,0.014807642,0.022778317,-0.7247355,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29396164,0.01452777,0.022706678,-0.73712903,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29593897,0.014283567,0.022605494,-0.74869525,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29795605,0.014118602,0.02251849,-0.7592215,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
29993391,0.013998715,0.022419272,-0.7700078,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
30195632,0.013892242,0.0223391,-0.7799257,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
30396755,0.013709752,0.022304852,-0.789459,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
30594488,0.013503148,0.022214336,-0.80060273,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
30796264,0.0133191105,0.022163058,-0.8134692,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
30993936,0.013101081,0.022149483,-0.8245519,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
31195652,0.012874687,0.022150505,-0.8363749,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
31393396,0.012576196,0.022296337,-0.8505901,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
31595681,0.012168581,0.022482283,-0.8646003,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
31796768,0.011686587,0.0223909,-0.870507,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
31995132,0.011523237,0.02215014,-0.8742144,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
32196805,0.011582456,0.02199198,-0.8723534,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
32393996,0.011655356,0.021968126,-0.8701255,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
32596287,0.011737402,0.022046708,-0.86676997,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
32793436,0.011687422,0.022018537,-0.866583,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
32995767,0.011786986,0.022109915,-0.86364347,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
33196805,0.011624044,0.022025045,-0.8597228,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
33395170,0.011383648,0.021860316,-0.8508482,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
33596914,0.011318251,0.021766003,-0.84315866,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
33794014,0.011278523,0.021761939,-0.8382418,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
33996407,0.011426943,0.021799576,-0.8351615,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
34193489,0.011628467,0.021883192,-0.82946795,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
34395110,0.011781288,0.021843119,-0.8245942,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
34596830,0.011978661,0.02169002,-0.8196719,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
34794604,0.01200783,0.021598516,-0.81450266,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
34996879,0.012085196,0.02152634,-0.8063583,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
35194578,0.012212401,0.021600014,-0.796024,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
35395768,0.012353028,0.021661356,-0.785417,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
35593548,0.012574641,0.021655241,-0.7737209,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
35795247,0.012944923,0.021750394,-0.7658839,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
35996915,0.013350533,0.021851113,-0.756378,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
36194636,0.0135382395,0.0218893,-0.749911,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
36396881,0.013580412,0.02194361,-0.73970157,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
36594748,0.013684044,0.021904455,-0.731054,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
36795725,0.013807178,0.021870593,-0.7209796,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
36993469,0.013889123,0.021829916,-0.7137567,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
37195229,0.013920807,0.021723488,-0.70349914,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
37397504,0.013979075,0.021700582,-0.6925545,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
37595203,0.014139901,0.02166152,-0.68172896,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
37796327,0.014339838,0.021678906,-0.6727615,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
37994630,0.014537235,0.021823987,-0.66414046,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
38195774,0.014777346,0.021903977,-0.65505713,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
38394147,0.01490094,0.022065762,-0.64235723,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
38595205,0.015064801,0.022158217,-0.62957495,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
38796879,0.015236233,0.02216738,-0.6171841,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
38995230,0.015500726,0.022046348,-0.60420763,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
39197025,0.015718253,0.02193406,-0.5911275,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
39394158,0.015946068,0.021892423,-0.57617986,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
39595782,0.016077287,0.021918291,-0.56083864,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
39794222,0.016213847,0.021953322,-0.54695195,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
39995245,0.016914383,0.022285234,-0.5296412,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
40197514,0.016709123,0.022104867,-0.51259595,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
40395263,0.016819444,0.021605115,-0.4965601,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
40596379,0.017154725,0.021713736,-0.4806764,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
40794088,0.017429093,0.02166227,-0.46333033,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
40995795,0.018540394,0.02191592,-0.4488432,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
41193568,0.018697873,0.022155097,-0.43529168,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
41395242,0.019333549,0.022542648,-0.42110965,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
41596935,0.019610124,0.022262733,-0.40343514,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
41794698,0.019868981,0.022217011,-0.3848559,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
41996388,0.019000454,0.021980856,-0.36997265,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
42194124,0.019136675,0.022137672,-0.34861317,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
42395911,0.019151134,0.022244366,-0.32898593,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
42594161,0.019195434,0.022271467,-0.3110037,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
42795311,0.019473346,0.022594608,-0.29648176,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
42993052,0.019612052,0.022581588,-0.283444,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
43194707,0.019928979,0.022627179,-0.2731749,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
43396462,0.020218538,0.022906769,-0.26642329,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
43594183,0.020500742,0.023032669,-0.25708652,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
43795884,0.02062795,0.02315483,-0.24534777,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
43993696,0.020786842,0.022978865,-0.23330972,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
44195937,0.021643508,0.022775536,-0.2249725,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
44393151,0.022165364,0.022718336,-0.21782225,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
44594824,0.022234824,0.022697859,-0.2123839,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
44796465,0.02262689,0.02282313,-0.20796013,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
44994316,0.02262664,0.02281171,-0.20605874,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
45196560,0.022225408,0.02263686,-0.20894448,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
45394215,0.022426816,0.022916734,-0.20966783,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
45595340,0.022338837,0.022576243,-0.20891722,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
45797007,0.021970626,0.022323119,-0.21553245,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
45995528,0.021817347,0.022097524,-0.22586878,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
46197053,0.022383064,0.022269797,-0.2346946,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
46394213,0.023011005,0.022579549,-0.24448629,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
46595931,0.023191057,0.022678433,-0.2533706,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
46794258,0.023243517,0.02278728,-0.2612787,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
46995354,0.023110054,0.022778433,-0.27090818,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
47197645,0.02306439,0.022795888,-0.28118593,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
47394804,0.02289792,0.022785624,-0.28510386,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
47596600,0.022701096,0.022754982,-0.28379485,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
47794246,0.022361087,0.022662833,-0.28684214,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
47995931,0.021409664,0.022506732,-0.29451334,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
48193728,0.020771392,0.022107469,-0.30692753,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
48395972,0.021132959,0.022280006,-0.32128412,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
48597674,0.021257494,0.021719364,-0.33396155,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
48795413,0.020343635,0.021753374,-0.3447834,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
48997110,0.019386027,0.022111027,-0.35672638,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
49194309,0.018987045,0.021693945,-0.37272316,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
49395958,0.019308552,0.021494761,-0.3885528,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
49593759,0.018392535,0.020922663,-0.4034903,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
49795415,0.018013366,0.020835541,-0.4186439,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
49993211,0.018276341,0.02080974,-0.43064937,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
50194928,0.017967783,0.0207341,-0.4425886,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
50396570,0.018000754,0.021065127,-0.4559217,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
50594302,0.018307043,0.021348126,-0.46948168,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
50796682,0.018297348,0.021444272,-0.48370954,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
50993787,0.017993573,0.021410922,-0.4982413,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
51195427,0.017684538,0.021361044,-0.5153902,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
51393229,0.017549211,0.02112593,-0.5321714,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
51594875,0.017286135,0.021047808,-0.5465193,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
51797193,0.01722985,0.021140765,-0.5602077,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
51994330,0.017194588,0.020323403,-0.57449293,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
52196026,0.014355635,0.010250278,-0.6150661,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
52393797,0.016237391,0.0028294288,-0.78120065,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
52595455,0.028514493,0.0075983126,-0.7303222,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
52793243,0.031204078,0.008850962,-0.61705935,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
52994896,nan,nan,-0.50253373,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
53196600,nan,nan,-0.45340264,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
53394430,nan,nan,-0.44072732,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
53596063,nan,nan,-0.4443603,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
53793794,nan,nan,-0.46193942,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
53995493,nan,nan,-0.5002167,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
54193265,nan,nan,-0.5485674,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
54394988,nan,nan,-0.59559953,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
54596693,nan,nan,-0.6353988,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
54794436,nan,nan,-0.67847,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
54996079,nan,nan,-0.7224589,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
55193924,nan,nan,-0.7661899,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
55395511,nan,nan,-0.8125093,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
55593295,nan,nan,-0.85366344,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
55794956,nan,nan,-0.89467067,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
55996860,nan,nan,-0.930389,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
56194401,nan,nan,-0.96277326,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
56376313,nan,nan,-0.9864681,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
56593855,nan,nan,-1.0082427,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
56795543,nan,nan,-1.019185,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
56993312,nan,nan,-1.0162591,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
57194988,nan,nan,-1.0052259,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
57396683,nan,nan,-0.9892589,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
57594432,nan,nan,-0.96598166,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
57796165,nan,nan,-0.935641,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
