timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
261333823,46080.0,1.0,22868.69,0.0,96985,0,7566.2725,17870,681920,0,0,0,38.160046,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262334561,46080.0,1.0,23008.074,0.0,97364,0,8273.116,17940,684441,0,0,0,38.151672,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263334933,46080.0,1.0,22882.719,0.0,97745,0,7801.9253,18010,686962,0,0,0,38.143364,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264331852,46080.0,1.0,23028.432,0.0,98125,0,8026.694,18080,689831,0,0,0,38.15437,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265332698,46080.0,1.0,22958.488,0.0,98506,0,8296.227,18151,692616,0,0,0,38.158558,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266332755,46080.0,1.0,23013.33,0.0,98885,0,8082.0625,18218,695037,0,0,0,38.151115,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267332471,46080.0,1.0,22961.252,0.0,99267,0,7803.1714,18288,697676,0,0,0,38.149387,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268332829,46080.0,1.0,22939.066,0.0,99646,0,8004.223,18358,700206,0,0,0,38.141735,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269330468,46080.0,1.0,22900.898,0.0,100025,0,8155.105,18427,702856,0,0,0,38.142727,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270334296,46080.0,1.0,22991.94,0.0,100406,0,7511.1597,18494,705634,0,0,0,38.154755,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271335180,46080.0,1.0,22920.84,0.0,100787,0,7803.4985,18562,708562,0,0,0,38.172718,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272335352,46080.0,1.0,22941.49,0.0,101167,0,7730.2197,18635,711187,0,0,0,38.164047,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273332540,46080.0,1.0,23171.281,0.0,101548,0,8069.516,18703,713709,0,0,0,38.160133,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274332104,46080.0,1.0,22970.395,0.0,101927,0,7786.0156,18773,716407,0,0,0,38.16156,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275332120,46080.0,1.0,22880.018,0.0,102307,0,8272.911,18842,718937,0,0,0,38.156086,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276330315,46080.0,1.0,23084.959,0.0,102686,0,7568.7075,18911,721275,0,0,0,38.1405,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277332704,46080.0,1.0,22929.668,0.0,103068,0,7812.8203,18981,723997,0,0,0,38.14325,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278330530,46080.0,1.0,23014.293,0.0,103446,0,8058.702,19050,726527,0,0,0,38.1379,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279331021,46080.0,1.0,22886.424,0.0,103828,0,8054.993,19120,729057,0,0,0,38.130596,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280334699,46080.0,1.0,22962.217,0.0,104208,0,7770.063,19187,731587,0,0,0,38.129307,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281331210,46080.0,1.0,22922.156,0.0,104589,0,7777.4453,19256,733884,0,0,0,38.111965,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282331216,46080.0,1.0,22990.03,0.0,104968,0,8035.892,19328,736659,0,0,0,38.113567,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283332132,46080.0,1.0,22937.21,0.0,105350,0,8105.368,19395,739433,0,0,0,38.124928,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284332118,46080.0,1.0,23014.998,0.0,105729,0,7281.366,19465,741959,0,0,0,38.117596,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285332642,46080.0,1.0,22865.967,0.0,106111,0,8025.2427,19533,744482,0,0,0,38.114063,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286332703,46080.0,1.0,23000.406,0.0,106490,0,7332.639,19600,747023,0,0,0,38.11342,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287334314,46080.0,1.0,23085.133,0.0,106871,0,8024.185,19671,749525,0,0,0,38.103046,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288334610,46080.0,1.0,22972.992,0.0,107251,0,8534.504,19740,752046,0,0,0,38.09757,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289330967,46080.0,1.0,22912.006,0.0,107631,0,8034.301,19810,754822,0,0,0,38.10308,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290335008,46080.0,1.0,23289.568,0.0,108011,0,8070.6426,19879,757598,0,0,0,38.11047,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291330880,46080.0,1.0,22938.895,0.0,108392,0,8022.624,19949,760119,0,0,0,38.10311,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292331853,46080.0,1.0,23017.654,0.0,108772,0,8043.455,20018,762713,0,0,0,38.10136,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293332498,46080.0,1.0,22896.54,0.0,109153,0,7990.1094,20088,765163,0,0,0,38.090553,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294333055,46080.0,1.0,23000.059,0.0,109533,0,7352.2812,20158,767685,0,0,0,38.083393,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295332821,46080.0,1.0,22942.186,0.0,109914,0,8324.668,20229,770206,0,0,0,38.07435,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296333301,46080.0,1.0,22950.514,0.0,110293,0,8013.0884,20298,772727,0,0,0,38.06912,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297333754,46080.0,1.0,22956.242,0.0,110675,0,8019.966,20367,775248,0,0,0,38.063927,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298330142,46080.0,1.0,23064.67,0.0,111053,0,8049.415,20438,777894,0,0,0,38.06116,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299331093,46080.0,1.0,22912.787,0.0,111435,0,8276.589,20506,780289,0,0,0,38.051743,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300332164,46080.0,1.0,23056.094,0.0,111815,0,8018.253,20575,782810,0,0,0,38.046658,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301331463,46080.0,1.0,22853.027,0.0,112195,0,8006.878,20643,785588,0,0,0,38.055904,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302331607,46080.0,1.0,23010.473,0.0,112575,0,7556.72,20713,788110,0,0,0,38.049053,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303332389,46080.0,1.0,22924.05,0.0,112957,0,8115.31,20782,790799,0,0,0,38.052113,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304332492,46080.0,1.0,23001.135,0.0,113336,0,8116.109,20851,793152,0,0,0,38.03904,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305333734,46080.0,1.0,23163.043,0.0,113717,0,8107.015,20921,795672,0,0,0,38.032215,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306332937,46080.0,1.0,22948.18,0.0,114097,0,8279.171,20993,798192,0,0,0,38.021816,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307332148,46080.0,1.0,22932.594,0.0,114478,0,8287.591,21064,800712,0,0,0,38.013294,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308334674,46080.0,1.0,23010.096,0.0,114860,0,8323.779,21136,803232,0,0,0,38.00303,0,2,1,0,1,1,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
