timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
86477201,86472892,-0.0,0.0,0.0,0.0,3.496911e-10,-0.004,0.0,0.0,-5.894786e-06,-2.8855135e-05,-4.7262132e-05
86492605,86488791,-0.0,0.0,0.0,0.0,3.496911e-10,-0.004,0.0,0.0,-5.894786e-06,-2.8855135e-05,-4.7262132e-05
86508369,86505436,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.643141e-05,6.4578904e-05,0.00025891195
86525260,86520589,-0.0,0.0,0.0,0.0,0.0040000007,-0.0059999996,0.0,0.0,7.291151e-05,7.21432e-05,-0.0009342765
86540068,86537395,-0.0,0.0,0.0,0.0,0.0040000007,-0.0059999996,0.0,0.0,7.291151e-05,7.21432e-05,-0.0009342765
86557055,86552574,-0.0,0.0,0.0,0.0,0.004000001,-0.008,0.0,0.0,-7.198081e-05,7.668704e-05,-0.0015404081
86579585,86577504,-0.0,0.0,0.0,0.0,0.004000001,-0.008,0.0,0.0,-7.198081e-05,7.668704e-05,-0.0015404081
86595831,86592642,0.008357158,-0.000569983,0.008369042,-0.00020940877,1.7484555e-10,-0.002,-0.00013900812,-0.0020381534,0.00013900829,3.815333e-05,0.0010841878
86611201,86608630,0.008357158,-0.000569983,0.008369042,-0.00020940877,1.7484555e-10,-0.002,-0.00013900812,-0.0020381534,0.00013900829,3.815333e-05,0.0010841878
86627178,86624836,-0.0,0.0,0.0,0.0,-0.004000001,0.008,0.0,0.0,1.878492e-05,6.6265304e-05,0.00076726
86642851,86640931,-0.0,0.0,0.0,0.0,-0.004000001,0.008,0.0,0.0,1.878492e-05,6.6265304e-05,0.00076726
86658683,86657502,-0.0,0.0,0.0,0.0,-3.496911e-10,0.004,0.0,0.0,3.6023954e-05,2.2838813e-05,-0.00014686235
86675573,86672694,-0.0,0.0,0.0,0.0,1.7484555e-10,-0.002,0.0,0.0,-1.6076488e-05,-8.004999e-05,0.00022396074
86698214,86697716,-0.0,0.0,0.0,0.0,1.7484555e-10,-0.002,0.0,0.0,-1.6076488e-05,-8.004999e-05,0.00022396074
86714434,86712725,0.007589424,-0.008311097,0.007904528,-0.008005174,-0.0019999999,-0.0020000003,-0.0020286697,-0.0018525154,2.866985e-05,-0.00014748497,0.0006923914
86729857,86728804,0.007589424,-0.008311097,0.007904528,-0.008005174,-0.0019999999,-0.0020000003,-0.0020286697,-0.0018525154,2.866985e-05,-0.00014748497,0.0006923914
86746010,86744973,-0.0,0.0,0.0,0.0,-0.0020000006,0.006,0.0,0.0,-3.6322952e-05,-2.4545321e-05,0.00031236542
86766361,86761943,-0.0,0.0,0.0,0.0,-0.0020000006,0.004,0.0,0.0,3.4204848e-05,-3.1235646e-05,0.00028858523
86781345,86777962,-0.0,0.0,0.0,0.0,-0.0020000006,0.004,0.0,0.0,3.4204848e-05,-3.1235646e-05,0.00028858523
86797144,86794136,-0.0,0.0,0.0,0.0,-0.0020000006,0.004,0.0,0.0,3.4204848e-05,-3.1235646e-05,0.00028858523
86812893,86809503,-0.0,0.0,0.0,0.0,3.496911e-10,-0.004,0.0,0.0,-7.781928e-06,-6.091188e-05,0.00033096282
86828784,86826039,-0.0,0.0,0.0,0.0,3.496911e-10,-0.004,0.0,0.0,-7.781928e-06,-6.091188e-05,0.00033096282
86844881,86841139,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.8104827e-05,-7.556084e-05,-0.00034636198
86860374,86857793,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.8104827e-05,-7.556084e-05,-0.00034636198
86876572,86872886,-0.0,0.0,0.0,0.0,-1.7484555e-10,0.002,0.0,0.0,1.9698466e-05,4.2358548e-05,7.71726e-05
86900034,86898044,-0.0,0.0,0.0,0.0,-1.7484555e-10,0.002,0.0,0.0,1.9698466e-05,4.2358548e-05,7.71726e-05
86916207,86913296,-0.0,0.0,0.0,0.0,-3.496911e-10,0.004,0.0,0.0,3.4273755e-05,4.798378e-05,0.00071103685
86931538,86928956,-0.0,0.0,0.0,0.0,-3.496911e-10,0.004,0.0,0.0,3.4273755e-05,4.798378e-05,0.00071103685
86947358,86945141,-0.0,0.0,0.0,0.0,3.496911e-10,-0.004,0.0,0.0,1.412158e-06,-1.7977985e-05,-0.00028644095
86964150,86961225,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.0647281e-05,-5.4061846e-05,-7.521413e-05
86979066,86977945,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.0647281e-05,-5.4061846e-05,-7.521413e-05
86995990,86993376,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.7961083e-05,1.31854185e-05,0.00033337798
87010635,87009022,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.7961083e-05,1.31854185e-05,0.00033337798
87027484,87025183,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.26448185e-05,1.2367763e-05,1.40043385e-05
87050184,87048940,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.26448185e-05,1.2367763e-05,1.40043385e-05
87066472,87065135,-0.0082773445,-0.0011650913,-0.008222535,-0.0014794641,-1.7484555e-10,0.002,-0.0002793813,0.0019848533,0.0002793811,1.5146818e-05,-0.00012448087
87089739,87088976,-0.0082773445,-0.0011650913,-0.008222535,-0.0014794641,-1.7484555e-10,0.002,-0.0002793813,0.0019848533,0.0002793811,1.5146818e-05,-0.00012448087
87117421,87113981,-0.0,0.0,0.0,0.0,1.7484555e-10,-0.002,0.0,0.0,-0.00012535752,0.0004000241,0.00030952645
87133896,87129559,0.0076138163,6.348953e-05,0.007601988,0.00034538782,1.7484555e-10,-0.002,1.5586844e-05,-0.0018692114,-1.558667e-05,-0.00013078863,1.8910083e-05
87149070,87145768,0.0076138163,6.348953e-05,0.007601988,0.00034538782,1.7484555e-10,-0.002,1.5586844e-05,-0.0018692114,-1.558667e-05,-0.00013078863,1.8910083e-05
87165506,87161606,-0.0,0.0,0.0,0.0,-0.0020000003,0.0019999999,0.0,0.0,-0.0003675573,-0.00061498757,-0.0002489359
87180793,87178228,-0.0,0.0,0.0,0.0,-0.0020000003,0.0019999999,0.0,0.0,-0.0003675573,-0.00061498757,-0.0002489359
87197037,87193642,-0.0,0.0,0.0,0.0,-0.0040000007,0.0039999997,0.0,0.0,5.715185e-05,0.00040773008,-0.0010870768
87220262,87218326,-0.0,0.0,0.0,0.0,-0.0040000007,0.0039999997,0.0,0.0,5.715185e-05,0.00040773008,-0.0010870768
87236593,87233237,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,0.00011548001,-0.00040431003,0.0014776252
87252006,87249244,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,0.00011548001,-0.00040431003,0.0014776252
87267727,87265491,-0.0,0.0,0.0,0.0,0.008,6.993822e-10,0.0,0.0,4.3422187e-05,-5.8735564e-05,-0.0002931644
87291515,87289160,-0.0,0.0,0.0,0.0,0.008,6.993822e-10,0.0,0.0,4.3422187e-05,-5.8735564e-05,-0.0002931644
87307265,87305524,-0.0,0.0,0.0,0.0,0.0020000003,-0.0019999999,0.0,0.0,0.00024127521,0.00041848767,-0.00010052371
87324102,87321310,-0.0,0.0,0.0,0.0,-0.006,-0.0020000006,0.0,0.0,0.000116811425,-6.781134e-05,0.00018278806
87339028,87338417,-0.0,0.0,0.0,0.0,-0.006,-0.0020000006,0.0,0.0,0.000116811425,-6.781134e-05,0.00018278806
87355912,87353343,-0.0,0.0,0.0,0.0,-0.0019999996,-0.006,0.0,0.0,0.0003202439,0.00043693866,-0.0004774632
87382457,87379095,-0.0,0.0,0.0,0.0,-0.0019999996,-0.006,0.0,0.0,0.0003202439,0.00043693866,-0.0004774632
87394739,87393376,0.030317487,0.0105502,0.029909886,0.011622638,0.0040000007,-0.0059999996,0.0026003597,-0.007472501,0.0013996408,0.0014725017,4.0293195e-05
87410083,87409395,0.030317487,0.0105502,0.029909886,0.011622638,0.0040000007,-0.0059999996,0.0026003597,-0.007472501,0.0013996408,0.0014725017,4.0293195e-05
87429876,87426953,-0.0,0.0,0.0,0.0,0.02,0.012000002,0.0,0.0,0.0019642462,0.0014577876,0.00066666794
87446602,87442307,-0.0,0.0,0.0,0.0,0.015999999,0.014000002,0.0,0.0,0.0031365377,0.0024012113,-0.00017821105
87461515,87458979,-0.0,0.0,0.0,0.0,0.015999999,0.014000002,0.0,0.0,0.0031365377,0.0024012113,-0.00017821105
87477314,87474299,-0.0,0.0,0.0,0.0,0.015999999,0.014000002,0.0,0.0,0.0031365377,0.0024012113,-0.00017821105
87493565,87489745,-0.0,0.0,0.0,0.0,0.0079999985,0.018000001,0.0,0.0,0.0023617118,0.0026412916,-0.0019977458
87508950,87506106,-0.0,0.0,0.0,0.0,0.0079999985,0.018000001,0.0,0.0,0.0023617118,0.0026412916,-0.0019977458
87525332,87521605,-0.0,0.0,0.0,0.0,0.001999998,0.024,0.0,0.0,0.0033625865,0.003943107,-0.0018269744
87540716,87538803,-0.0,0.0,0.0,0.0,0.001999998,0.024,0.0,0.0,0.0033625865,0.003943107,-0.0018269744
87557018,87553603,-0.0,0.0,0.0,0.0,0.0039999974,0.034,0.0,0.0,0.005158889,0.003977902,-0.0006831181
87572291,87569672,-0.0,0.0,0.0,0.0,0.0039999974,0.034,0.0,0.0,0.005158889,0.003977902,-0.0006831181
87588065,87586002,-0.0,0.0,0.0,0.0,0.0019999961,0.044000003,0.0,0.0,0.004904894,0.0044423197,-0.0022219343
87605132,87601831,-0.0,0.0,0.0,0.0,-0.006000005,0.056,0.0,0.0,0.004910744,0.008243745,-0.0017220943
87619689,87618905,-0.0,0.0,0.0,0.0,-0.006000005,0.056,0.0,0.0,0.004910744,0.008243745,-0.0017220943
87636735,87633935,-0.0,0.0,0.0,0.0,-0.0040000053,0.056,0.0,0.0,0.0030855404,0.008989902,-0.00051819877
87651415,87650003,-0.0,0.0,0.0,0.0,-0.0040000053,0.056,0.0,0.0,0.0030855404,0.008989902,-0.00051819877
87667161,87666392,-0.27639356,-0.033024143,-0.273924,-0.047954824,-0.004000005,0.052,-0.005300711,0.04436398,0.0013007058,0.0076360214,-0.00070920074
87683963,87682200,-0.0,0.0,0.0,0.0,0.0039999974,0.032,0.0,0.0,0.00043264564,0.004210068,-0.0013778348
87702746,87699161,-0.0,0.0,0.0,0.0,0.0039999974,0.032,0.0,0.0,0.00043264564,0.004210068,-0.0013778348
87718635,87715172,-0.0,0.0,0.0,0.0,0.0039999974,0.032,0.0,0.0,0.00043264564,0.004210068,-0.0013778348
87735051,87730580,-0.0,0.0,0.0,0.0,0.007999999,0.008000001,0.0,0.0,-0.00078829244,-0.0030928277,-0.0032277491
87750306,87746891,-0.0,0.0,0.0,0.0,0.007999999,0.008000001,0.0,0.0,-0.00078829244,-0.0030928277,-0.0032277491
87766688,87762659,-0.0,0.0,0.0,0.0,0.007999999,0.006000001,0.0,0.0,-0.0018685051,-0.009722019,-0.004641518
87781875,87778963,-0.0,0.0,0.0,0.0,0.007999999,0.006000001,0.0,0.0,-0.0018685051,-0.009722019,-0.004641518
87797698,87794882,-0.0,0.0,0.0,0.0,0.006,-0.0019999996,0.0,0.0,-0.0010485165,-0.012824963,-0.005360841
87814705,87811085,-0.0,0.0,0.0,0.0,0.016,-0.009999999,0.0,0.0,0.00032572247,-0.014442805,-0.0063789925
87829326,87827208,-0.0,0.0,0.0,0.0,0.016,-0.009999999,0.0,0.0,0.00032572247,-0.014442805,-0.0063789925
87846100,87843474,-0.0,0.0,0.0,0.0,0.018000001,-0.0059999987,0.0,0.0,0.0024961566,-0.014700064,-0.0077239755
87860975,87859222,-0.0,0.0,0.0,0.0,0.018000001,-0.0059999987,0.0,0.0,0.0024961566,-0.014700064,-0.0077239755
87876779,87875088,-0.0,0.0,0.0,0.0,0.018000001,-0.0059999987,0.0,0.0,0.0024961566,-0.014700064,-0.0077239755
87892609,87891212,-0.0,0.0,0.0,0.0,0.018000001,-0.003999999,0.0,0.0,0.0049975165,-0.012067275,-0.008196616
87908413,87907422,-0.0,0.0,0.0,0.0,0.018000001,-0.003999999,0.0,0.0,0.0049975165,-0.012067275,-0.008196616
87928231,87925185,-0.0,0.0,0.0,0.0,0.022000002,1.9233013e-09,0.0,0.0,0.006825383,-0.008577387,-0.008214148
87944460,87940463,-0.0,0.0,0.0,0.0,0.024,-0.003999998,0.0,0.0,0.0073022093,-0.007965639,-0.008855476
87959813,87956942,-0.0,0.0,0.0,0.0,0.024,-0.003999998,0.0,0.0,0.0073022093,-0.007965639,-0.008855476
87976130,87972248,-0.0,0.0,0.0,0.0,0.028,-0.0019999975,0.0,0.0,0.0079992,-0.008294378,-0.010859547
87991653,87988243,-0.0,0.0,0.0,0.0,0.028,-0.0019999975,0.0,0.0,0.0079992,-0.008294378,-0.010859547
88007402,88004907,-0.0,0.0,0.0,0.0,0.028,-0.0019999975,0.0,0.0,0.0079992,-0.008294378,-0.010859547
88023443,88020525,-0.0,0.0,0.0,0.0,0.034,-0.0059999973,0.0,0.0,0.00867318,-0.00954231,-0.013749856
88038987,88036894,-0.0,0.0,0.0,0.0,0.034,-0.0059999973,0.0,0.0,0.00867318,-0.00954231,-0.013749856
88055247,88052756,-0.0,0.0,0.0,0.0,0.030000001,-0.0059999973,0.0,0.0,0.0070604663,-0.012478202,-0.01582551
88070563,88068762,-0.0,0.0,0.0,0.0,0.030000001,-0.0059999973,0.0,0.0,0.0070604663,-0.012478202,-0.01582551
88086713,88085103,-0.0,0.0,0.0,0.0,0.040000003,-0.0019999966,0.0,0.0,0.006338444,-0.015103665,-0.018673107
88102247,88100889,-0.0,0.0,0.0,0.0,0.040000003,-0.0019999966,0.0,0.0,0.006338444,-0.015103665,-0.018673107
88118077,88116766,-0.0,0.0,0.0,0.0,0.05,4.371139e-09,0.0,0.0,0.0061083212,-0.015848031,-0.020457577
88134522,88133161,-0.0,0.0,0.0,0.0,0.052,0.0060000047,0.0,0.0,0.006478704,-0.015688896,-0.022103803
88149656,88148987,-0.0,0.0,0.0,0.0,0.052,0.0060000047,0.0,0.0,0.006478704,-0.015688896,-0.022103803
88169694,88166049,-0.0,0.0,0.0,0.0,0.052,0.0060000047,0.0,0.0,0.006478704,-0.015688896,-0.022103803
88185640,88181488,-0.0,0.0,0.0,0.0,0.054,0.008000005,0.0,0.0,0.008001792,-0.011739009,-0.023436822
88201079,88197284,-0.0,0.0,0.0,0.0,0.054,0.008000005,0.0,0.0,0.008001792,-0.011739009,-0.023436822
88216889,88213501,-0.0,0.0,0.0,0.0,0.062000003,0.018000007,0.0,0.0,0.010567308,-0.0059284456,-0.023729123
88232834,88229452,-0.0,0.0,0.0,0.0,0.062000003,0.018000007,0.0,0.0,0.010567308,-0.0059284456,-0.023729123
88248560,88245643,-0.0,0.0,0.0,0.0,0.062,0.024000006,0.0,0.0,0.01168483,-0.0006700726,-0.022550754
88264729,88261516,-0.0,0.0,0.0,0.0,0.062,0.034000006,0.0,0.0,0.011644268,0.0046297903,-0.021828571
88280174,88277922,-0.0,0.0,0.0,0.0,0.062,0.034000006,0.0,0.0,0.011644268,0.0046297903,-0.021828571
88296497,88294186,-0.0,0.0,0.0,0.0,0.062,0.036000006,0.0,0.0,0.011261527,0.0074420976,-0.022698043
88311820,88310206,-0.0,0.0,0.0,0.0,0.062,0.036000006,0.0,0.0,0.011261527,0.0074420976,-0.022698043
88327655,88326336,-0.0,0.0,0.0,0.0,0.062,0.036000006,0.0,0.0,0.011261527,0.0074420976,-0.022698043
88343790,88341970,-0.0,0.0,0.0,0.0,0.053999998,0.030000007,0.0,0.0,0.008027606,0.0061317827,-0.022652054
88359384,88357977,-0.0,0.0,0.0,0.0,0.053999998,0.030000007,0.0,0.0,0.008027606,0.0061317827,-0.022652054
88375583,88373975,-0.0,0.0,0.0,0.0,0.042,0.026000004,0.0,0.0,0.0047980864,0.004734725,-0.023143869
88391171,88389971,-0.0,0.0,0.0,0.0,0.042,0.026000004,0.0,0.0,0.0047980864,0.004734725,-0.023143869
88410678,88407655,-0.0,0.0,0.0,0.0,0.033999998,0.022000005,0.0,0.0,0.0030458625,0.0042759185,-0.024919553
88426894,88423202,-0.0,0.0,0.0,0.0,0.027999999,0.018000003,0.0,0.0,0.002273502,0.0033344934,-0.025573853
88442319,88439002,-0.0,0.0,0.0,0.0,0.027999999,0.018000003,0.0,0.0,0.002273502,0.0033344934,-0.025573853
88458176,88455256,-0.0,0.0,0.0,0.0,0.027999999,0.018000003,0.0,0.0,0.002273502,0.0033344934,-0.025573853
88474363,88471241,-0.0,0.0,0.0,0.0,0.027999999,0.012000003,0.0,0.0,0.0045036073,0.002555051,-0.02668052
88489849,88487629,-0.0,0.0,0.0,0.0,0.027999999,0.012000003,0.0,0.0,0.0045036073,0.002555051,-0.02668052
88506046,88503650,-0.0,0.0,0.0,0.0,0.027999999,0.012000003,0.0,0.0,0.007248224,0.004462795,-0.027166706
88521413,88519468,-0.0,0.0,0.0,0.0,0.027999999,0.012000003,0.0,0.0,0.007248224,0.004462795,-0.027166706
88537236,88535919,-0.0,0.0,0.0,0.0,0.027999999,0.016000003,0.0,0.0,0.008611736,0.0065294877,-0.026207829
88553768,88551489,-0.0,0.0,0.0,0.0,0.032,0.016000004,0.0,0.0,0.009307875,0.0084812725,-0.025824469
88568928,88567489,-0.0,0.0,0.0,0.0,0.032,0.016000004,0.0,0.0,0.009307875,0.0084812725,-0.025824469
88585147,88583517,-0.0,0.0,0.0,0.0,0.03,0.020000003,0.0,0.0,0.009440725,0.011164519,-0.025061263
88600690,88599523,-0.0,0.0,0.0,0.0,0.03,0.020000003,0.0,0.0,0.009440725,0.011164519,-0.025061263
88620306,88616824,-0.0,0.0,0.0,0.0,0.03,0.020000003,0.0,0.0,0.009440725,0.011164519,-0.025061263
88636577,88634107,-0.0,0.0,0.0,0.0,0.027999999,0.018000003,0.0,0.0,0.008959666,0.013279669,-0.025076352
88651933,88648039,-0.0,0.0,0.0,0.0,0.027999999,0.018000003,0.0,0.0,0.008959666,0.013279669,-0.025076352
88667767,88664232,-0.0,0.0,0.0,0.0,0.027999999,0.020000003,0.0,0.0,0.0077153235,0.013780119,-0.027049167
88684076,88679760,-0.0,0.0,0.0,0.0,0.027999999,0.020000003,0.0,0.0,0.006648361,0.013153131,-0.028672738
88699522,88696162,-0.0,0.0,0.0,0.0,0.027999999,0.020000003,0.0,0.0,0.006648361,0.013153131,-0.028672738
88715625,88714214,-0.0,0.0,0.0,0.0,0.025999999,0.016000003,0.0,0.0,0.0052116243,0.011884745,-0.029137397
88731032,88727654,-0.0,0.0,0.0,0.0,0.025999999,0.016000003,0.0,0.0,0.0052116243,0.011884745,-0.029137397
88746854,88743671,-0.0,0.0,0.0,0.0,0.025999999,0.016000003,0.0,0.0,0.0052116243,0.011884745,-0.029137397
88762692,88759704,-0.0,0.0,0.0,0.0,0.023999998,0.012000002,0.0,0.0,0.0043319194,0.009803315,-0.029203346
88778554,88776170,-0.0,0.0,0.0,0.0,0.023999998,0.012000002,0.0,0.0,0.0043319194,0.009803315,-0.029203346
88798340,88795354,-0.0,0.0,0.0,0.0,0.023999998,0.012000002,0.0,0.0,0.0043346863,0.008480372,-0.028724408
88810149,88807839,-0.0,0.0,0.0,0.0,0.023999998,0.012000002,0.0,0.0,0.0043346863,0.008480372,-0.028724408
88826359,88823872,-0.0,0.0,0.0,0.0,0.026,0.010000003,0.0,0.0,0.0045093615,0.008318756,-0.028184783
88841765,88840077,-0.0,0.0,0.0,0.0,0.026,0.010000003,0.0,0.0,0.0045093615,0.008318756,-0.028184783
88857624,88856428,-0.0,0.0,0.0,0.0,0.026,0.008000002,0.0,0.0,0.005049259,0.008250549,-0.027011864
88877353,88874405,-0.0,0.0,0.0,0.0,0.026,0.008000002,0.0,0.0,0.005049259,0.008250549,-0.027011864
88889232,88887822,-0.0,0.0,0.0,0.0,0.024,0.0060000024,0.0,0.0,0.0060845786,0.0072764233,-0.025238398
88905585,88903842,0.0054622935,0.11407189,-0.113146216,-0.0046920916,0.024,0.0060000024,0.01790312,-0.00085728476,0.006096881,0.006857287,-0.024107361
88920867,88919862,0.0054622935,0.11407189,-0.113146216,-0.0046920916,0.024,0.0060000024,0.01790312,-0.00085728476,0.006096881,0.006857287,-0.024107361
88937101,88935922,-0.0,0.0,0.0,0.0,0.022000002,0.004000002,0.0,0.0,0.0053592953,0.0064020874,-0.023197448
88956973,88953882,-0.0,0.0,0.0,0.0,0.022000002,0.004000002,0.0,0.0,0.0053592953,0.0064020874,-0.023197448
88972354,88968981,-0.0,0.0,0.0,0.0,0.022000002,0.004000002,0.0,0.0,0.0053592953,0.0064020874,-0.023197448
88988190,88985211,-0.0,0.0,0.0,0.0,0.022000002,0.004000002,0.0,0.0,0.0043693744,0.005960842,-0.021837128
89004469,89000567,-0.0,0.0,0.0,0.0,0.022000002,0.002000002,0.0,0.0,0.0042731566,0.0064252014,-0.020504192
89019727,89016705,-0.0,0.0,0.0,0.0,0.022000002,0.002000002,0.0,0.0,0.0042731566,0.0064252014,-0.020504192
89036266,89033364,-0.0,0.0,0.0,0.0,0.020000001,0.002000002,0.0,0.0,0.0049246117,0.006856351,-0.018930653
89051442,89047985,-0.0,0.0,0.0,0.0,0.020000001,0.002000002,0.0,0.0,0.0049246117,0.006856351,-0.018930653
89067299,89064088,-0.0,0.0,0.0,0.0,0.020000001,0.002000002,0.0,0.0,0.0049246117,0.006856351,-0.018930653
89083383,89080020,-0.0,0.0,0.0,0.0,0.022000002,1.9233013e-09,0.0,0.0,0.00546297,0.006242935,-0.016838862
89098951,89096037,-0.0,0.0,0.0,0.0,0.022000002,1.9233013e-09,0.0,0.0,0.00546297,0.006242935,-0.016838862
89115124,89114124,-0.0,0.0,0.0,0.0,0.022000002,-0.0019999982,0.0,0.0,0.0058739656,0.0053703617,-0.015811916
89130488,89128090,-0.0,0.0,0.0,0.0,0.022000002,-0.0019999982,0.0,0.0,0.0058739656,0.0053703617,-0.015811916
89146630,89144129,-0.0,0.0,0.0,0.0,0.022000002,-0.0039999983,0.0,0.0,0.0061171986,0.0054084808,-0.01575407
89162135,89160108,-0.0,0.0,0.0,0.0,0.022000002,-0.0039999983,0.0,0.0,0.0061171986,0.0054084808,-0.01575407
89177998,89176116,-0.0,0.0,0.0,0.0,0.020000001,-0.0039999983,0.0,0.0,0.0058732196,0.0054088337,-0.016388835
89197736,89194315,-0.0,0.0,0.0,0.0,0.020000001,-0.0039999983,0.0,0.0,0.0058732196,0.0054088337,-0.016388835
89209621,89208146,-0.0,0.0,0.0,0.0,0.020000001,-0.005999998,0.0,0.0,0.0057448256,0.005347813,-0.01809098
89225812,89224145,0.0718995,0.08838426,-0.108886056,0.024556106,0.020000001,-0.005999998,0.013856572,-0.01127215,0.0061434293,0.005272152,-0.01879413
89241223,89240181,0.0718995,0.08838426,-0.108886056,0.024556106,0.020000001,-0.005999998,0.013856572,-0.01127215,0.0061434293,0.005272152,-0.01879413
89257047,89256231,0.0718995,0.08838426,-0.108886056,0.024556106,0.020000001,-0.005999998,0.013856572,-0.01127215,0.0061434293,0.005272152,-0.01879413
89277214,89274309,-0.0,0.0,0.0,0.0,0.018000001,-0.0059999987,0.0,0.0,0.005977748,0.00482288,-0.01870142
89292646,89288799,-0.0,0.0,0.0,0.0,0.018000001,-0.0059999987,0.0,0.0,0.005977748,0.00482288,-0.01870142
89308462,89305080,-0.0,0.0,0.0,0.0,0.016,-0.0059999987,0.0,0.0,0.0037178982,0.004348172,-0.018023154
89324686,89320418,-0.0,0.0,0.0,0.0,0.014000001,-0.007999999,0.0,0.0,0.001645247,0.0047817975,-0.017840926
89340092,89336968,-0.0,0.0,0.0,0.0,0.014000001,-0.007999999,0.0,0.0,0.001645247,0.0047817975,-0.017840926
89356517,89354408,-0.0,0.0,0.0,0.0,0.014000001,-0.01,0.0,0.0,0.001908336,0.0031251484,-0.016485907
89371797,89368418,-0.0,0.0,0.0,0.0,0.014000001,-0.01,0.0,0.0,0.001908336,0.0031251484,-0.016485907
89387601,89384330,-0.0,0.0,0.0,0.0,0.014000001,-0.01,0.0,0.0,0.001908336,0.0031251484,-0.016485907
89403849,89400343,-0.0,0.0,0.0,0.0,0.014000002,-0.015999999,0.0,0.0,0.0032765777,-0.00082661194,-0.013099374
89419180,89416357,-0.0,0.0,0.0,0.0,0.014000002,-0.015999999,0.0,0.0,0.0032765777,-0.00082661194,-0.013099374
89435692,89433911,-0.0,0.0,0.0,0.0,0.012000002,-0.02,0.0,0.0,0.0034231853,-0.004024676,-0.009845694
89450812,89448634,-0.0,0.0,0.0,0.0,0.012000002,-0.02,0.0,0.0,0.0034231853,-0.004024676,-0.009845694
89467211,89464420,-0.0,0.0,0.0,0.0,0.010000003,-0.020000001,0.0,0.0,0.002671394,-0.004972012,-0.006812843
89482593,89480421,-0.0,0.0,0.0,0.0,0.010000003,-0.020000001,0.0,0.0,0.002671394,-0.004972012,-0.006812843
89498292,89496465,-0.0,0.0,0.0,0.0,0.008000002,-0.018000001,0.0,0.0,0.0022885462,-0.004100602,-0.0036142396
89518053,89515118,-0.0,0.0,0.0,0.0,0.008000002,-0.018000001,0.0,0.0,0.0022885462,-0.004100602,-0.0036142396
89529934,89528854,-0.0,0.0,0.0,0.0,0.0060000014,-0.016,0.0,0.0,0.002460114,-0.002091311,-0.0011579279
89546173,89544513,0.113607265,0.045816727,-0.10393813,0.059565045,0.010000003,-0.018000001,0.006918612,-0.017155407,0.0030813904,-0.0008445938,0.00017521004
89561799,89560556,0.113607265,0.045816727,-0.10393813,0.059565045,0.010000003,-0.018000001,0.006918612,-0.017155407,0.0030813904,-0.0008445938,0.00017521004
89577388,89576551,0.113607265,0.045816727,-0.10393813,0.059565045,0.010000003,-0.018000001,0.006918612,-0.017155407,0.0030813904,-0.0008445938,0.00017521004
89597190,89595307,-0.0,0.0,0.0,0.0,0.008000002,-0.016,0.0,0.0,0.003311124,-0.00063379307,0.002150536
89613406,89609491,-0.0,0.0,0.0,0.0,0.0040000016,-0.018000001,0.0,0.0,0.002027475,0.00010466072,0.00416252
89628856,89625874,-0.0,0.0,0.0,0.0,0.0040000016,-0.018000001,0.0,0.0,0.002027475,0.00010466072,0.00416252
89644982,89641110,-0.0,0.0,0.0,0.0,0.0020000015,-0.016,0.0,0.0,0.0010224592,0.00074412546,0.005671866
89660449,89657610,-0.0,0.0,0.0,0.0,0.0020000015,-0.016,0.0,0.0,0.0010224592,0.00074412546,0.005671866
89676828,89675260,-0.0,0.0,0.0,0.0,0.0060000014,-0.018000001,0.0,0.0,0.0006021455,0.0011021479,0.0065562483
89692130,89689175,-0.0,0.0,0.0,0.0,0.0060000014,-0.018000001,0.0,0.0,0.0006021455,0.0011021479,0.0065562483
89707883,89705080,-0.0,0.0,0.0,0.0,0.0060000014,-0.018000001,0.0,0.0,0.0006021455,0.0011021479,0.0065562483
89724188,89720669,-0.0,0.0,0.0,0.0,0.0040000016,-0.018000001,0.0,0.0,2.427646e-06,0.00094757974,0.0074120695
89739542,89736685,-0.0,0.0,0.0,0.0,0.0040000016,-0.018000001,0.0,0.0,2.427646e-06,0.00094757974,0.0074120695
89759356,89756135,-0.0,0.0,0.0,0.0,0.002000002,-0.020000001,0.0,0.0,-0.0007815473,0.000118246164,0.008474209
89771175,89769091,-0.0,0.0,0.0,0.0,0.002000002,-0.020000001,0.0,0.0,-0.0007815473,0.000118246164,0.008474209
