timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
99428665,0.0,0.0,0.0,0.0
99448435,0.0,0.0,0.0,0.0
99472169,0.0,0.0,0.0,0.0
99487991,0.0,0.0,0.0,0.0
99511722,0.0,0.0,0.0,0.0
99531489,0.0,0.0,0.0,0.0
99547318,0.0,0.0,0.0,0.0
99571095,0.0,0.0,0.0,0.0
99590837,0.0,0.0,0.0,0.0
99610592,0.0,0.0,0.0,0.0
99630402,0.0,0.0,0.0,0.0
99650169,0.0,0.0,0.0,0.0
99669910,0.0,0.0,0.0,0.0
99689684,0.0,0.0,0.0,0.0
99709494,0.0,0.0,0.0,0.0
99729253,0.0,0.0,0.0,0.0
99752968,0.0,0.0,0.0,0.0
99768782,0.0,0.0,0.0,0.0
99788565,0.0,0.0,0.0,0.0
99812288,0.0,0.0,0.0,0.0
99828114,0.0,0.0,0.0,0.0
99847898,0.0,0.0,0.0,0.0
99871612,0.0,0.0,0.0,0.0
99891398,0.0,0.0,0.0,0.0
99907207,0.0,0.0,0.0,0.0
99930933,0.0,0.0,0.0,0.0
99950706,0.0,0.0,0.0,0.0
99966558,0.0,0.0,0.0,0.0
99990270,0.0,0.0,0.0,0.0
100010065,0.0,0.0,0.0,0.0
100029819,0.0,0.0,0.0,0.0
100049613,0.0,0.0,0.0,0.0
100069387,0.0,0.0,0.0,0.0
100089164,0.0,0.0,0.0,0.0
100108902,0.0,0.0,0.0,0.0
100128717,0.0,0.0,0.0,0.0
100152432,0.0,0.0,0.0,0.0
100172212,0.0,0.0,0.0,0.0
100188003,0.0,0.0,0.0,0.0
100211739,0.0,0.0,0.0,0.0
100231612,0.0,0.0,0.0,0.0
100247353,0.0,0.0,0.0,0.0
100271056,0.0,0.0,0.0,0.0
100290848,0.0,0.0,0.0,0.0
100310602,0.0,0.0,0.0,0.0
100330380,0.0,0.0,0.0,0.0
100350196,0.0,0.0,0.0,0.0
100369931,0.0,0.0,0.0,0.0
100389730,0.0,0.0,0.0,0.0
100409475,0.0,0.0,0.0,0.0
100429283,0.0,0.0,0.0,0.0
100453003,0.0,0.0,0.0,0.0
100468836,0.0,0.0,0.0,0.0
100488572,0.0,0.0,0.0,0.0
100512307,0.0,0.0,0.0,0.0
100528127,0.0,0.0,0.0,0.0
100547898,0.0,0.0,0.0,0.0
100571642,0.0,0.0,0.0,0.0
100591419,0.0,0.0,0.0,0.0
100607232,0.0,0.0,0.0,0.0
100630955,0.0,0.0,0.0,0.0
100650832,0.0,0.0,0.0,0.0
100666577,0.0,0.0,0.0,0.0
100690299,0.0,0.0,0.0,0.0
100710053,0.0,0.0,0.0,0.0
100729831,0.0,0.0,0.0,0.0
100749631,0.0,0.0,0.0,0.0
100769404,0.0,0.0,0.0,0.0
100789143,0.0,0.0,0.0,0.0
100808920,0.0,0.0,0.0,0.0
100828693,0.0,0.0,0.0,0.0
100852431,0.0,0.0,0.0,0.0
100872205,0.0,0.0,0.0,0.0
100888018,0.0,0.0,0.0,0.0
100911756,0.0,0.0,0.0,0.0
100931519,0.0,0.0,0.0,0.0
100947343,0.0,0.0,0.0,0.0
100971100,0.0,0.0,0.0,0.0
100990885,0.0,0.0,0.0,0.0
101010621,0.0,0.0,0.0,0.0
101030429,0.0,0.0,0.0,0.0
101050255,0.0,0.0,0.0,0.0
101069974,0.0,0.0,0.0,0.0
101089724,0.0,0.0,0.0,0.0
101109493,0.0,0.0,0.0,0.0
101129279,0.0,0.0,0.0,0.0
101153002,0.0,0.0,0.0,0.0
101168847,0.0,0.0,0.0,0.0
101188587,0.0,0.0,0.0,0.0
101212323,0.0,0.0,0.0,0.0
101228143,0.0,0.0,0.0,0.0
101247953,0.0,0.0,0.0,0.0
101271699,0.0,0.0,0.0,0.0
101291429,0.0,0.0,0.0,0.0
101307252,0.0,0.0,0.0,0.0
101330965,0.0,0.0,0.0,0.0
101350753,0.0,0.0,0.0,0.0
101366605,0.0,0.0,0.0,0.0
101390294,0.0,0.0,0.0,0.0
101410067,0.0,0.0,0.0,0.0
101429839,0.0,0.0,0.0,0.0
101449608,0.0,0.0,0.0,0.0
101469387,0.0,0.0,0.0,0.0
101489161,0.0,0.0,0.0,0.0
101508934,0.0,0.0,0.0,0.0
101528714,0.0,0.0,0.0,0.0
101548484,0.0,0.0,0.0,0.0
101572226,0.0,0.0,0.0,0.0
101588035,0.0,0.0,0.0,0.0
101611769,0.0,0.0,0.0,0.0
101631538,0.0,0.0,0.0,0.0
101647380,0.0,0.0,0.0,0.0
101671115,0.0,0.0,0.0,0.0
101690868,0.0,0.0,0.0,0.0
101710633,0.0,0.0,0.0,0.0
101730427,0.0,0.0,0.0,0.0
101750185,0.0,0.0,0.0,0.0
101769987,0.0,0.0,0.0,0.0
101789766,0.0,0.0,0.0,0.0
101809505,0.0,0.0,0.0,0.0
101829313,0.0,0.0,0.0,0.0
101853011,0.0,0.0,0.0,0.0
101868857,0.0,0.0,0.0,0.0
101888656,0.0,0.0,0.0,0.0
101912332,0.0,0.0,0.0,0.0
101928163,0.0,0.0,0.0,0.0
101947927,0.0,0.0,0.0,0.0
101971668,0.0,0.0,0.0,0.0
101991458,0.0,0.0,0.0,0.0
102007258,0.0,0.0,0.0,0.0
102030978,0.0,0.0,0.0,0.0
102050821,0.0,0.0,0.0,0.0
102066616,0.0,0.0,0.0,0.0
102090322,0.0,0.0,0.0,0.0
102110089,0.0,0.0,0.0,0.0
102129858,0.0,0.0,0.0,0.0
102149657,0.0,0.0,0.0,0.0
102169407,0.0,0.0,0.0,0.0
102189187,0.0,0.0,0.0,0.0
102208949,0.0,0.0,0.0,0.0
102228723,0.0,0.0,0.0,0.0
102248494,0.0,0.0,0.0,0.0
102272236,0.0,0.0,0.0,0.0
102288055,0.0,0.0,0.0,0.0
102311785,0.0,0.0,0.0,0.0
102331565,0.0,0.0,0.0,0.0
102347370,0.0,0.0,0.0,0.0
102371107,0.0,0.0,0.0,0.0
102390900,0.0,0.0,0.0,0.0
102410660,0.0,0.0,0.0,0.0
102430422,0.0,0.0,0.0,0.0
102450244,0.0,0.0,0.0,0.0
102470006,0.0,0.0,0.0,0.0
102489746,0.0,0.0,0.0,0.0
102509540,0.0,0.0,0.0,0.0
102529299,0.0,0.0,0.0,0.0
102553025,0.0,0.0,0.0,0.0
102568881,0.0,0.0,0.0,0.0
102588617,0.0,0.0,0.0,0.0
102612346,0.0,0.0,0.0,0.0
102628173,0.0,0.0,0.0,0.0
102647944,0.0,0.0,0.0,0.0
102671707,0.0,0.0,0.0,0.0
102691461,0.0,0.0,0.0,0.0
102707283,0.0,0.0,0.0,0.0
102730999,0.0,0.0,0.0,0.0
102750773,0.0,0.0,0.0,0.0
102766634,0.0,0.0,0.0,0.0
102790334,0.0,0.0,0.0,0.0
102810098,0.0,0.0,0.0,0.0
102829866,0.0,0.0,0.0,0.0
102849645,0.0,0.0,0.0,0.0
102869518,0.0,0.0,0.0,0.0
102889209,0.0,0.0,0.0,0.0
102908967,0.0,0.0,0.0,0.0
102928779,0.0,0.0,0.0,0.0
102948517,0.0,0.0,0.0,0.0
102972247,0.0,0.0,0.0,0.0
102988073,0.0,0.0,0.0,0.0
103011820,0.0,0.0,0.0,0.0
103031563,0.0,0.0,0.0,0.0
103047395,0.0,0.0,0.0,0.0
103071113,0.0,0.0,0.0,0.0
103090913,0.0,0.0,0.0,0.0
103110686,0.0,0.0,0.0,0.0
103130442,0.0,0.0,0.0,0.0
103150272,0.0,0.0,0.0,0.0
103169997,0.0,0.0,0.0,0.0
103189775,0.0,0.0,0.0,0.0
103209535,0.0,0.0,0.0,0.0
103229319,0.0,0.0,0.0,0.0
103253043,0.0,0.0,0.0,0.0
103268897,0.0,0.0,0.0,0.0
103288634,0.0,0.0,0.0,0.0
103312363,0.0,0.0,0.0,0.0
103328196,0.0,0.0,0.0,0.0
103347960,0.0,0.0,0.0,0.0
103371702,0.0,0.0,0.0,0.0
103391477,0.0,0.0,0.0,0.0
103407295,0.0,0.0,0.0,0.0
103431021,0.0,0.0,0.0,0.0
103450788,0.0,0.0,0.0,0.0
103466648,0.0,0.0,0.0,0.0
103490393,0.0,0.0,0.0,0.0
103510110,0.0,0.0,0.0,0.0
103529883,0.0,0.0,0.0,0.0
103549673,0.0,0.0,0.0,0.0
103569464,0.0,0.0,0.0,0.0
103589241,0.0,0.0,0.0,0.0
103608982,0.0,0.0,0.0,0.0
103628791,0.0,0.0,0.0,0.0
103648544,0.0,0.0,0.0,0.0
103672271,0.0,0.0,0.0,0.0
103688102,0.0,0.0,0.0,0.0
103711822,0.0,0.0,0.0,0.0
103731582,0.0,0.0,0.0,0.0
103747406,0.0,0.0,0.0,0.0
103771132,0.0,0.0,0.0,0.0
103790923,0.0,0.0,0.0,0.0
103810682,0.0,0.0,0.0,0.0
103830494,0.0,0.0,0.0,0.0
103850270,0.0,0.0,0.0,0.0
103870011,0.0,0.0,0.0,0.0
103889790,0.0,0.0,0.0,0.0
103909561,0.0,0.0,0.0,0.0
103929335,0.0,0.0,0.0,0.0
103953058,0.0,0.0,0.0,0.0
103968913,0.0,0.0,0.0,0.0
103988656,0.0,0.0,0.0,0.0
104012385,0.0,0.0,0.0,0.0
104028207,0.0,0.0,0.0,0.0
104047973,0.0,0.0,0.0,0.0
104071713,0.0,0.0,0.0,0.0
104091476,0.0,0.0,0.0,0.0
104107311,0.0,0.0,0.0,0.0
104131022,0.0,0.0,0.0,0.0
104150813,0.0,0.0,0.0,0.0
104166683,0.0,0.0,0.0,0.0
104190356,0.0,0.0,0.0,0.0
104210164,0.0,0.0,0.0,0.0
104229902,0.0,0.0,0.0,0.0
104249673,0.0,0.0,0.0,0.0
104269480,0.0,0.0,0.0,0.0
104289239,0.0,0.0,0.0,0.0
104308995,0.0,0.0,0.0,0.0
104328815,0.0,0.0,0.0,0.0
104348552,0.0,0.0,0.0,0.0
104372279,0.0,0.0,0.0,0.0
104388112,0.0,0.0,0.0,0.0
104411829,0.0,0.0,0.0,0.0
104431635,0.0,0.0,0.0,0.0
104447447,0.0,0.0,0.0,0.0
104471147,0.0,0.0,0.0,0.0
104490944,0.0,0.0,0.0,0.0
104510696,0.0,0.0,0.0,0.0
104530481,0.0,0.0,0.0,0.0
104550288,0.0,0.0,0.0,0.0
104570024,0.0,0.0,0.0,0.0
104589805,0.0,0.0,0.0,0.0
104609580,0.0,0.0,0.0,0.0
104629346,0.0,0.0,0.0,0.0
104653076,0.0,0.0,0.0,0.0
104668893,0.0,0.0,0.0,0.0
104688682,0.0,0.0,0.0,0.0
104712397,0.0,0.0,0.0,0.0
104728227,0.0,0.0,0.0,0.0
104747989,0.0,0.0,0.0,0.0
104771728,0.0,0.0,0.0,0.0
104791550,0.0,0.0,0.0,0.0
104807325,0.0,0.0,0.0,0.0
104831050,0.0,0.0,0.0,0.0
104850826,0.0,0.0,0.0,0.0
104866675,0.0,0.0,0.0,0.0
104890372,0.0,0.0,0.0,0.0
104910149,0.0,0.0,0.0,0.0
104929917,0.0,0.0,0.0,0.0
104949727,0.0,0.0,0.0,0.0
104969461,0.0,0.0,0.0,0.0
104989309,0.0,0.0,0.0,0.0
105009022,0.0,0.0,0.0,0.0
105028791,0.0,0.0,0.0,0.0
105048563,0.0,0.0,0.0,0.0
105072303,0.0,0.0,0.0,0.0
105088121,0.0,0.0,0.0,0.0
105111841,0.0,0.0,0.0,0.0
105131614,0.0,0.0,0.0,0.0
105147437,0.0,0.0,0.0,0.0
105171178,0.0,0.0,0.0,0.0
105190991,0.0,0.0,0.0,0.0
105210717,0.0,0.0,0.0,0.0
105230488,0.0,0.0,0.0,0.0
105250319,0.0,0.0,0.0,0.0
105270037,0.0,0.0,0.0,0.0
105289831,0.0,0.0,0.0,0.0
105309587,0.0,0.0,0.0,0.0
105329362,0.0,0.0,0.0,0.0
105353120,0.0,0.0,0.0,0.0
105368919,0.0,0.0,0.0,0.0
105388683,0.0,0.0,0.0,0.0
105412427,0.0,0.0,0.0,0.0
105428237,0.0,0.0,0.0,0.0
105448019,0.0,0.0,0.0,0.0
105471743,0.0,0.0,0.0,0.0
105491519,0.0,0.0,0.0,0.0
105507340,0.0,0.0,0.0,0.0
105531061,0.0,0.0,0.0,0.0
105550892,0.0,0.0,0.0,0.0
105566690,0.0,0.0,0.0,0.0
105590443,0.0,0.0,0.0,0.0
105610215,0.0,0.0,0.0,0.0
105629935,0.0,0.0,0.0,0.0
105649715,0.0,0.0,0.0,0.0
105669492,0.0,0.0,0.0,0.0
105689300,0.0,0.0,0.0,0.0
105709040,0.0,0.0,0.0,0.0
105728808,0.0,0.0,0.0,0.0
105748582,0.0,0.0,0.0,0.0
105772316,0.0,0.0,0.0,0.0
105788136,0.0,0.0,0.0,0.0
105811866,0.0,0.0,0.0,0.0
105831670,0.0,0.0,0.0,0.0
105847452,0.0,0.0,0.0,0.0
105871185,0.0,0.0,0.0,0.0
105890967,0.0,0.0,0.0,0.0
105910737,0.0,0.0,0.0,0.0
105930515,0.0,0.0,0.0,0.0
105950306,0.0,0.0,0.0,0.0
105970056,0.0,0.0,0.0,0.0
105989863,0.0,0.0,0.0,0.0
106009605,0.0,0.0,0.0,0.0
106029388,0.0,0.0,0.0,0.0
106053114,0.0,0.0,0.0,0.0
106068956,0.0,0.0,0.0,0.0
106088698,0.0,0.0,0.0,0.0
106112438,0.0,0.0,0.0,0.0
106128268,0.0,0.0,0.0,0.0
106148025,0.0,0.0,0.0,0.0
106171766,0.0,0.0,0.0,0.0
106191562,0.0,0.0,0.0,0.0
106207360,0.0,0.0,0.0,0.0
106231078,0.0,0.0,0.0,0.0
106250887,0.0,0.0,0.0,0.0
106266704,0.0,0.0,0.0,0.0
106290401,0.0,0.0,0.0,0.0
106310190,0.0,0.0,0.0,0.0
106329949,0.0,0.0,0.0,0.0
106349743,0.0,0.0,0.0,0.0
106369497,0.0,0.0,0.0,0.0
106389287,0.0,0.0,0.0,0.0
106409107,0.0,0.0,0.0,0.0
106428833,0.0,0.0,0.0,0.0
106448596,0.0,0.0,0.0,0.0
106472324,0.0,0.0,0.0,0.0
106488159,0.0,0.0,0.0,0.0
106507921,0.0,0.0,0.0,0.0
106531700,0.0,0.0,0.0,0.0
106547469,0.0,0.0,0.0,0.0
106571214,0.0,0.0,0.0,0.0
106591007,0.0,0.0,0.0,0.0
106610753,0.0,0.0,0.0,0.0
106630523,0.0,0.0,0.0,0.0
106650333,0.0,0.0,0.0,0.0
106670071,0.0,0.0,0.0,0.0
106689869,0.0,0.0,0.0,0.0
106709658,0.0,0.0,0.0,0.0
106729395,0.0,0.0,0.0,0.0
106753129,0.0,0.0,0.0,0.0
106768982,0.0,0.0,0.0,0.0
106788735,0.0,0.0,0.0,0.0
106812454,0.0,0.0,0.0,0.0
106828277,0.0,0.0,0.0,0.0
106848043,0.0,0.0,0.0,0.0
106871773,0.0,0.0,0.0,0.0
106891567,0.0,0.0,0.0,0.0
106907364,0.0,0.0,0.0,0.0
106931093,0.0,0.0,0.0,0.0
106950868,0.0,0.0,0.0,0.0
106966722,0.0,0.0,0.0,0.0
106990420,0.0,0.0,0.0,0.0
107010278,0.0,0.0,0.0,0.0
107029966,0.0,0.0,0.0,0.0
107049743,0.0,0.0,0.0,0.0
107069557,0.0,0.0,0.0,0.0
107089301,0.0,0.0,0.0,0.0
107109068,0.0,0.0,0.0,0.0
107128840,0.0,0.0,0.0,0.0
107148612,0.0,0.0,0.0,0.0
107172348,0.0,0.0,0.0,0.0
107188167,0.0,0.0,0.0,0.0
107207938,0.0,0.0,0.0,0.0
107231787,0.0,0.0,0.0,0.0
107247518,0.0,0.0,0.0,0.0
107271244,0.0,0.0,0.0,0.0
107290996,0.0,0.0,0.0,0.0
107310801,0.0,0.0,0.0,0.0
107330538,0.0,0.0,0.0,0.0
107350321,0.0,0.0,0.0,0.0
107370105,0.0,0.0,0.0,0.0
107389868,0.0,0.0,0.0,0.0
107409633,0.0,0.0,0.0,0.0
107429423,0.0,0.0,0.0,0.0
107453149,0.0,0.0,0.0,0.0
107468990,0.0,0.0,0.0,0.0
107488742,0.0,0.0,0.0,0.0
107512476,0.0,0.0,0.0,0.0
107528292,0.0,0.0,0.0,0.0
107548065,0.0,0.0,0.0,0.0
107571788,0.0,0.0,0.0,0.0
107591616,0.0,0.0,0.0,0.0
107607382,0.0,0.0,0.0,0.0
107631196,0.0,0.0,0.0,0.0
107650882,0.0,0.0,0.0,0.0
107666759,0.0,0.0,0.0,0.0
107690459,0.0,0.0,0.0,0.0
107710262,0.0,0.0,0.0,0.0
107733971,0.0,0.0,0.0,0.0
107749769,0.0,0.0,0.0,0.0
107769531,0.0,0.0,0.0,0.0
107789314,0.0,0.0,0.0,0.0
107809080,0.0,0.0,0.0,0.0
107828855,0.0,0.0,0.0,0.0
107848635,0.0,0.0,0.0,0.0
107872359,0.0,0.0,0.0,0.0
107888186,0.0,0.0,0.0,0.0
107907953,0.0,0.0,0.0,0.0
107931719,0.0,0.0,0.0,0.0
107947512,0.0,0.0,0.0,0.0
107971245,0.0,0.0,0.0,0.0
107991017,0.0,0.0,0.0,0.0
108010782,0.0,0.0,0.0,0.0
108030557,0.0,0.0,0.0,0.0
108050403,0.0,0.0,0.0,0.0
108070139,0.0,0.0,0.0,0.0
108089894,0.0,0.0,0.0,0.0
108109661,0.0,0.0,0.0,0.0
108129460,0.0,0.0,0.0,0.0
108149238,0.0,0.0,0.0,0.0
108169009,0.0,0.0,0.0,0.0
108188755,0.0,0.0,0.0,0.0
108212481,0.0,0.0,0.0,0.0
108228306,0.0,0.0,0.0,0.0
108248183,0.0,0.0,0.0,0.0
108271864,0.0,0.0,0.0,0.0
108291600,0.0,0.0,0.0,0.0
108307410,0.0,0.0,0.0,0.0
108331129,0.0,0.0,0.0,0.0
108350908,0.0,0.0,0.0,0.0
108366777,0.0,0.0,0.0,0.0
108390470,0.0,0.0,0.0,0.0
108410267,0.0,0.0,0.0,0.0
108430001,0.0,0.0,0.0,0.0
108449776,0.0,0.0,0.0,0.0
108469551,0.0,0.0,0.0,0.0
108489330,0.0,0.0,0.0,0.0
108509129,0.0,0.0,0.0,0.0
108528872,0.0,0.0,0.0,0.0
108548682,0.0,0.0,0.0,0.0
108572378,0.0,0.0,0.0,0.0
108588214,0.0,0.0,0.0,0.0
108607971,0.0,0.0,0.0,0.0
108631744,0.0,0.0,0.0,0.0
108647535,0.0,0.0,0.0,0.0
108671287,0.0,0.0,0.0,0.0
108691036,0.0,0.0,0.0,0.0
108710811,0.0,0.0,0.0,0.0
108730576,0.0,0.0,0.0,0.0
108750376,0.0,0.0,0.0,0.0
108770120,0.0,0.0,0.0,0.0
108789918,0.0,0.0,0.0,0.0
108809671,0.0,0.0,0.0,0.0
108829444,0.0,0.0,0.0,0.0
108853186,0.0,0.0,0.0,0.0
108869111,0.0,0.0,0.0,0.0
108888779,0.0,0.0,0.0,0.0
108912498,0.0,0.0,0.0,0.0
108928333,0.0,0.0,0.0,0.0
108948134,0.0,0.0,0.0,0.0
108971820,0.0,0.0,0.0,0.0
108991609,0.0,0.0,0.0,0.0
109007426,0.0,0.0,0.0,0.0
109031202,0.0,0.0,0.0,0.0
109050922,0.0,0.0,0.0,0.0
109066782,0.0,0.0,0.0,0.0
109090475,0.0,0.0,0.0,0.0
109110283,0.0,0.0,0.0,0.0
109130021,0.0,0.0,0.0,0.0
109149836,0.0,0.0,0.0,0.0
109169573,0.0,0.0,0.0,0.0
109189340,0.0,0.0,0.0,0.0
109209115,0.0,0.0,0.0,0.0
109228901,0.0,0.0,0.0,0.0
109248673,0.0,0.0,0.0,0.0
109272396,0.0,0.0,0.0,0.0
109288290,0.0,0.0,0.0,0.0
109308003,0.0,0.0,0.0,0.0
109331752,0.0,0.0,0.0,0.0
109347541,0.0,0.0,0.0,0.0
109371272,0.0,0.0,0.0,0.0
109391065,0.0,0.0,0.0,0.0
109410815,0.0,0.0,0.0,0.0
109430589,0.0,0.0,0.0,0.0
109450400,0.0,0.0,0.0,0.0
109470138,0.0,0.0,0.0,0.0
109489918,0.0,0.0,0.0,0.0
109509688,0.0,0.0,0.0,0.0
109529469,0.0,0.0,0.0,0.0
109549271,0.0,0.0,0.0,0.0
109569019,0.0,0.0,0.0,0.0
109588793,0.0,0.0,0.0,0.0
109612527,0.0,0.0,0.0,0.0
109628334,0.0,0.0,0.0,0.0
109648114,0.0,0.0,0.0,0.0
109671838,0.0,0.0,0.0,0.0
109691627,0.0,0.0,0.0,0.0
109707432,0.0,0.0,0.0,0.0
109731168,0.0,0.0,0.0,0.0
109750940,0.0,0.0,0.0,0.0
109766803,0.0,0.0,0.0,0.0
109790493,0.0,0.0,0.0,0.0
109810300,0.0,0.0,0.0,0.0
109830056,0.0,0.0,0.0,0.0
109849813,0.0,0.0,0.0,0.0
109869615,0.0,0.0,0.0,0.0
109889369,0.0,0.0,0.0,0.0
109909132,0.0,0.0,0.0,0.0
109928915,0.0,0.0,0.0,0.0
109948686,0.0,0.0,0.0,0.0
109972416,0.0,0.0,0.0,0.0
109988237,0.0,0.0,0.0,0.0
110008005,0.0,0.0,0.0,0.0
110031740,0.0,0.0,0.0,0.0
110047587,0.0,0.0,0.0,0.0
110071304,0.0,0.0,0.0,0.0
110091074,0.0,0.0,0.0,0.0
110110835,0.0,0.0,0.0,0.0
110130617,0.0,0.0,0.0,0.0
110150393,0.0,0.0,0.0,0.0
110170180,0.0,0.0,0.0,0.0
110189931,0.0,0.0,0.0,0.0
110209732,0.0,0.0,0.0,0.0
110229485,0.0,0.0,0.0,0.0
110253213,0.0,0.0,0.0,0.0
110269027,0.0,0.0,0.0,0.0
110288809,0.0,0.0,0.0,0.0
110312537,0.0,0.0,0.0,0.0
110328353,0.0,0.0,0.0,0.0
110348166,0.0,0.0,0.0,0.0
110371960,0.0,0.0,0.0,0.0
110391658,0.0,0.0,0.0,0.0
110407450,0.0,0.0,0.0,0.0
110431199,0.0,0.0,0.0,0.0
110450990,0.0,0.0,0.0,0.0
110466819,0.0,0.0,0.0,0.0
110490519,0.0,0.0,0.0,0.0
110510285,0.0,0.0,0.0,0.0
110530063,0.0,0.0,0.0,0.0
110549825,0.0,0.0,0.0,0.0
110569602,0.0,0.0,0.0,0.0
110589427,0.0,0.0,0.0,0.0
110609150,0.0,0.0,0.0,0.0
110628926,0.0,0.0,0.0,0.0
110648704,0.0,0.0,0.0,0.0
110672444,0.0,0.0,0.0,0.0
110688255,0.0,0.0,0.0,0.0
110708030,0.0,0.0,0.0,0.0
110731753,0.0,0.0,0.0,0.0
110747569,0.0,0.0,0.0,0.0
110771304,0.0,0.0,0.0,0.0
110791123,0.0,0.0,0.0,0.0
110810881,0.0,0.0,0.0,0.0
110830623,0.0,0.0,0.0,0.0
110850451,0.0,0.0,0.0,0.0
110870179,0.0,0.0,0.0,0.0
110889948,0.0,0.0,0.0,0.0
110909724,0.0,0.0,0.0,0.0
110929499,0.0,0.0,0.0,0.0
110953236,0.0,0.0,0.0,0.0
110969075,0.0,0.0,0.0,0.0
110988830,0.0,0.0,0.0,0.0
111012566,0.0,0.0,0.0,0.0
111028380,0.0,0.0,0.0,0.0
111048148,0.0,0.0,0.0,0.0
111071881,0.0,0.0,0.0,0.0
111091662,0.0,0.0,0.0,0.0
111107468,0.0,0.0,0.0,0.0
111131233,0.0,0.0,0.0,0.0
111150972,0.0,0.0,0.0,0.0
111170789,0.0,0.0,0.0,0.0
111190540,0.0,0.0,0.0,0.0
111210310,0.0,0.0,0.0,0.0
111230069,0.0,0.0,0.0,0.0
111249843,0.0,0.0,0.0,0.0
111269617,0.0,0.0,0.0,0.0
111289402,0.0,0.0,0.0,0.0
111309172,0.0,0.0,0.0,0.0
111328946,0.0,0.0,0.0,0.0
111348721,0.0,0.0,0.0,0.0
111372445,0.0,0.0,0.0,0.0
111388272,0.0,0.0,0.0,0.0
111408053,0.0,0.0,0.0,0.0
111431781,0.0,0.0,0.0,0.0
111447588,0.0,0.0,0.0,0.0
111471363,0.0,0.0,0.0,0.0
111491119,0.0,0.0,0.0,0.0
111510867,0.0,0.0,0.0,0.0
111530646,0.0,0.0,0.0,0.0
111550460,0.0,0.0,0.0,0.0
111570205,0.0,0.0,0.0,0.0
111589966,0.0,0.0,0.0,0.0
111609747,0.0,0.0,0.0,0.0
111629524,0.0,0.0,0.0,0.0
111653254,0.0,0.0,0.0,0.0
111669072,0.0,0.0,0.0,0.0
111688838,0.0,0.0,0.0,0.0
111712570,0.0,0.0,0.0,0.0
111728385,0.0,0.0,0.0,0.0
111748168,0.0,0.0,0.0,0.0
111771900,0.0,0.0,0.0,0.0
111791683,0.0,0.0,0.0,0.0
111807492,0.0,0.0,0.0,0.0
111831275,0.0,0.0,0.0,0.0
111850985,0.0,0.0,0.0,0.0
111866853,0.0,0.0,0.0,0.0
111890557,0.0,0.0,0.0,0.0
111910318,0.0,0.0,0.0,0.0
111930086,0.0,0.0,0.0,0.0
111949866,0.0,0.0,0.0,0.0
111969672,0.0,0.0,0.0,0.0
111989415,0.0,0.0,0.0,0.0
112009188,0.0,0.0,0.0,0.0
112028959,0.0,0.0,0.0,0.0
112048758,0.0,0.0,0.0,0.0
112072462,0.0,0.0,0.0,0.0
112088283,0.0,0.0,0.0,0.0
112108064,0.0,0.0,0.0,0.0
112131833,0.0,0.0,0.0,0.0
112147613,0.0,0.0,0.0,0.0
112171341,0.0,0.0,0.0,0.0
112191177,0.0,0.0,0.0,0.0
112210885,0.0,0.0,0.0,0.0
112230662,0.0,0.0,0.0,0.0
112250542,0.0,0.0,0.0,0.0
112270256,0.0,0.0,0.0,0.0
112289994,0.0,0.0,0.0,0.0
112309764,0.0,0.0,0.0,0.0
112329530,0.0,0.0,0.0,0.0
112353320,0.0,0.0,0.0,0.0
112369080,0.0,0.0,0.0,0.0
112388854,0.0,0.0,0.0,0.0
112412591,0.0,0.0,0.0,0.0
112428405,0.0,0.0,0.0,0.0
112448181,0.0,0.0,0.0,0.0
112471912,0.0,0.0,0.0,0.0
112491704,0.0,0.0,0.0,0.0
112507510,0.0,0.0,0.0,0.0
112531248,0.0,0.0,0.0,0.0
112551010,0.0,0.0,0.0,0.0
112566867,0.0,0.0,0.0,0.0
112590565,0.0,0.0,0.0,0.0
112610357,0.0,0.0,0.0,0.0
112630104,0.0,0.0,0.0,0.0
112649877,0.0,0.0,0.0,0.0
112669670,0.0,0.0,0.0,0.0
112689432,0.0,0.0,0.0,0.0
112709211,0.0,0.0,0.0,0.0
112728984,0.0,0.0,0.0,0.0
112748771,0.0,0.0,0.0,0.0
112772480,0.0,0.0,0.0,0.0
112788302,0.0,0.0,0.0,0.0
112808088,0.0,0.0,0.0,0.0
112831806,0.0,0.0,0.0,0.0
112847630,0.0,0.0,0.0,0.0
112867429,0.0,0.0,0.0,0.0
112891139,0.0,0.0,0.0,0.0
112910906,0.0,0.0,0.0,0.0
112930680,0.0,0.0,0.0,0.0
112950486,0.0,0.0,0.0,0.0
112970236,0.0,0.0,0.0,0.0
112990024,0.0,0.0,0.0,0.0
113009776,0.0,0.0,0.0,0.0
113029548,0.0,0.0,0.0,0.0
113053298,0.0,0.0,0.0,0.0
113069105,0.0,0.0,0.0,0.0
113088895,0.0,0.0,0.0,0.0
113112601,0.0,0.0,0.0,0.0
113128464,0.0,0.0,0.0,0.0
113148203,0.0,0.0,0.0,0.0
113171931,0.0,0.0,0.0,0.0
113191699,0.0,0.0,0.0,0.0
113207520,0.0,0.0,0.0,0.0
113231286,0.0,0.0,0.0,0.0
113251060,0.0,0.0,0.0,0.0
113266878,0.0,0.0,0.0,0.0
113290584,0.0,0.0,0.0,0.0
113310397,0.0,0.0,0.0,0.0
113330120,0.0,0.0,0.0,0.0
113349936,0.0,0.0,0.0,0.0
113369670,0.0,0.0,0.0,0.0
