timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
32168217,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.021223772,0.0012574744,5.3485833e-06,0.14515087,-0.08918941,-9.874229,0.014491732,0.0021521503,0.0053705266,0.0004729498,0.00049981446,0.00079738843,2.1888063e-06,1.8637639e-06,1.8050911e-06,47.334286,47.334286
33196414,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.027010467,0.0014415465,6.9417956e-06,0.103600554,-0.11761064,-9.877182,0.014384193,0.0022843464,0.005836567,0.0020129434,0.0004554033,0.0026489152,2.5141048e-06,5.8849178e-06,7.919639e-06,47.365715,47.365715
34121927,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.024342678,0.0014295583,6.248128e-06,0.16472052,-0.10117175,-9.880411,0.014380222,0.002520624,0.0056145377,0.0009163193,0.00023111452,0.0025108247,2.4366404e-06,3.1584693e-06,2.4903582e-06,47.382187,47.382187
35150166,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.016822198,0.000966679,4.0258806e-06,0.13758542,-0.09833303,-9.874017,0.014215783,0.00209945,0.0056120357,0.0010645286,0.00034896616,0.0008804995,2.6711677e-06,1.3020054e-06,8.5061436e-07,47.37543,47.37543
36178464,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.015333414,0.00084575376,3.5054068e-06,0.1495793,-0.102390274,-9.872704,0.0143145155,0.0024600925,0.0057623987,0.00033995867,0.00029824724,0.00092770497,2.4876094e-06,8.973463e-07,8.65779e-07,47.397503,47.397503
37103801,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.015980266,0.00086043915,3.6107645e-06,0.13910654,-0.10630862,-9.873664,0.014167751,0.0023037614,0.005309676,0.0004884193,0.0003226454,0.001151873,2.067476e-06,1.2143458e-06,1.7290307e-06,47.420944,47.420944
38132161,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.020526288,0.0010938802,4.630684e-06,0.12925717,-0.09807811,-9.87182,0.01438595,0.0024190943,0.0053301672,0.00064014475,0.00047693084,0.0013922701,2.8513616e-06,1.7649247e-06,2.8967122e-06,47.44091,47.44091
39160352,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.028845832,0.0017590772,8.587133e-06,0.13585539,-0.10284541,-9.8793955,0.014482589,0.0023596506,0.0055978145,0.0015200393,0.00042472186,0.005626793,8.500185e-06,1.5218259e-05,5.5876153e-06,47.44737,47.44737
40188770,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.036330957,0.0028002188,1.6908398e-05,0.18313454,-0.16875911,-9.863806,0.01429184,0.0032255054,0.008442349,0.01736897,0.0125260735,0.0031317116,2.1649308e-05,1.5795034e-05,4.9104765e-05,47.459923,47.459923
41114121,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.03631644,0.0022508067,1.2635246e-05,0.267762,-0.11515091,-9.888813,0.015008619,0.0028608977,0.0075131054,0.024783289,0.0052685365,0.0030087845,5.5446108e-06,6.3867833e-06,0.00012690073,47.452084,47.452084
42142343,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.043169323,0.0022914703,1.558945e-05,0.09924391,-0.11363644,-9.85752,0.0128803365,0.00066368195,0.0053585838,0.001367728,0.003383231,0.004484093,3.8221106e-06,1.7713865e-06,1.627703e-05,47.476616,47.476616
43170575,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.022517972,0.0012422311,5.778122e-06,0.13274539,-0.09435312,-9.874059,0.014769689,0.0022028957,0.0054093697,0.001531671,0.003411966,0.0011187899,2.69435e-06,9.939358e-07,2.637066e-06,47.48046,47.48046
44198850,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.054460846,0.0035700228,2.6103497e-05,0.1282374,-0.09487604,-9.873211,0.014874833,0.0020830745,0.005799161,0.002679438,0.0021761095,0.003869795,5.9705962e-06,5.570594e-06,2.0982085e-05,47.480606,47.480606
45124434,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.042156648,0.0028367164,1.9835514e-05,0.04630801,-0.14859128,-9.88133,0.013857234,0.0026762425,0.0062820395,0.027102882,0.0024848187,0.03326701,2.5624557e-05,3.7301204e-05,3.327694e-05,47.495773,47.495773
46152638,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.059743118,0.004295687,3.3261287e-05,0.17033714,-0.10825779,-9.875656,0.014075317,0.003068312,0.005442404,0.011222132,0.0013330511,0.011725905,3.858632e-06,6.6330585e-06,1.5919668e-05,47.508694,47.508694
47180827,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.022405889,0.0014219825,7.4312607e-06,0.108472705,-0.10120866,-9.880626,0.014129469,0.0024264473,0.005693773,0.0032792937,0.00043222614,0.0010291748,3.6477493e-06,1.5339658e-06,2.1571805e-06,47.503605,47.503605
48106317,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.040504083,0.0017434289,1.1896765e-05,0.28085837,-0.0950734,-9.892814,0.015107866,0.0052989963,0.009195121,0.1695407,0.008080088,0.028743727,8.934631e-06,1.4868185e-05,8.577266e-05,47.52117,47.52117
49134663,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.0426711,0.0029533585,2.0797761e-05,0.10399119,-0.17894323,-9.882534,0.013368073,0.001686587,0.0049599037,0.004003403,0.011884758,0.00840972,1.2568768e-05,8.259101e-06,6.059813e-05,47.507103,47.507103
50162809,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.022252414,0.0016262914,8.383014e-06,0.19675972,-0.09215938,-9.8811655,0.014494047,0.0024147423,0.0056315917,0.00026887178,0.00033488966,0.0016155095,3.1871007e-06,9.609834e-07,6.085605e-06,47.51987,47.51987
51191103,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.01853272,0.0010442218,4.4168023e-06,0.12600641,-0.12688068,-9.87931,0.014485693,0.0022521743,0.005579122,0.0019425132,0.0015534536,0.0013783455,3.4810244e-06,2.1053058e-06,2.8519737e-06,47.529095,47.529095
52116520,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.7490833,0.055097558,0.014314824,-0.66195303,-0.65865177,-9.9536915,-0.13490242,-0.17172807,0.29430085,0.4808897,0.89046866,10.432085,0.03580577,0.015529337,0.008824948,47.553116,47.553116
53144801,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.2968237,0.032108452,0.017268097,-0.05362134,5.8315763,-7.8574076,-0.6329166,0.077899344,-0.020654665,0.010028656,0.028457383,0.09002617,0.0020963014,0.0023869022,0.0005972046,47.42443,47.42443
54173074,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,1.3104438,0.13429435,0.065137155,0.48543024,8.242215,-5.135519,-0.6385035,0.408415,-0.09269475,0.005264067,0.0053049973,0.049911007,0.009661336,0.012767991,0.005360374,47.447876,47.447876
55201329,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.15475173,0.018405484,0.0059904275,0.28120902,9.312161,-3.0805483,0.05063982,-0.038721137,0.014447749,0.0031843637,0.0039385445,0.001555914,0.0005358945,3.462787e-05,3.7565136e-05,47.45927,47.45927
56126882,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.06968288,0.007515164,0.0008581811,0.42168036,9.460488,-2.7641878,-0.03548396,0.011859365,0.00049263844,0.010407488,0.0035623105,0.0017266488,6.763196e-05,0.00011356985,2.5461146e-05,47.453465,47.453465
57155035,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.0590045,0.007317192,0.0005798941,0.5439847,9.535622,-2.466233,-0.028732909,-0.053175263,-0.025491137,0.004312151,0.010840437,0.0051894453,4.3896987e-05,0.00015582953,4.4842647e-05,47.463406,47.463406
58183322,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.059583202,0.0075204936,0.00038259334,0.22466815,9.480877,-2.2569733,0.038215477,0.0042617056,0.0190719,0.0029467945,0.0009717498,0.009032424,0.00022640746,0.0006194671,8.3096544e-05,47.47023,47.47023
59108748,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.04586156,0.005266418,0.00026893904,0.104918085,9.528977,-2.2143056,-0.04614637,0.004120103,-0.022561066,0.0014178474,0.0046105846,0.029898869,0.00019803923,0.00017350531,0.00021830344,47.44962,47.44962
60137100,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.13363963,0.012008645,0.00066281186,0.00023927182,9.7241745,-2.078567,-0.035466287,0.01995579,-0.025962153,0.007894885,0.012940291,0.049628228,0.00068639644,0.0011921551,0.00018687753,47.44773,47.44773
61165280,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.0672764,0.0071916566,0.0003696424,-0.16991468,9.525832,-2.0794864,0.03002299,-0.053435344,0.0110880425,0.0016960205,0.0030834693,0.0058866236,0.00017776566,0.00022814987,2.2458345e-05,47.446857,47.446857
62193542,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.07527281,0.010066173,0.00075483305,-0.27538672,9.537741,-2.0798724,0.016290583,0.07501425,-0.026514214,0.002635527,0.004984775,0.008822042,0.0007438099,0.00013785124,0.00020450592,47.39939,47.39939
63119001,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.12644885,0.012818128,0.0007589952,-0.35178292,9.545697,-2.1719298,0.03819818,-0.011069373,0.014030044,0.006493898,0.0064068767,0.009940207,9.37347e-06,0.00029258511,0.00046630262,47.384727,47.384727
64147257,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.13358374,0.017409453,0.0031195323,0.7885828,9.545769,-1.7405969,-0.00062518625,0.059498947,0.055926442,0.010190768,0.012782957,0.038295675,0.00049191655,0.001343223,0.006081881,47.405205,47.405205
65175513,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.19842784,0.027883772,0.025157945,1.1955361,4.663118,-8.683135,0.70520234,-0.54139054,0.000959248,0.06290265,0.14815898,0.3139105,0.0918629,0.005008041,0.020303482,47.35164,47.35164
66203794,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.35770354,0.041887935,0.0145627195,-0.031688374,-0.7402352,-9.781275,0.15683872,-0.12717094,0.05643964,0.5284851,0.43914464,2.350556,0.036157455,0.044973016,0.004676373,47.442207,47.442207
67129234,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.23494068,0.02693782,0.004121637,0.16499029,-0.078646,-9.911616,0.014570538,0.0019287367,0.006191364,0.003168742,0.009180357,0.013123616,1.3957074e-06,1.1514125e-05,0.00035607876,47.47734,47.47734
68157590,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.04975353,0.004072423,0.00031509032,0.154741,-0.054224484,-9.890579,0.014845503,0.0029279958,0.0061848606,0.003060806,0.0030296422,0.0015781875,2.4809126e-06,2.564048e-06,1.1532934e-05,47.491642,47.491642
69185775,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.044408094,0.0028916006,3.851969e-05,0.12102727,-0.060767867,-9.88764,0.014609717,0.0028410745,0.005326165,0.002950694,0.0014547142,0.007525033,3.353079e-06,1.0400363e-05,1.9825644e-05,47.52626,47.52626
70111246,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.039101295,0.0031054753,1.7438777e-05,0.20277022,-0.057898834,-9.882776,0.014388195,0.002598196,0.006076398,0.005893672,0.0005617428,0.0023724984,4.6394644e-06,1.398711e-05,4.4719677e-06,47.52742,47.52742
71139473,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.057118755,0.0046743625,3.0072273e-05,0.06787929,-0.041283675,-9.896629,0.014137068,0.0022134637,0.0055780318,0.004350578,0.005403831,0.034340955,5.246788e-05,0.00010628484,3.260841e-05,47.56596,47.56596
72167842,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.05444484,0.0037156364,2.2884955e-05,0.16977857,-0.084377244,-9.879571,0.0144930305,0.0030902983,0.0047936304,0.013814856,0.0008889163,0.006872713,7.431571e-06,1.4005428e-05,2.0785696e-05,47.58026,47.58026
73196022,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.059979904,0.004783251,3.4100696e-05,0.19548681,-0.055690665,-9.867793,0.013696697,0.0030408772,0.005144408,0.010433225,0.026478406,0.009275447,1.6604887e-05,4.6221343e-05,4.6348334e-05,47.58686,47.58686
74121460,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.06254994,0.004293335,3.5203608e-05,0.16039008,-0.09833902,-9.886382,0.014483655,0.0030514013,0.006287715,0.0021394342,0.0029997975,0.006956162,4.9426862e-06,1.2360791e-05,2.2138474e-05,47.60015,47.60015
75149781,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.050241746,0.0046519255,4.061055e-05,-0.029821727,-0.055195656,-9.86465,0.014396301,0.0017892143,0.006848881,0.02097952,0.0011410943,0.0019902843,4.2161146e-06,1.7587143e-05,0.00019260336,47.61082,47.61082
76178007,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.04786002,0.0040131095,2.8198841e-05,0.18066348,-0.13194303,-9.857243,0.014657888,0.00265578,0.005753673,0.0022778842,0.008382973,0.00417601,5.450575e-06,1.1806332e-05,2.3802399e-05,47.61633,47.61633
77206355,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.031827837,0.0019675808,9.559579e-06,0.17261723,-0.08037835,-9.879911,0.01415275,0.0025189682,0.005318694,0.0012762888,0.0010604269,0.0021972354,3.292583e-06,2.1539865e-06,2.8296108e-06,47.62824,47.62824
78131744,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.025612997,0.0015144192,6.8248605e-06,0.15970229,-0.048225623,-9.876534,0.014749569,0.0026410606,0.0057468023,0.0007744551,0.0010801347,0.0055932086,4.1729127e-06,7.287665e-06,3.8025555e-06,47.632305,47.632305
79160004,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.023598924,0.0013228229,5.993235e-06,0.16580422,-0.058098707,-9.869964,0.014376306,0.0023785231,0.0060317777,0.0006881471,0.00059022865,0.003173706,2.8849709e-06,3.9128054e-06,2.5346699e-06,47.647827,47.647827
80188310,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.015514233,0.0008795235,3.7769316e-06,0.15101019,-0.0676628,-9.870539,0.014297572,0.0025435921,0.0055131046,0.00034378172,0.0004828493,0.0017341733,2.787379e-06,1.0786762e-06,9.662577e-07,47.658062,47.658062
81113728,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.018622328,0.00104136,4.4553026e-06,0.16269837,-0.0767727,-9.859813,0.014703647,0.0026807897,0.0058602067,0.00033721107,0.0002455933,0.00211993,3.286967e-06,2.0728605e-06,1.4213487e-06,47.687027,47.687027
82142005,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.017155476,0.0009981501,4.3679793e-06,0.16326019,-0.06657042,-9.877349,0.014348309,0.0025908032,0.0055840854,0.00030606223,0.000111765294,0.0017605317,3.0909353e-06,1.0669243e-06,3.9127576e-06,47.675846,47.675846
83170294,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.21770027,0.013118838,0.0002512957,0.14403117,-0.095017485,-9.893908,0.0154314255,-0.011558328,0.025678795,0.02305043,0.14193171,0.17310312,0.00014003323,0.00023318901,0.0012090545,47.697407,47.697407
84198632,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.2980058,0.019511485,0.00079920987,0.16944878,0.045436807,-9.84717,0.029131047,-0.008632007,-0.020854488,0.024411216,0.015252682,0.010763342,8.7139044e-05,0.000636873,0.00032701046,47.6855,47.6855
85124067,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.22879189,0.016269298,0.00070535066,0.050418016,0.047653243,-9.841912,-0.0031207767,0.005374808,0.016225439,0.049053844,0.03349449,0.014112521,0.0004696024,0.00042687365,0.0012163672,47.702347,47.702347
86152332,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.9208157,0.04465025,0.006532715,0.1821558,-0.062414307,-9.874738,0.013599277,0.0012995293,0.0025385513,0.00395536,0.018117169,0.026484177,6.410526e-05,0.00011439783,7.0486414e-05,47.696247,47.696247
87180548,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.42378664,0.035985935,0.0021848348,0.07639648,-0.08715995,-9.974635,0.019153273,0.006879636,0.020896507,0.33040813,0.21233723,1.2478567,0.00085214275,0.018063135,0.003532239,47.697983,47.697983
88105995,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.23875014,0.03181758,0.013740825,-0.5683802,2.5008798,-9.210114,-0.38290158,0.9485363,1.2282205,0.07194276,0.014927499,0.10340434,0.00011840689,0.00475088,0.014538096,47.734566,47.734566
89134383,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.096577086,0.01617024,0.018108036,2.1293569,1.2771016,-9.938714,-0.35370907,-0.34295025,1.0093914,0.03750537,0.11655791,0.013407522,0.00017003903,0.00027669722,0.00041985002,47.664597,47.664597
90162540,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.1069873,0.016964866,0.011732129,0.53009194,0.2663741,-9.603279,0.14846717,0.06415305,-0.8398634,0.007694247,0.010711036,0.05734454,0.0032895352,0.003593602,0.0014932697,47.525314,47.525314
91190980,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.13648716,0.017026281,0.011901003,-0.026821245,-0.089949414,-10.692813,0.39483425,-0.038211867,-1.1687165,0.13846219,0.3156679,0.14695516,0.0021650277,0.0007466298,0.006113681,47.571407,47.571407
92116285,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.07266479,0.013038653,0.003982189,0.24708349,0.40374815,-8.982333,-0.1351171,0.07052574,0.012714512,0.0035182748,0.012053885,0.008171503,0.0002939247,5.7662368e-05,0.00025000534,47.627583,47.627583
93144529,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.07593285,0.015025482,0.0047884732,-0.07024215,0.27178785,-9.974856,0.11808428,0.019267704,0.48359323,0.03628142,0.0023078143,0.06724512,0.00037190298,0.0031159376,0.008085566,47.653202,47.653202
94172808,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.09527345,0.01751695,0.005858752,-0.90931934,-0.63532054,-11.290455,0.55452424,-0.12081192,0.26117933,0.03554411,0.08142349,0.09120177,0.0077250698,0.00015696597,0.00435013,47.659874,47.659874
95201108,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.083253756,0.014307193,0.0070590037,-0.8585212,-1.4686866,-8.76412,-0.3464136,-0.28495342,0.44600224,0.011462161,0.019210719,0.011619783,0.0049030604,0.0008195702,0.00017754182,47.633892,47.633892
96126638,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.212224,0.02947768,0.010540842,-0.85316706,-0.14099813,-9.922245,0.2368527,0.2860229,0.26643223,0.06335662,0.040687706,0.070981875,0.022314673,0.0031432884,0.0009094048,47.610245,47.610245
97154808,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.712132,0.07890843,0.01788628,0.27805197,0.08239144,-9.839588,-0.026221268,-0.052531812,0.02502352,0.11223129,0.13921033,0.6729325,0.0013562271,0.004438796,0.004892294,47.528584,47.528584
98183073,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.0892432,0.009896953,0.0014188404,0.2788559,-0.17755067,-9.863681,0.0135831535,0.0022412122,0.0071584694,0.00090135017,0.0004455751,0.0023335395,1.1207266e-05,1.7894408e-05,6.778482e-06,47.590126,47.590126
99108520,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.022821462,0.0018047114,0.00013880212,0.2612527,-0.15849471,-9.868654,0.01325839,0.0019562556,0.0050885757,0.00018528297,0.0001325744,0.0010482372,3.041624e-06,1.0453114e-06,1.3691644e-06,47.6148,47.6148
100136805,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.017466756,0.000978871,1.3612126e-05,0.256648,-0.15991987,-9.869626,0.0135094905,0.0018487847,0.005376918,0.0001529036,0.00017247179,0.00097256753,2.636957e-06,5.591563e-07,3.738564e-07,47.603844,47.603844
101165072,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.01530304,0.0008351403,4.0792906e-06,0.25665617,-0.16016585,-9.883376,0.013436282,0.0018840525,0.0054677674,0.00022555672,0.0001265598,0.00092296203,2.3424464e-06,7.3490605e-07,2.6197418e-07,47.532578,47.532578
102193349,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.01713891,0.0009085408,3.7085872e-06,0.25676522,-0.15776314,-9.863895,0.013561366,0.0018900095,0.0054462375,0.00017562324,0.00012686696,0.0008610988,3.5375188e-06,4.90423e-07,2.7165893e-07,47.574158,47.574158
103118794,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.015460212,0.00085635437,3.4790373e-06,0.25635156,-0.15764497,-9.8597765,0.013487567,0.0020479155,0.0055466196,0.00018558922,0.000102110425,0.0009823297,2.4655403e-06,4.6901076e-07,2.9507387e-07,47.598694,47.598694
104147122,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.017275952,0.0009045804,3.7718232e-06,0.2562556,-0.15794025,-9.854768,0.01366756,0.0021027068,0.005492757,0.00020087526,0.000111425645,0.0009739141,2.6729292e-06,5.404829e-07,3.5865617e-07,47.607765,47.607765
105175334,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.019687632,0.0009585457,3.928586e-06,0.25585908,-0.1549958,-9.853342,0.0134875355,0.0020674395,0.005405673,0.00029478094,0.00015231493,0.0009114147,2.1870526e-06,6.882306e-07,3.379221e-07,47.626568,47.626568
106203653,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.019231115,0.0009286879,3.7996722e-06,0.25417304,-0.15640277,-9.854853,0.013755792,0.002007597,0.005404418,0.00014417112,8.220412e-05,0.0009824034,2.1284177e-06,6.4622424e-07,3.5458808e-07,47.623726,47.623726
107129055,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.018787943,0.0009598582,4.060021e-06,0.25354567,-0.1549596,-9.865438,0.013594402,0.0021365306,0.005380754,0.00019113632,0.00013112993,0.00086650683,3.1278119e-06,5.301492e-07,3.7132753e-07,47.62831,47.62831
108157348,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.01878679,0.00093875546,3.797704e-06,0.25504175,-0.15578344,-9.860725,0.013764824,0.002230979,0.0054536117,0.00019973058,0.00013500881,0.0010613499,2.4970761e-06,6.262875e-07,1.8750697e-07,47.63433,47.63433
109185585,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.01768883,0.00090470293,3.7118139e-06,0.25311723,-0.15416814,-9.8630085,0.013694938,0.002060842,0.0053836755,0.00021323252,0.00015335613,0.0009819792,2.8270945e-06,4.8466364e-07,3.4427904e-07,47.631283,47.631283
110111031,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.016940657,0.0009136743,3.7986074e-06,0.2520001,-0.15297158,-9.863944,0.013740946,0.0020141832,0.005578491,0.0002122648,0.00014356352,0.0010359227,2.2990564e-06,7.6121273e-07,4.3407795e-07,47.652187,47.652187
111139333,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.01604899,0.0008893009,3.6732708e-06,0.2503705,-0.15476814,-9.865358,0.013788679,0.0021365532,0.00556392,0.0001966037,0.0001383025,0.0011096761,3.968452e-06,6.075124e-07,2.6539522e-07,47.65436,47.65436
112167576,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.014925845,0.0008477514,3.4608113e-06,0.25431448,-0.15435098,-9.870894,0.013931335,0.001952213,0.0055599636,0.00010299683,0.00016498101,0.0009559297,2.6348341e-06,1.1312366e-06,4.1640936e-07,47.664673,47.664673
113195877,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.014153366,0.00082259235,3.3475596e-06,0.2532595,-0.15344894,-9.87247,0.013813923,0.002086223,0.0055002794,0.00015155,0.00020425307,0.00096243847,2.4115534e-06,5.201812e-07,3.847717e-07,47.687458,47.687458
114121312,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.014629128,0.00084118283,3.4305215e-06,0.25208157,-0.15355639,-9.872887,0.013753319,0.0020943773,0.0056157806,0.00014707046,0.00017753859,0.0010623779,2.814044e-06,4.5010856e-07,3.5130265e-07,47.664528,47.664528
115149630,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.014374911,0.00078720035,3.2003659e-06,0.25130814,-0.15449616,-9.878118,0.013781948,0.0020985964,0.0055301604,0.0001737035,0.000166606,0.0011750949,2.0753737e-06,6.4319124e-07,2.3735377e-07,47.68237,47.68237
116177854,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.01639566,0.0008483256,3.4980055e-06,0.25219032,-0.15018389,-9.875543,0.013627407,0.0020559828,0.005489012,0.00016883417,0.00012274527,0.0010505122,2.3697364e-06,1.000632e-06,2.3453403e-07,47.69776,47.69776
117103316,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.016184384,0.0008721778,3.649862e-06,0.2519584,-0.1524828,-9.870716,0.013773739,0.0021667606,0.0056432206,0.00019527017,0.00017534332,0.001145132,2.146887e-06,7.190627e-07,3.8134135e-07,47.69203,47.69203
118131685,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.015910234,0.00085670303,3.5836756e-06,0.253355,-0.15245625,-9.867839,0.01389997,0.0021050973,0.0055099954,0.00018639916,0.00016634319,0.00089327106,3.1390712e-06,3.95074e-07,2.7692633e-07,47.73602,47.73602
119159862,2490386,2490386,0,0,0,0,0,252.85728,252.85728,8091.433,8091.433,0.016550278,0.00088971073,3.757375e-06,0.25218284,-0.15309873,-9.869488,0.013596281,0.0021829007,0.005589928,0.00020380113,9.6960954e-05,0.0009862881,2.4761403e-06,8.766949e-07,2.942598e-07,47.7342,47.7342
