timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
40796940,32767,32767,32767,32767,32767,32767
40800896,32767,32767,-22,32767,32767,32767
40804854,32767,32767,32767,32767,32767,32767
40808805,32767,32767,32767,32767,32767,32767
40812760,32767,32767,32767,32767,32767,32767
40816715,32767,32767,-9,32767,32767,32767
40820669,32767,32767,32767,32767,32767,32767
40824624,32767,32767,32767,32767,32767,32767
40828579,32767,32767,32767,32767,32767,-18
40832534,32767,32767,-15,32767,32767,32767
40836490,32767,32767,32767,-21,32767,32767
40840444,32767,32767,32767,32767,-20,32767
40844399,32767,32767,32767,32767,32767,32767
40848353,32767,32767,-13,32767,32767,32767
40852308,32767,32767,32767,32767,32767,32767
40856263,32767,32767,32767,32767,32767,32767
40860219,32767,32767,32767,32767,32767,-10
40864173,32767,32767,-11,32767,32767,32767
40868128,32767,32767,32767,32767,32767,32767
40872083,32767,32767,32767,32767,32767,32767
40876038,32767,32767,32767,32767,32767,32767
40879993,32767,32767,-9,32767,32767,32767
40883947,32767,32767,32767,32767,32767,32767
40887902,32767,32767,32767,32767,7,32767
40891857,32767,32767,32767,32767,32767,32767
40895812,32767,32767,3,32767,32767,-27
40899767,32767,32767,32767,32767,32767,32767
40903722,32767,32767,32767,32767,32767,32767
40907676,32767,32767,32767,32767,32767,32767
40911631,32767,32767,32767,32767,32767,32767
40915586,32767,32767,32767,32767,32767,32767
40919542,32767,32767,-6,32767,32767,32767
40923496,32767,32767,32767,-29,32767,32767
40927451,32767,32767,32767,32767,32767,32767
40931406,32767,32767,32767,32767,32767,32767
40935361,32767,32767,32767,32767,32767,32767
40939316,32767,32767,-23,32767,-9,32767
40943270,32767,32767,32767,32767,32767,32767
40947225,32767,32767,32767,32767,32767,32767
40951180,32767,32767,0,32767,32767,32767
40955135,32767,32767,32767,32767,32767,32767
40959090,32767,32767,32767,32767,32767,32767
40963045,32767,32767,32767,32767,32767,-29
40967000,32767,32767,32767,32767,32767,32767
40970955,32767,32767,32767,32767,32767,32767
40974910,32767,32767,32767,32767,32767,32767
40978864,32767,32767,-25,32767,32767,32767
40982819,32767,32767,32767,32767,32767,32767
40986775,32767,32767,32767,32767,32767,32767
40990730,32767,32767,3,32767,-21,32767
40994684,32767,32767,32767,32767,32767,-13
40998639,32767,32767,32767,32767,32767,32767
41002594,32767,32767,32767,32767,32767,32767
41006549,32767,32767,32767,7,32767,32767
41010503,32767,32767,-36,32767,32767,32767
41014458,32767,32767,32767,32767,32767,32767
41018413,32767,32767,32767,32767,32767,32767
41022368,32767,32767,32767,32767,32767,32767
41026330,32767,32767,-26,32767,32767,32767
41030278,32767,32767,32767,32767,32767,-25
41034233,32767,32767,32767,32767,32767,32767
41038187,32767,32767,32767,32767,3,32767
41042142,32767,32767,-28,32767,32767,32767
41046097,32767,32767,32767,32767,32767,32767
41050052,32767,32767,32767,32767,32767,32767
41054007,32767,32767,32767,32767,32767,32767
41057962,32767,32767,-18,32767,32767,32767
41061917,32767,32767,32767,32767,32767,-18
41065872,32767,32767,32767,32767,32767,32767
41069826,32767,32767,32767,32767,32767,32767
41073782,32767,32767,-26,32767,32767,32767
41077736,32767,32767,32767,32767,32767,32767
41081691,32767,32767,32767,32767,32767,32767
41085646,32767,32767,32767,32767,32767,32767
41089601,32767,32767,-26,32767,-12,32767
41093556,32767,32767,32767,3,32767,-3
41097511,32767,32767,32767,32767,32767,32767
41101466,32767,32767,32767,32767,32767,32767
41105420,32767,32767,-25,32767,32767,32767
41109375,32767,32767,32767,32767,32767,32767
41113330,32767,32767,32767,32767,32767,32767
41117285,32767,32767,32767,32767,32767,32767
41121240,32767,32767,-20,32767,32767,32767
41125195,32767,32767,32767,32767,32767,32767
41129150,32767,32767,32767,32767,32767,-23
41133106,32767,32767,32767,32767,32767,32767
41137065,32767,32767,-8,32767,32767,32767
41141014,32767,32767,32767,32767,-26,32767
41144969,32767,32767,32767,32767,32767,32767
41148924,32767,32767,32767,32767,32767,32767
41152879,32767,32767,-16,32767,32767,32767
41156835,32767,32767,32767,32767,32767,32767
41160789,32767,32767,32767,32767,32767,-9
41164743,32767,32767,32767,32767,32767,32767
41168698,32767,32767,-14,32767,32767,32767
41172653,32767,32767,32767,32767,32767,32767
41176608,32767,32767,32767,32767,32767,32767
41180563,32767,32767,32767,-2,32767,32767
41184518,32767,32767,-14,32767,32767,32767
41188473,32767,32767,32767,32767,0,32767
41192428,32767,32767,32767,32767,32767,32767
41196383,32767,32767,32767,32767,32767,-21
41200338,32767,32767,-13,32767,32767,32767
41204292,32767,32767,32767,32767,32767,32767
41208247,32767,32767,32767,32767,32767,32767
41212202,32767,32767,32767,32767,32767,32767
41216158,32767,32767,1,32767,32767,32767
41220112,32767,32767,32767,32767,32767,32767
41224077,32767,32767,32767,32767,32767,32767
41228021,32767,32767,32767,32767,32767,1
41231976,32767,32767,-5,32767,32767,32767
41235931,32767,32767,32767,32767,32767,32767
41239886,32767,32767,32767,32767,-14,32767
41243841,32767,32767,32767,32767,32767,32767
41247796,32767,32767,-5,32767,32767,32767
41251751,32767,32767,32767,32767,32767,32767
41255706,32767,32767,32767,32767,32767,32767
41259661,32767,32767,32767,32767,32767,32767
41263615,32767,32767,-5,32767,32767,-24
41267571,32767,32767,32767,-5,32767,32767
41271525,32767,32767,32767,32767,32767,32767
41275480,32767,32767,32767,32767,32767,32767
41279435,32767,32767,-4,32767,32767,32767
41283390,32767,32767,32767,32767,32767,32767
41287345,32767,32767,32767,32767,32767,32767
41291300,32767,32767,32767,32767,-29,32767
41295254,32767,32767,32767,32767,32767,-21
41299209,32767,32767,32767,32767,32767,32767
41303170,32767,32767,2,32767,32767,32767
41307119,32767,32767,32767,32767,32767,32767
41311074,32767,32767,32767,32767,32767,32767
41315029,32767,32767,32767,32767,32767,32767
41318984,32767,32767,32767,32767,32767,32767
41322939,32767,32767,-26,32767,32767,32767
41326895,32767,32767,32767,32767,32767,32767
41330849,32767,32767,32767,32767,32767,-23
41334803,32767,32767,32767,32767,32767,32767
41338758,32767,32767,-21,32767,-3,32767
41342715,32767,32767,32767,32767,32767,32767
41346668,32767,32767,32767,32767,32767,32767
41350623,32767,32767,32767,32767,32767,32767
41354577,32767,32767,-25,-10,32767,32767
41358532,32767,32767,32767,32767,32767,32767
41362487,32767,32767,32767,32767,32767,-22
41366442,32767,32767,32767,32767,32767,32767
41370397,32767,32767,-25,32767,32767,32767
41374352,32767,32767,32767,32767,32767,32767
41378307,32767,32767,32767,32767,32767,32767
41382262,32767,32767,32767,32767,32767,32767
41386217,32767,32767,-22,32767,32767,32767
41390172,32767,32767,32767,32767,-17,32767
41394126,32767,32767,32767,32767,32767,-10
41398084,32767,32767,32767,32767,32767,32767
41402036,32767,32767,-26,32767,32767,32767
41405991,32767,32767,32767,32767,32767,32767
41409946,32767,32767,32767,32767,32767,32767
41413901,32767,32767,32767,32767,32767,32767
41417856,32767,32767,-12,32767,32767,32767
41421810,32767,32767,32767,32767,32767,32767
41425765,32767,32767,32767,32767,32767,32767
41429720,32767,32767,32767,32767,32767,3
41433676,32767,32767,32767,32767,32767,32767
41437630,32767,32767,32767,32767,8,32767
41441585,32767,32767,-22,-13,32767,32767
41445540,32767,32767,32767,32767,32767,32767
41449495,32767,32767,32767,32767,32767,32767
41453449,32767,32767,32767,32767,32767,32767
41457411,32767,32767,-8,32767,32767,32767
41461359,32767,32767,32767,32767,32767,-22
41465314,32767,32767,32767,32767,32767,32767
41469269,32767,32767,32767,32767,32767,32767
41473226,32767,32767,-17,32767,32767,32767
41477179,32767,32767,32767,32767,32767,32767
41481134,32767,32767,32767,32767,32767,32767
41485088,32767,32767,32767,32767,32767,32767
41489043,32767,32767,32767,32767,-6,32767
41492998,32767,32767,32767,32767,32767,2
41496953,32767,32767,0,32767,32767,32767
41500908,32767,32767,32767,32767,32767,32767
41504863,32767,32767,32767,32767,32767,32767
41508818,32767,32767,32767,32767,32767,32767
41512773,32767,32767,32767,32767,32767,32767
41516735,32767,32767,32767,32767,32767,32767
41520682,32767,32767,-12,32767,32767,32767
41524637,32767,32767,32767,32767,32767,32767
41528592,32767,32767,32767,-18,32767,-10
41532547,32767,32767,32767,32767,32767,32767
41536502,32767,32767,3,32767,32767,32767
41540457,32767,32767,32767,32767,-20,32767
41544412,32767,32767,32767,32767,32767,32767
41548367,32767,32767,32767,32767,32767,32767
41552321,32767,32767,-7,32767,32767,32767
41556276,32767,32767,32767,32767,32767,32767
41560231,32767,32767,32767,32767,32767,-1
41564187,32767,32767,32767,32767,32767,32767
41568141,32767,32767,32767,32767,32767,32767
41572096,32767,32767,32767,32767,32767,32767
41576055,32767,32767,32767,32767,32767,32767
41580006,32767,32767,-26,32767,32767,32767
41583960,32767,32767,32767,32767,32767,32767
41587915,32767,32767,32767,32767,7,32767
41591870,32767,32767,1,32767,32767,32767
41595825,32767,32767,32767,32767,32767,-30
41599780,32767,32767,32767,32767,32767,32767
41603735,32767,32767,32767,32767,32767,32767
41607690,32767,32767,0,32767,32767,32767
41611644,32767,32767,32767,32767,32767,32767
41615599,32767,32767,32767,-22,32767,32767
41619554,32767,32767,32767,32767,32767,32767
41623509,32767,32767,32767,32767,32767,32767
41627464,32767,32767,32767,32767,32767,-2
41631428,32767,32767,2,32767,32767,32767
41635374,32767,32767,32767,32767,32767,32767
41639329,32767,32767,32767,32767,-9,32767
41643283,32767,32767,32767,32767,32767,32767
41647238,32767,32767,32767,32767,32767,32767
41651193,32767,32767,-29,32767,32767,32767
41655148,32767,32767,32767,32767,32767,32767
