timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
6101768,6101090,2490386,0.015908642,0.0047505265,0.00524598,46.72781,0,32
6204556,6203915,2490386,0.014463916,0.0047900793,0.0048879213,46.703278,0,32
6303395,6302785,2490386,0.015891988,0.0025397204,0.005587385,46.680634,0,32
6402378,6401654,2490386,0.0137956785,0.0017174339,0.0035347913,46.710823,0,32
6501127,6500524,2490386,0.013468846,0.002981049,0.0047401176,46.70894,0,32
6603941,6603349,2490386,0.013206546,0.0020088772,0.003951139,46.68818,0,32
6702877,6702219,2490386,0.01646863,0.0039011773,0.00418013,46.71271,0,32
6801702,6801088,2490386,0.015346574,0.0029227603,0.0011657734,46.763664,0,32
6904515,6903915,2490386,0.014730379,-0.0012906776,0.0043570776,46.739132,0,32
7003470,7002783,2490386,0.011872153,0.004459083,0.005491625,46.846695,0,32
7102327,7101653,2490386,0.016327072,0.0026104995,0.0070529287,46.72215,0,32
7201173,7200523,2490386,0.013021272,0.0002831164,0.006390936,46.697617,0,32
7303937,7303348,2490386,0.012315563,0.0025209847,0.0059391987,46.788197,0,32
7402880,7402218,2490386,0.017011965,0.00047255456,0.006622009,46.820274,0,32
7501732,7501088,2490386,0.012933839,0.0070904,0.0019047904,46.750454,0,32
7604498,7603912,2490386,0.014445181,0.0049920077,0.003909504,46.767437,0,32
7703439,7702782,2490386,0.017268017,0.0016653904,0.003568099,46.754227,0,32
7802303,7801652,2490386,0.01316283,0.008326952,0.005564486,46.81273,0,32
7901182,7900524,2490386,0.016976574,0.0021754163,0.005926708,46.782536,0,32
8003949,8003347,2490386,0.015919052,0.0019526704,0.0039698747,46.748566,0,32
8102874,8102217,2490386,0.013631221,0.0016549818,0.0051460564,46.782536,0,32
8201787,8201087,2490386,0.013379331,0.0014530532,0.0025438839,46.814613,0,32
8304506,8303912,2490386,0.011982485,0.0015592219,0.003953221,46.767437,0,32
8403508,8402782,2490386,0.016618514,0.0052001816,0.006232724,46.8165,0,32
8502307,8501652,2490386,0.012482102,0.0007702431,0.0020401033,46.80329,0,32
8601246,8600522,2490386,0.013695755,0.00340156,0.0038012539,46.793858,0,32
8703948,8703347,2490386,0.011724349,0.0024751867,0.005283451,46.850468,0,32
8802864,8802217,2490386,0.0149281435,0.0015592219,0.003888687,46.863678,0,32
8901738,8901087,2490386,0.018400483,0.0057268613,0.004896248,46.833485,0,32
9004513,9003912,2490386,0.019027086,0.004919147,0.0047505265,46.875,0,32
9103443,9102782,2490386,0.016520673,0.0004975354,0.0050107436,46.86934,0,32
9202308,9201653,2490386,0.01638536,-0.000116577336,0.0026354804,46.77121,0,32
9301126,9300523,2490386,0.015823292,0.0028270003,0.005358394,46.80329,0,32
9403948,9403348,2490386,0.015608872,-0.0002456451,0.016741337,46.88255,0,32
9502882,9502218,2490386,0.015173789,0.0029685586,0.013244018,46.82405,0,32
9601769,9601088,2490386,0.013291898,-0.00087433,0.012063673,46.850468,0,32
9704504,9703913,2490386,0.012823506,0.0005662328,0.010820875,46.850468,0,32
9803376,9802783,2490386,0.013406393,0.0009846621,0.010194272,46.92029,0,32
9902310,9901654,2490386,0.0146304555,0.001756987,0.011878397,46.858017,0,32
10001172,10000524,2490386,0.013131604,0.0029581499,0.008516391,46.899532,0,32
10103934,10103349,2490386,0.017118132,0.0032433479,0.0058684195,46.96558,0,32
10202874,10202219,2490386,0.012540391,0.003297473,0.00364096,46.89387,0,32
10301738,10301089,2490386,0.014599229,0.0016154287,0.0043112794,46.865566,0,32
10404581,10403914,2490386,0.012500837,0.001057523,0.003728393,46.886322,0,32
10503385,10502785,2490386,0.015923215,0.0028353273,0.0054021105,46.89576,0,32
10602367,10601655,2490386,0.014105857,0.002312811,0.004332097,46.86745,0,32
10701172,10700525,2490386,0.014220353,0.0027208317,0.0050877677,46.90142,0,32
10803941,10803351,2490386,0.013602077,0.0034515217,0.003711739,46.931614,0,32
10902879,10902221,2490386,0.011843008,0.0015592219,0.0033911513,46.97313,0,32
11001742,11001091,2490386,0.016726766,0.0026417256,0.0045735785,46.90897,0,32
11104518,11103916,2490386,0.016183432,0.001136629,0.005891319,46.88821,0,32
11203446,11202787,2490386,0.0118097,0.0038095808,0.004883758,46.956146,0,32
11302282,11301657,2490386,0.014894837,0.00060786755,0.0050960947,46.948597,0,32
11401176,11400528,2490386,0.015082193,0.0033182905,0.0050253156,47.00521,0,32
11503963,11503353,2490386,0.015608872,0.0028165916,0.003384906,46.954258,0,32
11598920,11598268,2490386,0.014124593,0.0034848296,0.0040364903,46.935387,0,32
11701823,11701094,2490386,0.015523521,0.003393233,0.0034140504,47.007095,0,32
11804508,11803919,2490386,0.016495693,0.0032308574,0.006674052,47.007095,0,32
11903387,11902789,2490386,0.012677785,0.0025688647,0.009411538,46.90897,0,32
12002305,12001660,2490386,0.01702029,0.002385672,0.008876531,46.95803,0,32
12101187,12100530,2490386,0.013933073,0.001709107,0.010637682,46.944824,0,32
12203949,12203356,2490386,0.012513327,0.0021400268,0.009590567,46.969353,0,32
12298894,12298272,2490386,0.012800608,0.0009076378,0.008645458,47.033516,0,32
12401752,12401097,2490386,0.012036609,0.004396631,0.010519023,46.941048,0,32
12504536,12503922,2490386,0.011543238,0.0017986217,0.00612031,46.89387,0,32
12603436,12602793,2490386,0.017913356,0.0012282255,0.00674275,47.059933,0,32
12702318,12701663,2490386,0.011233059,0.0032433479,0.0058163763,46.91463,0,32
12801184,12800533,2490386,0.017386677,0.0044611646,0.0045173718,46.988224,0,32
12903947,12903362,2490386,0.012917185,-0.005510361,0.0019818146,47.016533,0,32
13002892,13002236,2490386,0.014205781,0.0075317286,0.006143209,46.95992,0,32
13101757,13101101,2490386,0.017659385,0.0018610739,0.0095156245,47.03729,0,32
13204532,13203925,2490386,0.011990812,-0.0045923144,0.0101568,47.02974,0,32
13303411,13302796,2490386,0.015846191,0.0012823506,0.0078085996,46.999546,0,32
13402325,13401666,2490386,0.01406006,0.0010283786,0.010473224,47.080692,0,32
13501191,13500537,2490386,0.014382728,0.0057206163,0.014909408,47.014645,0,32
13603960,13603362,2490386,0.012796444,0.00262299,0.009471908,46.96747,0,32
13698879,13698278,2490386,0.014145411,0.0022545224,0.011997057,46.937275,0,32
13801752,13801104,2490386,0.014203699,0.0003663859,0.00836026,47.00521,0,32
13904538,13903929,2490386,0.01469499,0.0033037183,0.005554077,47.090126,0,32
14003401,14002800,2490386,0.012621578,0.0024356337,0.0031496699,46.990112,0,32
14102327,14101670,2490386,0.0123009905,0.00076607964,0.0012448793,46.976902,0,32
14201214,14200542,2490386,0.013529216,0.0032162853,0.0046297857,46.96747,0,32
14304004,14303367,2490386,0.01728259,0.0030018664,0.004317525,47.003323,0,32
14398974,14398283,2490386,0.017900866,0.0050898497,0.0015779575,47.020306,0,32
14501752,14501108,2490386,0.010668907,0.003418214,0.0021004737,46.993885,0,32
14604595,14603938,2490386,0.008616314,0.010133901,-0.0043737316,47.022194,0,32
14703462,14702804,2490386,0.013801924,0.0018756461,-0.006145291,46.98445,0,32
14802399,14801675,2490386,0.017082743,-8.326952e-06,-0.0014218271,46.982563,0,32
14901212,14900546,2490386,0.012596597,0.0024772685,0.0015696306,46.988224,0,32
15004016,15003371,2490386,0.015069702,0.0008535126,0.0056560826,47.046726,0,32
15102885,15102241,2490386,0.014953124,0.003951139,0.0064762873,47.020306,0,32
15201780,15201113,2490386,0.013406393,0.0013968463,0.0056644096,47.0354,0,32
15304537,15303938,2490386,0.01033583,0.005094013,0.0043133614,47.065594,0,32
15403456,15402808,2490386,0.016345808,8.951474e-05,0.0056082024,47.0354,0,32
15502344,15501679,2490386,0.015565156,0.0036846765,0.0036680226,47.06937,0,32
15601205,15600551,2490386,0.016828772,0.010968678,0.004586069,47.08824,0,32
15704013,15703375,2490386,0.018662782,0.006422162,0.012781872,46.98445,0,32
15802843,15802246,2490386,0.018161083,0.007394334,0.014942716,47.03729,0,32
15901766,15901117,2490386,0.015354901,0.0042779716,0.0043300153,47.080692,0,32
16004536,16003944,2490386,0.015814964,0.003076809,0.009596813,47.044838,0,32
16103425,16102815,2490386,0.010121411,-0.0051731193,0.0046089683,47.122208,0,32
16202338,16201685,2490386,0.008331116,-0.0019568338,0.013081642,47.08824,0,32
16301149,16300557,2490386,0.011543238,-0.0049899262,0.017315898,47.059933,0,32
16404027,16403381,2490386,0.01476785,0.0004975354,0.017061925,47.110886,0,32
16498903,16498296,2490386,0.013154503,0.0017986217,0.013035844,47.07692,0,32
16601785,16601122,2490386,0.013512562,0.0005579058,0.007136198,47.059933,0,32
16704543,16703948,2490386,0.01587117,-0.00095135433,0.0031059533,47.073143,0,32
16803431,16802820,2490386,0.010589802,0.0016862078,0.0008847387,47.124096,0,32
16902352,16901689,2490386,0.01475536,0.0028478177,0.0024460424,47.001434,0,32
17001216,17000560,2490386,0.017101478,0.00042467457,0.0014988515,47.073143,0,32
17103974,17103386,2490386,0.016989065,0.0030414194,0.0013177402,47.05805,0,32
17202912,17202257,2490386,0.013791515,0.00039553025,0.0056789815,47.101448,0,32
17301784,17301128,2490386,0.013216956,0.002964395,0.006343056,47.137306,0,32
17404539,17403953,2490386,0.015531848,0.0021441902,0.0056248563,47.041065,0,32
17503422,17502824,2490386,0.013674937,0.0017340878,0.0065033496,47.12787,0,32
17602348,17601695,2490386,0.01303168,0.0011407925,0.0075046658,47.124096,0,32
17701239,17700566,2490386,0.012894286,0.002264931,0.008125024,47.175045,0,32
17804057,17803392,2490386,0.014010098,0.0011636916,0.0060849204,47.05805,0,32
17898938,17898308,2490386,0.015227914,0.0029602316,0.00524598,47.156174,0,32
18001789,18001134,2490386,0.011360045,0.006597028,0.006674052,47.129757,0,32
18104629,18103959,2490386,0.012898449,0.0040968605,0.0076170797,47.14108,0,32
18203465,18202831,2490386,0.014351502,-0.0009804986,0.009082624,47.14674,0,32
18302309,18301701,2490386,0.014020506,0.0027478943,0.0051856097,47.099564,0,32
18401172,18400573,2490386,0.017692693,0.0036201426,0.0036138974,47.13353,0,32
18504029,18503398,2490386,0.014892754,0.00036430417,-7.07791e-05,47.103336,0,32
18598966,18598314,2490386,0.012044936,0.00271875,0.0032204487,47.059933,0,32
18701786,18701140,2490386,0.014305704,0.0027707934,0.0033599252,47.1524,0,32
18804550,18803966,2490386,0.016021056,0.0027354038,0.005206427,47.08258,0,32
18903456,18902837,2490386,0.014953124,0.0027687117,0.007896032,47.161835,0,32
19002339,19001708,2490386,0.011888807,0.0034119687,0.009394884,47.092014,0,32
19101253,19100579,2490386,0.014740787,0.0040739616,0.004594396,47.203354,0,32
19203998,19203404,2490386,0.011888807,0.00020609207,0.006336811,47.078804,0,32
19302922,19302275,2490386,0.011512011,0.005133566,0.008555943,47.161835,0,32
19401805,19401146,2490386,0.016358297,0.0033495165,0.0068239374,47.08824,0,32
19504697,19503972,2490386,0.016250048,0.0040115095,0.0058517656,47.169384,0,32
19603493,19602843,2490386,0.017734326,0.016884977,0.0015467315,47.084465,0,32
19702386,19701714,2490386,0.009584323,0.0010242151,0.011022803,47.184483,0,32
19801274,19800586,2490386,0.01064809,-0.0053042686,0.0008472674,47.158062,0,32
19903998,19903411,2490386,0.010058958,-0.0005308432,-0.0029602316,47.171272,0,32
19999000,19998327,2490386,0.010040223,-0.001709107,0.010292113,47.124096,0,32
20101818,20101158,2490386,0.012032446,0.0023794267,0.0031704872,47.163723,0,32
20204565,20203979,2490386,0.016154287,0.004284217,-0.0013718654,47.14863,0,32
20303441,20302850,2490386,0.013262753,0.0007806518,-0.0017653139,47.220337,0,32
20402367,20401721,2490386,0.0075879353,-0.014216189,0.0006786466,47.124096,0,32
20501246,20500592,2490386,0.012151105,-0.0017902948,0.004459083,47.195805,0,32
20604063,20603418,2490386,0.016177187,0.00086183957,0.009453173,47.188255,0,32
20698930,20698334,2490386,0.012665295,0.0020942285,0.0015862845,47.201466,0,32
20801904,20801160,2490386,0.015864925,0.0010741769,0.0039761197,47.14674,0,32
20904579,20903986,2490386,0.009734208,0.0019464252,0.006047449,47.14108,0,32
21003448,21002857,2490386,0.011884643,0.005474971,0.0074422136,47.13919,0,32
21102396,21101729,2490386,0.012908858,-0.0003060155,0.0076004257,47.22222,0,32
21201197,21200600,2490386,0.011407925,0.0036347148,0.0061994162,47.188255,0,32
21304094,21303426,2490386,0.01354587,-0.00059121364,0.007931422,47.14863,0,32
21398981,21398342,2490386,0.012944248,0.0032724922,0.004588151,47.180706,0,32
21501804,21501168,2490386,0.01292343,-3.330781e-05,0.0039698747,47.1524,0,32
21604602,21603994,2490386,0.014497224,0.0026687882,0.0021088007,47.195805,0,32
21703458,21702865,2490386,0.015463151,0.0049670273,0.0019380982,47.14863,0,32
21802425,21801736,2490386,0.01716393,0.004015673,0.002989376,47.176933,0,32
21901268,21900607,2490386,0.017415822,0.00475469,0.0027916108,47.22977,0,32
22004162,22003433,2490386,0.012771463,0.008222866,0.001923526,47.124096,0,32
22098993,22098349,2490386,0.01073136,0.001534241,0.0036388782,47.22222,0,32
22201901,22201175,2490386,0.016054364,0.007966812,0.0055436688,47.214676,0,32
22304594,22304001,2490386,0.01251541,0.0061806804,0.010514859,47.227882,0,32
22403464,22402873,2490386,0.014884427,0.0045319437,0.009028498,47.192028,0,32
22502404,22501744,2490386,0.016283356,0.0035243826,0.006628254,47.192028,0,32
22601259,22600615,2490386,0.015671324,0.0027936925,0.0051835277,47.24298,0,32
22704061,22703441,2490386,0.014855283,0.005014907,0.0035452,47.163723,0,32
22798998,22798357,2490386,0.01422868,0.0027208317,0.004700565,47.21656,0,32
22901813,22901183,2490386,0.014874019,0.001184509,0.00558114,47.184483,0,32
23004603,23004009,2490386,0.017628158,0.0026812786,0.0035472817,47.259964,0,32
23103472,23102881,2490386,0.016445732,0.0021837433,0.00408437,47.233547,0,32
23202352,23201752,2490386,0.014157901,-6.2452145e-06,0.003384906,47.209015,0,32
23301279,23300623,2490386,0.013189892,0.0030913812,0.0067823026,47.22411,0,32
23404105,23403449,2490386,0.014407709,0.0017382513,0.007123708,47.209015,0,32
23499028,23498366,2490386,0.01448057,0.0014717889,0.0043425057,47.22222,0,32
23601804,23601193,2490386,0.0139788715,0.0010387873,0.0065449844,47.241093,0,32
23704609,23704018,2490386,0.013312715,0.0030039481,0.0047401176,47.248642,0,32
23803485,23802889,2490386,0.01594195,0.0036867582,0.005891319,47.241093,0,32
23902411,23901762,2490386,0.014568003,0.0005016989,0.007750311,47.22977,0,32
24001292,24000631,2490386,0.014942716,0.0021504355,0.005770578,47.254303,0,32
24104054,24103458,2490386,0.0129609015,0.0017299243,0.0072257128,47.17316,0,32
24198960,24198374,2490386,0.015529767,3.538955e-05,0.008474756,47.284496,0,32
24301851,24301200,2490386,0.013056661,0.0040656347,0.006977986,47.182594,0,32
24404627,24404026,2490386,0.014032996,0.0032287757,0.00597667,47.29393,0,32
24503499,24502898,2490386,0.014557594,0.0039074225,0.0038532973,47.233547,0,32
24602412,24601769,2490386,0.01645614,0.0022836667,0.0064096716,47.233547,0,32
24701328,24700640,2490386,0.014846956,0.0010179699,0.0049170656,47.23921,0,32
24804078,24803466,2490386,0.015873253,0.002169171,0.004817142,47.24298,0,32
24903050,24902338,2490386,0.013679101,0.0034910748,0.005866338,47.225998,0,32
25001860,25001209,2490386,0.013364758,0.0014051732,0.0050773593,47.263737,0,32
25104634,25104035,2490386,0.016195923,0.0027208317,0.0051210755,47.24298,0,32
25203505,25202906,2490386,0.01368951,0.0037179843,0.0055436688,47.25619,0,32
25302377,25301778,2490386,0.013668693,0.0015842027,0.0053479853,47.265625,0,32
25401299,25400650,2490386,0.01198873,0.0027395673,0.0037138208,47.2109,0,32
25504097,25503475,2490386,0.010469061,0.014844875,0.020769501,47.254303,0,32
25599032,25598392,2490386,0.0057893135,-0.014253661,0.024762275,47.271286,0,32
25701931,25701218,2490386,0.016268784,0.009182547,0.007956403,47.297707,0,32
25804637,25804044,2490386,0.019574583,-0.0016424913,-0.010194272,47.220337,0,32
25903631,25902916,2490386,0.019695325,0.0071903234,-0.008901512,47.265625,0,32
26002446,26001787,2490386,0.01461172,0.012032446,-0.01295882,47.32224,0,32
26101432,26100658,2490386,0.013997607,-0.0034140504,-0.009313696,47.233547,0,32
26204085,26203484,2490386,0.015694223,0.002464778,-0.0060953293,47.305256,0,32
26299106,26298401,2490386,0.016874569,-0.00028103465,-0.0019651607,47.284496,0,32
26401878,26401228,2490386,0.01644365,0.0007161179,0.0008535126,47.286385,0,32
26504646,26504056,2490386,0.015558911,0.00067448313,0.005562404,47.32035,0,32
26603519,26602925,2490386,0.012038692,0.003959466,-0.019801494,47.259964,0,32
26702406,26701796,2490386,0.021396104,0.015229996,0.0023710998,47.207127,0,32
26801314,26800668,2490386,0.016812118,0.020040892,-0.006788548,47.25619,0,32
26904147,26903494,2490386,0.009919482,-0.0097883325,0.006780221,47.2109,0,32
26999006,26998410,2490386,0.013316879,0.007400579,0.014126675,47.23543,0,32
27101883,27101237,2490386,0.012350952,-0.00052667974,0.008068817,47.33356,0,32
27204646,27204063,2490386,0.010785485,-0.0023419554,0.003697167,47.29393,0,32
27303528,27302934,2490386,0.013745717,0.01068348,0.0035431182,47.32035,0,32
27402450,27401806,2490386,0.01666015,-0.0008535126,0.006411753,47.28827,0,32
27501338,27500677,2490386,0.013776943,0.0057206163,0.006057858,47.271286,0,32
27604137,27603503,2490386,0.014074631,-0.0014572167,0.007161179,47.233547,0,32
27699009,27698420,2490386,0.015032231,0.0021879068,0.0059121363,47.227882,0,32
27801966,27801246,2490386,0.015746268,0.0021587624,0.008181231,47.28827,0,32
27904664,27904073,2490386,0.0200513,0.020478059,0.01869817,47.17882,0,32
28003538,28002944,2490386,0.016593534,-0.005803886,0.024808073,47.331673,0,32
28102459,28101817,2490386,0.008125024,0.014293213,0.028184652,47.267513,0,32
28201351,28200687,2490386,0.014840711,0.0029519047,0.030524526,47.286385,0,32
28304178,28303513,2490386,0.01723471,-0.0012615332,0.017567787,47.305256,0,32
28399019,28398430,2490386,0.012962983,0.0017299243,0.021566806,47.261852,0,32
28501906,28501256,2490386,0.017132705,0.00029768856,0.0115682185,47.29582,0,32
28604686,28604088,2490386,0.01698282,0.00046839108,0.006690706,47.282608,0,32
28703554,28702954,2490386,0.015267467,0.001446808,0.0041489042,47.284496,0,32
28802541,28801827,2490386,0.014093367,0.0015404862,0.0034952383,47.299595,0,32
28901354,28900697,2490386,0.013618731,0.0043820585,0.0022316233,47.33545,0,32
29004126,29003523,2490386,0.013541706,0.003944894,0.0032142035,47.354317,0,32
29099042,29098439,2490386,0.011580709,0.009376149,0.0020963103,47.297707,0,32
29201864,29201266,2490386,0.011493276,0.005220999,0.006403426,47.316578,0,32
29304682,29304092,2490386,0.01284016,-0.0022378685,0.0068322644,47.34677,0,32
29403565,29402964,2490386,0.013139931,0.001985978,0.008256174,47.258076,0,32
29502481,29501835,2490386,0.0148261385,-0.00016653904,0.007910605,47.33545,0,32
29601315,29600707,2490386,0.015242486,0.0031226072,0.0045215352,47.284496,0,32
29704128,29703533,2490386,0.014903164,0.0028977795,0.0061577815,47.282608,0,32
29799037,29798450,2490386,0.01438481,0.002408571,0.0037054939,47.290157,0,32
29901932,29901276,2490386,0.014763687,0.00058080495,0.006786466,47.354317,0,32
30004687,30004102,2490386,0.016824607,-0.00063701184,0.0043654046,47.344883,0,32
30103591,30102974,2490386,0.011528665,0.002558456,0.007011294,47.303368,0,32
30202485,30201849,2490386,0.014899,-0.0024960039,0.00689888,47.371304,0,32
30301390,30300718,2490386,0.013937237,0.005364639,0.004617295,47.31469,0,32
30404146,30403544,2490386,0.01448057,0.0044965544,0.0032412661,47.3128,0,32
30499085,30498460,2490386,0.014028833,0.0030164386,0.0044091213,47.34111,0,32
30601936,30601287,2490386,0.015475641,0.003189223,0.004577742,47.342995,0,32
30704703,30704113,2490386,0.013246099,0.00179654,0.0061994162,47.337334,0,32
30803570,30802984,2490386,0.013381412,0.0023273833,0.0041072695,47.318462,0,32
30902455,30901856,2490386,0.013843559,0.0083019715,0.007735739,47.3279,0,32
31001373,31000728,2490386,0.018148594,0.008345688,0.0073152278,47.273174,0,32
31104160,31103554,2490386,0.0129609015,0.004284217,0.005316759,47.324123,0,32
31199058,31198471,2490386,0.013789433,0.0032620835,0.0061140647,47.263737,0,32
31301957,31301297,2490386,0.016893305,0.00018319295,0.005291778,47.367527,0,32
31404727,31404124,2490386,0.01577541,-0.00011033212,0.003917831,47.367527,0,32
31503595,31502995,2490386,0.012371769,0.0005828867,0.0016487365,47.316578,0,32
31602505,31601867,2490386,0.014316113,0.0021400268,0.0022607676,47.359978,0,32
31701393,31700738,2490386,0.01706609,0.00373672,0.005372966,47.39017,0,32
31804184,31803565,2490386,0.014980188,0.0034598487,0.0042946255,47.33356,0,32
31899074,31898481,2490386,0.013581259,0.0045923144,0.004386222,47.28827,0,32
32001966,32001308,2490386,0.011205996,0.0021233729,0.0044799005,47.29393,0,32
32104746,32104135,2490386,0.014082958,0.0035472817,0.0034369496,47.41282,0,32
32203593,32203006,2490386,0.014717888,0.0010075612,0.0041780486,47.358093,0,32
32302525,32301878,2490386,0.013108705,0.0026271534,0.003942812,47.30148,0,32
32401397,32400749,2490386,0.014759523,0.0013697837,0.004690156,47.290157,0,32
32504182,32503576,2490386,0.0151071735,0.0017070252,0.005308432,47.367527,0,32
32599079,32598492,2490386,0.01650402,0.00071403617,0.002321138,47.393948,0,32
32701940,32701319,2490386,0.016697621,-0.0011761821,0.002321138,47.324123,0,32
32804758,32804146,2490386,0.01532992,-0.0005100258,0.0053667207,47.363754,0,32
32903645,32903017,2490386,0.012188576,-0.0011345473,0.011303838,47.34111,0,32
33002555,33001889,2490386,0.0143577475,4.163476e-06,0.008091716,47.380737,0,32
33101410,33100760,2490386,0.013610404,0.0012303073,0.009093032,47.359978,0,32
33204205,33203587,2490386,0.01675591,0.0021337816,0.004787998,47.41282,0,32
33299163,33298504,2490386,0.016449895,0.0054354183,0.0041697216,47.373188,0,32
33401989,33401330,2490386,0.014226598,0.0042467457,0.0035118922,47.344883,0,32
33504758,33504157,2490386,0.011763902,0.0010429508,0.005606121,47.292046,0,32
33603671,33603030,2490386,0.014463916,0.0028582264,0.006213988,47.33545,0,32
33702554,33701900,2490386,0.014534695,-0.0011470377,0.008662112,47.34111,0,32
33801451,33800772,2490386,0.013239854,-0.0015238323,0.005133566,47.352432,0,32
33904201,33903598,2490386,0.017442884,0.0020151224,0.0032516748,47.420364,0,32
33999197,33998515,2490386,0.015548502,0.003951139,0.0029123516,47.407158,0,32
34101996,34101342,2490386,0.011695204,0.00335368,0.0035160556,47.354317,0,32
34204863,34204169,2490386,0.01282767,0.00014780341,0.0041405773,47.388287,0,32
34303632,34303040,2490386,0.01206159,0.0027770386,0.0053292494,47.435463,0,32
34402600,34401912,2490386,0.014590902,0.0024668598,0.006003733,47.3279,0,32
34501447,34500784,2490386,0.015619281,0.0010075612,0.004500718,47.367527,0,32
34604209,34603610,2490386,0.016730929,0.003124689,0.0050815227,47.350544,0,32
34699135,34698527,2490386,0.012421731,0.002264931,0.0049170656,47.446785,0,32
34801962,34801353,2490386,0.013194056,0.002010959,0.0034452765,47.348656,0,32
34904782,34904180,2490386,0.016424913,0.0020838198,0.0043196063,47.39206,0,32
35003644,35003052,2490386,0.0133314505,0.00092429173,0.0039053408,47.39206,0,32
35102526,35101923,2490386,0.011663979,0.003971956,0.0051752008,47.30148,0,32
35201506,35200795,2490386,0.012987964,0.0022878302,0.0077711283,47.39772,0,32
35304218,35303622,2490386,0.014661682,0.0012990045,0.008493491,47.331673,0,32
35399185,35398538,2490386,0.014064223,0.002535557,0.0050024167,47.367527,0,32
35502005,35501365,2490386,0.013729063,0.001184509,0.006003733,47.37885,0,32
35604790,35604192,2490386,0.015386126,0.0035493635,0.005014907,47.380737,0,32
