timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
20185488,20184205,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016357422,0.0,0.0,nan,-0.12977627,0.040011566,0.04904723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20683722,20682515,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11845398,0.0,0.0,nan,-0.022186643,0.01392625,0.062773705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21186135,21184780,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13815308,0.0,0.0,nan,0.088704035,-0.017516417,0.05643639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21684868,21683090,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023971558,0.0,0.0,nan,-0.0040090103,-0.0012466044,-0.09796357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22187194,22185356,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28323364,0.0,0.0,nan,-0.001987301,0.064939424,0.08519611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22684898,22683667,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016586304,0.0,0.0,nan,-0.0023970888,-0.0037213548,-0.1369788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23187751,23185932,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07455444,0.0,0.0,nan,0.0015451296,0.0038375559,0.04999894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23685495,23684244,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024978638,0.0,0.0,nan,-0.008714838,0.013838293,0.023152322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24184342,24182555,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036636353,0.0,0.0,nan,7.798171e-05,-0.0008172163,0.01532048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24686169,24684821,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061767578,0.0,0.0,nan,0.004971765,-0.00484023,0.018072724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25185085,25183132,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07119751,0.0,0.0,nan,-0.008521747,0.011221687,-0.054492176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25687244,25685399,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10441589,0.0,0.0,nan,-0.0074627516,-0.01410621,-0.011977315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26185513,26183714,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052886963,0.0,0.0,nan,0.015029265,-0.06436802,0.08706671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26687827,26685977,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126709,0.0,0.0,nan,-0.07392452,0.004712411,0.053353995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27185560,27184289,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07345581,0.0,0.0,nan,-0.04543583,-0.027860729,0.03222215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27684380,27682600,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349182,0.0,0.0,nan,0.00999242,0.015505207,0.031647533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28186125,28184868,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38406372,0.0,0.0,nan,-0.0037769799,-0.0030513715,0.0927172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28684385,28683179,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016342163,0.0,0.0,nan,0.02513806,-0.005565962,0.03876078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29186858,29185447,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28619385,0.0,0.0,nan,0.0033040498,-0.0076515167,-0.030421555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29693070,29691673,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21969604,0.0,0.0,nan,0.0005390888,0.016694615,0.01497075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30183418,30182080,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06956482,0.0,0.0,nan,-0.0066252723,0.00043332222,0.065773785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30685539,30684339,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20463562,0.0,0.0,nan,0.0018819948,0.02211404,0.09586489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31183843,31182651,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2715454,0.0,0.0,nan,0.0014007136,-0.0011641417,0.00045651197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31686688,31684919,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049484253,0.0,0.0,nan,0.009719574,0.013532557,-0.042705983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32184424,32183232,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413208,0.0,0.0,nan,-0.00011208789,0.0017578991,-0.002441138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32686706,32685499,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12750244,0.0,0.0,nan,0.0069462014,0.0067989863,-0.04997933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33185077,33183814,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1764679,0.0,0.0,nan,-0.007899709,0.027870366,-0.24373192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33683335,33682126,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07434082,0.0,0.0,nan,0.0028230918,0.011008085,-0.12006238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34185591,34184394,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019424438,0.0,0.0,nan,0.005564977,-0.010767608,0.04976499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34683954,34682707,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09039307,0.0,0.0,nan,-0.0065518394,0.014924987,0.02944681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35186151,35184975,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12516785,0.0,0.0,nan,0.0018350899,0.0030090685,-0.036385447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35685075,35683289,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10858154,0.0,0.0,nan,-0.0015520738,0.06832726,-0.024911433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36186880,36185557,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21569824,0.0,0.0,nan,-0.003409577,-0.0071636955,-0.0007404387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36685163,36683871,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052856445,0.0,0.0,nan,-0.0053944504,-0.0023965798,0.06984115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37187377,37186140,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1465149,0.0,0.0,nan,-0.0034753545,0.0054722293,0.058776468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37686317,37684454,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0121154785,0.0,0.0,nan,-0.0041683028,0.07961012,0.059651643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38184548,38182768,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12806702,0.0,0.0,nan,-0.0030164546,-0.0078828335,-0.004126668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38686943,38685037,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1157074,0.0,0.0,nan,0.0031509656,0.0010658852,-0.036443442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39184549,39183351,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12573242,0.0,0.0,nan,-0.003433178,0.0054643922,0.04829049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39687452,39685621,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040283203,0.0,0.0,nan,0.012472429,0.10093735,-0.011655986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40185229,40183934,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060394287,0.0,0.0,nan,0.004830205,-0.040574063,-0.05600512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40684122,40682249,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1030426,0.0,0.0,nan,-0.009644362,0.0050233537,0.05114004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41185866,41184518,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023971558,0.0,0.0,nan,0.014919425,-0.00053747685,-0.026132792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41684096,41682832,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004852295,0.0,0.0,nan,-0.024942795,0.06807134,0.050478756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42186288,42185102,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061203003,0.0,0.0,nan,-0.0017538761,-0.065920144,0.03649518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42684596,42683416,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06333923,0.0,0.0,nan,0.027826577,-0.0376583,-0.074434996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43187549,43185686,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10310364,0.0,0.0,nan,0.020800391,-0.0018249475,0.049364895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43685795,43684001,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01965332,0.0,0.0,nan,0.030430147,-0.09366278,0.04087928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44183579,44182315,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00579834,0.0,0.0,nan,-0.020007497,0.00995762,0.053994328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44686439,44684585,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1769104,0.0,0.0,nan,-0.008596745,-0.0020127469,0.15629785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45184160,45182900,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025604248,0.0,0.0,nan,-0.018522149,0.08054162,-0.0053150654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45687101,45685171,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36553955,0.0,0.0,nan,-0.02344201,0.039296374,-0.0959782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46184675,46183486,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23478699,0.0,0.0,nan,-0.0027450458,0.093611114,-0.19915935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46683239,46681809,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26618958,0.0,0.0,nan,0.0057493597,-0.013184826,0.056516945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47185266,47184075,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009246826,0.0,0.0,nan,-0.0030171187,0.012297754,0.051516116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47683642,47682385,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14060974,0.0,0.0,nan,0.0047003794,0.017564926,-0.047153443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48185846,48184656,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24902344,0.0,0.0,nan,-0.021620927,0.12935781,-0.004529327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48684202,48682971,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24842834,0.0,0.0,nan,0.052478794,-0.20258029,0.07009594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49186435,49185241,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29534912,0.0,0.0,nan,0.19926505,-0.058536317,0.0072363317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49684756,49683556,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21951294,0.0,0.0,nan,-0.00010337262,-0.022860544,-0.0065757334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50187177,50185827,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14866638,0.0,0.0,nan,0.01569436,-0.021476762,0.0057394505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50693367,50692054,0.0,0.0,0.0,-0.00023650369,-0.00047017637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21099854,0.0,0.0,nan,-0.0018441007,-0.0040148394,0.0144042075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
