timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
27695706,27694465,0.98698765,0.0006198932,0.007260276,0.16063091,4.0306768e-05,-0.0008722249,0.039544675,7.3428775e-05,-0.00072181935,-0.6671255,-2.2339187e-05,3.214782e-05,2.569907e-05,1.0617932e-05,-1.2329022e-05,0.00028006785,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.709555e-06,7.6831435e-05,7.682285e-05,0.000173969,0.00024657376,0.0002413131,0.024639115,0.0008364023,0.0007078716,0.4101473,2.0959443e-11,2.0889493e-11,4.014891e-10,2.879427e-06,2.87999e-06,5.0000118e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
28696314,28695044,0.9873073,0.00068935024,0.0072593424,0.158654,-0.0007308431,0.002382693,0.026685324,-0.0002091931,0.0009659189,-0.71160465,-2.2374808e-05,3.2219177e-05,2.837606e-05,9.952159e-06,-1.3611044e-05,0.00029175825,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.5112205e-06,7.669015e-05,7.668189e-05,0.00016865658,0.00026465717,0.00025931603,0.025138725,0.0008896391,0.00076183,0.41609728,2.0474247e-11,2.0412585e-11,3.608239e-10,2.8721565e-06,2.87272e-06,5.0000498e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
29693057,29691673,0.9876108,0.00060773175,0.0072989347,0.15675211,-0.00060981605,0.0009769578,0.011978264,-0.0011603732,0.0011795613,-0.7648329,-2.2355262e-05,3.2218588e-05,3.073231e-05,2.2195773e-06,-1.7480124e-05,0.00030267544,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.3117915e-06,7.651941e-05,7.6512e-05,0.00016358431,0.0002807922,0.00027539657,0.025128093,0.00093758584,0.00081412634,0.40937412,2.0061995e-11,2.0006033e-11,3.2547984e-10,2.865681e-06,2.8662387e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
30694187,30692248,0.9877498,0.00060746877,0.007331421,0.1558726,-0.00076961325,-0.00084054936,0.00056070613,-0.0019846195,0.0011158827,-0.81675047,-2.236609e-05,3.2240223e-05,3.1703614e-05,-2.4905266e-06,-1.8575314e-05,0.00031165083,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.1127818e-06,7.635021e-05,7.634309e-05,0.0001587507,0.00025507063,0.00024952134,0.025611784,0.0009822615,0.0008593391,0.4173767,1.9675187e-11,1.9625041e-11,2.9466743e-10,2.8597167e-06,2.860273e-06,5.0000548e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
31694077,31692829,0.9875194,0.00061253225,0.007379348,0.15732335,-0.0011744126,0.00044823543,-0.007967493,-0.0033262868,0.0010895351,-0.8645346,-2.2329288e-05,3.2221447e-05,3.0061798e-05,-4.71332e-06,-1.507162e-05,0.00031833383,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.9239966e-06,7.61621e-05,7.615528e-05,0.00015414301,0.0002457615,0.00024016874,0.025516532,0.0010226298,0.0009036176,0.4118964,1.9358177e-11,1.931304e-11,2.6772354e-10,2.8551838e-06,2.855739e-06,5.000025e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
32694845,32693409,0.98759705,0.00060695614,0.0073602274,0.15683633,-0.0021687867,0.00021818478,-0.005720592,-0.0035129117,0.0007836933,-0.8628229,-2.2322401e-05,3.2266486e-05,3.061231e-05,-1.7206221e-06,-1.750487e-05,0.0003170671,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.752812e-06,7.6038436e-05,7.6032076e-05,0.00014975022,0.00025587104,0.00025037213,0.025363358,0.0010619165,0.0009466482,0.4065886,1.9104997e-11,1.9064778e-11,2.440932e-10,2.8516072e-06,2.852161e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
33695824,33693990,0.9874715,0.00057129323,0.0072964313,0.15762828,-0.00014529737,-0.0004187064,0.00042612254,-0.003642803,0.0006423787,-0.8380976,-2.2317421e-05,3.2329597e-05,2.9760093e-05,-3.5856528e-06,-1.8711487e-05,0.00031287203,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.5931793e-06,7.5855394e-05,7.584976e-05,0.00014557005,0.00024411234,0.0002385893,0.025701545,0.0011045239,0.0009897477,0.41510412,1.8869122e-11,1.8832933e-11,2.2330701e-10,2.8487245e-06,2.8492777e-06,5.0000356e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
34695885,34694572,0.9877513,0.0005513029,0.007299737,0.1558645,-0.0004530827,-0.00034280677,0.004967418,-0.0033049549,0.00037974113,-0.8192764,-2.2347336e-05,3.234886e-05,3.1558186e-05,-8.7954746e-08,-1.5885189e-05,0.00031048807,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.4447156e-06,7.577349e-05,7.576807e-05,0.00014159681,0.00027175422,0.00026630613,0.025458649,0.0011468987,0.0010358829,0.4094494,1.8699344e-11,1.8666828e-11,2.0497384e-10,2.846413e-06,2.8469658e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
35696427,35695158,0.987497,0.00052588404,0.0072455164,0.15747064,0.002393596,0.00038953425,0.012542992,-0.0022385274,0.0005732966,-0.776935,-2.2345239e-05,3.2412314e-05,2.9984329e-05,-2.2977294e-07,-1.7294391e-05,0.00030542281,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.3034215e-06,7.561777e-05,7.561273e-05,0.00013782457,0.00023012506,0.00022469749,0.025738128,0.001193013,0.0010824385,0.417608,1.8498345e-11,1.8469311e-11,1.887582e-10,2.843572e-06,2.844123e-06,5.0000427e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
36697609,36695736,0.98737085,0.00050437683,0.0072874194,0.15825744,0.00042397506,-0.00033270157,0.021344366,-0.0015088092,0.00060439133,-0.7299116,-2.2362163e-05,3.2353735e-05,2.926657e-05,6.0766716e-08,-1.5674792e-05,0.00030073783,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.1742996e-06,7.550523e-05,7.550013e-05,0.00013423749,0.00023805202,0.00023268024,0.025459062,0.0012389572,0.001131823,0.4114633,1.8360235e-11,1.8333975e-11,1.7437497e-10,2.8405439e-06,2.8410939e-06,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
37693624,37692363,0.98790365,0.00053168816,0.0072763264,0.15489775,0.0016028947,-1.3617653e-05,0.029336853,-0.000877988,0.0007110207,-0.6863831,-2.2464392e-05,3.2409785e-05,3.2339613e-05,8.4277417e-07,-1.8441373e-05,0.00029797654,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.0443847e-06,7.543265e-05,7.5427146e-05,0.00013083915,0.0002384959,0.00023303549,0.025724277,0.0012914516,0.0011843027,0.41926688,1.823488e-11,1.8211307e-11,1.615862e-10,2.8379577e-06,2.838506e-06,5.000052e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
38694198,38692946,0.98746866,0.0005539589,0.007317064,0.15764487,0.0005791439,0.00020689033,0.038746953,-4.8799113e-05,0.00078684645,-0.6289663,-2.2456605e-05,3.2395736e-05,2.983795e-05,5.549347e-07,-1.8715324e-05,0.00029437503,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.922743e-06,7.535554e-05,7.5350246e-05,0.00012761069,0.0002510577,0.00024561796,0.02544491,0.0013435688,0.0012390924,0.41276497,1.8135096e-11,1.8113669e-11,1.501853e-10,2.8351333e-06,2.8356806e-06,5.0000164e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
39694792,39693530,0.9875613,0.0005649179,0.0072580134,0.157066,-0.00024862544,0.000864616,0.050561514,0.000993533,0.0006676668,-0.56328666,-2.2472e-05,3.2446565e-05,3.0365174e-05,7.249173e-06,-2.294944e-05,0.00029126462,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.8118517e-06,7.5282784e-05,7.5277945e-05,0.00012453947,0.0002328793,0.00022736621,0.02572245,0.0014040956,0.0012989824,0.4204253,1.8027985e-11,1.8008142e-11,1.3999658e-10,2.832462e-06,2.8330087e-06,5.0000537e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
40695466,40694118,0.98757243,0.000775269,0.0077020093,0.1569738,0.0006092048,0.0002242527,0.06289212,0.0022049458,0.00061282195,-0.47812274,-2.2495995e-05,3.2464668e-05,3.0481155e-05,5.6784115e-06,-2.8541192e-05,0.00028693155,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.7095997e-06,7.523437e-05,7.522946e-05,0.00012161775,0.00024965327,0.0002434397,0.025459286,0.0014715733,0.0013669949,0.41383544,1.7957824e-11,1.7939634e-11,1.3087004e-10,2.8298894e-06,2.8304357e-06,5.0000214e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
41696028,41694697,0.987673,0.0007503713,0.0077975257,0.15633515,-0.004250673,-0.0061150617,0.06786833,0.004126722,0.0010707903,-0.39963552,-2.2523975e-05,3.2477365e-05,3.090973e-05,2.0793384e-06,-2.4270685e-05,0.00028469332,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.6042836e-06,7.511723e-05,7.511257e-05,0.000118847674,0.00025877767,0.0002525095,0.025747769,0.0015441265,0.0014374609,0.421437,1.7892295e-11,1.7875245e-11,1.2267637e-10,2.8272786e-06,2.8278248e-06,5.0000594e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
42697296,42695281,0.98776037,0.0003857303,0.007106749,0.15581688,0.00019884993,-0.0004986821,0.07560184,0.0042830044,0.0014117982,-0.31719956,-2.255034e-05,3.2495223e-05,3.1367643e-05,-3.5458552e-06,-2.338033e-05,0.00028304697,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.5068774e-06,7.506908e-05,7.506555e-05,0.00011620858,0.00023086011,0.00022579328,0.025501322,0.0016185169,0.0015139317,0.41492587,1.7810881e-11,1.7794993e-11,1.1530506e-10,2.824682e-06,2.825228e-06,5.0000313e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
43697167,43695865,0.987544,0.00036186597,0.007169056,0.15717976,0.0063285297,0.0028953664,0.07818517,0.0049954457,0.0017505651,-0.265805,-2.2518112e-05,3.24573e-05,3.0383319e-05,-4.1031667e-06,-2.5031111e-05,0.00028686607,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.4233549e-06,7.506114e-05,7.5057396e-05,0.0001136955,0.00025165454,0.0002466819,0.025261516,0.0017009515,0.0015992712,0.40856805,1.7770905e-11,1.7755818e-11,1.08664126e-10,2.8230893e-06,2.823634e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
44693758,44692506,0.9879532,0.00044066805,0.0070700045,0.15459079,0.0009786561,-0.0002730738,0.07558717,0.006707463,0.0015749249,-0.2296563,-2.2553872e-05,3.2551783e-05,3.2293785e-05,3.4121354e-06,-2.7923865e-05,0.00029344167,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.3316473e-06,7.508458e-05,7.5080294e-05,0.00011131523,0.00025860747,0.00025359937,0.025562892,0.0017894723,0.0016876366,0.41621873,1.7731025e-11,1.7716629e-11,1.02666584e-10,2.8207176e-06,2.8212603e-06,5.0000427e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
45694347,45693080,0.9880826,0.0004019356,0.0071611353,0.15375791,-0.00023190805,-0.0032819512,0.06699428,0.006166234,0.001107181,-0.24327411,-2.2523427e-05,3.2533826e-05,3.2797903e-05,-4.1226467e-06,-2.9013932e-05,0.00030662166,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.2400337e-06,7.508602e-05,7.508207e-05,0.00010905609,0.00024913077,0.00024393498,0.025321517,0.0018749639,0.0017752401,0.4098452,1.7684989e-11,1.7671004e-11,9.724189e-11,2.8180668e-06,2.8186075e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
46695602,46693667,0.98825765,0.00037467555,0.0070868707,0.1526322,0.001577576,-8.4620486e-05,0.049572457,0.0074294223,0.0016211693,-0.27392015,-2.25721e-05,3.2620566e-05,3.347825e-05,3.697485e-06,-3.3573968e-05,0.000320546,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.1510856e-06,7.506182e-05,7.505794e-05,0.0001069065,0.00023007748,0.00022499211,0.025617654,0.001958681,0.0018581701,0.4174607,1.7637383e-11,1.7624503e-11,9.232649e-11,2.814969e-06,2.8155084e-06,5.000038e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
47695584,47694250,0.98836416,0.00035742475,0.0070752725,0.15194125,-0.0010425798,-0.00049691513,0.034953114,0.006945519,0.0015206789,-0.29143265,-2.2576252e-05,3.2608936e-05,3.3878394e-05,1.0034523e-05,-3.344336e-05,0.00032971654,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.0686847e-06,7.503668e-05,7.503276e-05,0.00010485814,0.00027913955,0.00027410546,0.025379324,0.002029512,0.001930905,0.41116896,1.7640946e-11,1.7628555e-11,8.786549e-11,2.8125019e-06,2.81304e-06,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
48696175,48694835,0.9880624,0.00068646186,0.007840787,0.15385324,-0.0069964174,-0.0040817484,0.016281437,0.004372069,0.0009888528,-0.34832507,-2.2627219e-05,3.2544536e-05,3.229726e-05,6.537119e-06,-3.5847308e-05,0.00034238782,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.9879022e-06,7.495895e-05,7.4954805e-05,0.00010290643,0.00025337713,0.0002470653,0.025674075,0.002094861,0.0019934303,0.41885176,1.7597403e-11,1.75856e-11,8.38091e-11,2.8103061e-06,2.8108393e-06,5.00005e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
49696762,49695421,0.9880144,0.000709066,0.0076938653,0.15416847,0.00079730805,-5.4402743e-05,-0.004692492,0.0031265938,-3.589437e-05,-0.4220879,-2.2607372e-05,3.2636694e-05,3.2170636e-05,2.235804e-06,-2.6482503e-05,0.00035463876,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.9262571e-06,7.495929e-05,7.4956915e-05,0.000101031976,0.00025861998,0.00025250885,0.02543021,0.0021448235,0.0020419739,0.41248792,1.7581207e-11,1.7570027e-11,8.0117496e-11,2.8086451e-06,2.8091779e-06,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
50693354,50692054,0.9878041,0.0007108408,0.007701387,0.15550978,-2.055561e-05,0.00015149039,-0.020350697,0.002844,0.00014092463,-0.4817547,-2.2627086e-05,3.2647662e-05,3.119065e-05,-8.61407e-06,-2.8683486e-05,0.00036187397,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.8614993e-06,7.488752e-05,7.4885575e-05,9.925238e-05,0.0002587017,0.00025258173,0.025729813,0.0021823607,0.0020758272,0.42026812,1.756226e-11,1.7552045e-11,7.675358e-11,2.806332e-06,2.8068634e-06,5.0000597e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
51693982,51692650,0.9880145,0.00074426114,0.007676314,0.1541686,0.0013289854,0.0022353772,-0.036042947,0.0019904743,7.0867616e-05,-0.5546387,-2.2680491e-05,3.2680062e-05,3.203052e-05,-6.866871e-06,-2.546242e-05,0.0003687272,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.7998615e-06,7.475667e-05,7.4754695e-05,9.755514e-05,0.00027765433,0.000271529,0.025484625,0.0022095381,0.0021022744,0.41388446,1.7556285e-11,1.7546749e-11,7.3683684e-11,2.8039387e-06,2.8044678e-06,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
52694503,52693229,0.95748174,-0.2112105,-0.03452507,0.19346015,0.00884709,-0.03640788,-0.08285576,0.012910424,-0.010153712,-0.49976546,-2.4461186e-05,3.2734762e-05,3.4499473e-05,-0.0002554564,-0.0005076884,0.00031333606,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,7.6097194e-06,6.848962e-05,7.466471e-05,9.3149676e-05,0.0004245453,0.0009376402,0.00757373,0.0021161826,0.002146039,0.22929056,1.7902707e-11,1.758527e-11,7.074328e-11,2.757821e-06,2.6777113e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
53695120,53693807,0.8699218,-0.40147516,-0.113665864,0.26293325,-0.022328353,0.051095016,-0.10077552,0.010379651,-0.0026154697,-0.4652915,-2.4424588e-05,3.26776e-05,3.8090937e-05,-0.00019061586,-0.0003791654,0.00027178886,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.0006113e-05,5.968958e-05,7.4494725e-05,8.574192e-05,1.0842444,1.085323,0.020180462,0.33901036,0.3390468,0.20807235,1.8872315e-11,1.8445736e-11,6.8226085e-11,2.7422752e-06,2.5968288e-06,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
54695686,54694390,0.7938646,-0.56170374,-0.10430276,0.20830008,-0.040874176,-0.0119319,-0.16158466,0.005473589,-0.013635865,-0.6675103,-2.4394438e-05,3.2670112e-05,3.928386e-05,-0.000165615,-0.0004327752,0.0002752148,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.8041944e-05,4.8147147e-05,7.4887386e-05,8.499417e-05,0.097997494,0.10672315,0.069556996,0.12091945,0.12180647,0.24403197,1.983625e-11,1.9442706e-11,6.6046224e-11,2.73089e-06,2.55508e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
55696304,55694973,0.77572745,-0.59894997,-0.101214685,0.1710601,0.0032883666,-0.12769186,-0.21965839,0.0028815428,-0.060252648,-0.8604125,-2.4432635e-05,3.2616295e-05,4.1822695e-05,-0.00017144863,-0.00042600936,0.00027486798,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.7034364e-05,4.011012e-05,7.2032395e-05,8.472317e-05,0.030396964,0.05141103,0.14302123,0.0734025,0.07800729,0.39144418,2.0782568e-11,2.042206e-11,6.420592e-11,2.7057272e-06,2.2602253e-06,5.000045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
56693001,56691616,0.7715483,-0.6047677,-0.09792339,0.171407,0.041569475,-0.09625506,-0.239462,0.02469655,-0.087348044,-0.94966525,-2.4568784e-05,3.2483073e-05,4.4708402e-05,-0.00022387522,-0.00015645429,0.00026700075,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.0438467e-05,2.7169708e-05,6.8677116e-05,8.323087e-05,0.019007672,0.042952143,0.17190132,0.05468703,0.06387005,0.5641828,2.1680028e-11,2.1340972e-11,6.254518e-11,2.6720638e-06,1.5274518e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
57693485,57692186,0.7694165,-0.60884035,-0.104652695,0.16235618,0.04347012,-0.071696155,-0.13200209,0.04749313,-0.07232783,-0.88019675,-2.471224e-05,3.2370073e-05,4.5800516e-05,-0.00026664702,0.00016379227,0.00025922398,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.3803618e-05,1.6285e-05,6.5565466e-05,8.194754e-05,0.01796393,0.03454017,0.1513053,0.046850562,0.056707166,0.6583523,2.245886e-11,2.2130903e-11,6.0594633e-11,2.63206e-06,8.82211e-07,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
58694004,58692770,0.76675117,-0.613407,-0.11058579,0.15360774,0.09308009,-0.029897451,-0.07472902,0.07904947,-0.056519873,-0.7901283,-2.4806679e-05,3.228196e-05,4.564284e-05,-0.00028347856,0.00033676653,0.00025553835,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.0027131e-05,1.078289e-05,6.282586e-05,8.031043e-05,0.021962011,0.031084498,0.12060344,0.054428335,0.06453656,0.66709906,2.3061478e-11,2.2820017e-11,5.8187014e-11,2.5795007e-06,5.1421296e-07,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
59694604,59693354,0.76356024,-0.6209272,-0.11612441,0.13394137,0.11866269,0.024708757,-0.051051397,0.11185293,-0.024407942,-0.74547505,-2.4987137e-05,3.1947544e-05,4.6128993e-05,-0.00031334176,0.00040987128,0.00025073945,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,7.675132e-06,8.337194e-06,5.9893242e-05,7.7300225e-05,0.023274923,0.025507107,0.09770756,0.05479734,0.05937018,0.67492354,2.3240531e-11,2.3315135e-11,5.4298285e-11,2.5107024e-06,3.2576057e-07,5.0000626e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
60695203,60693937,0.7650085,-0.61975294,-0.11466851,0.13236119,0.1306117,0.042868283,-0.0339935,0.13002294,0.0021870756,-0.6815377,-2.5071427e-05,3.162696e-05,4.5289355e-05,-0.00030862572,0.00045562736,0.000249484,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,6.6677117e-06,7.1434492e-06,5.7827132e-05,7.325448e-05,0.022549178,0.021710247,0.07777567,0.054355945,0.05511549,0.6443078,2.307092e-11,2.381629e-11,4.967702e-11,2.4505016e-06,2.1640406e-07,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
61695815,61694520,0.76685727,-0.6157506,-0.121968105,0.13380918,0.115053095,0.037318807,0.003225199,0.13106418,0.016127989,-0.6291666,-2.510781e-05,3.127532e-05,4.437919e-05,-0.00029288876,0.0004798015,0.00025043308,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,6.0332673e-06,6.7153155e-06,5.638214e-05,6.988493e-05,0.020611076,0.019041585,0.06552461,0.05224292,0.051404446,0.6419458,2.2775932e-11,2.4435245e-11,4.524681e-11,2.4165124e-06,1.5616557e-07,5.0000626e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
62696346,62695103,0.764363,-0.6189197,-0.12192895,0.13349596,0.12033456,0.028597806,0.012841697,0.12630601,0.020489777,-0.55239844,-2.5063027e-05,3.1223037e-05,4.2749478e-05,-0.0002702736,0.0004981437,0.00025368432,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.7745847e-06,6.4266574e-06,5.546983e-05,6.719576e-05,0.018728735,0.017218757,0.053710435,0.04947212,0.04818823,0.6003901,2.2452838e-11,2.5167715e-11,4.145321e-11,2.39795e-06,1.1393951e-07,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
63697288,63695686,0.7680962,-0.6140458,-0.11580316,0.13987732,0.118333004,0.042101927,-0.02227471,0.119587526,0.014748959,-0.5311472,-2.5066629e-05,3.124861e-05,4.12986e-05,-0.00026058717,0.00049614796,0.00025489478,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.7260368e-06,6.1807827e-06,5.5176744e-05,6.475953e-05,0.017248362,0.015960082,0.04474596,0.046569444,0.04532452,0.5589386,2.2169584e-11,2.5966054e-11,3.824791e-11,2.387436e-06,8.6168505e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
64697564,64696268,0.83890474,-0.5184293,-0.06864873,0.15085578,0.16431488,0.023361655,0.043888755,0.15555787,0.032701287,-0.51120806,-2.5039091e-05,3.1509127e-05,3.9767052e-05,-0.00025268324,0.0004963402,0.000257474,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.2262035e-06,7.0711462e-06,5.6789588e-05,6.136958e-05,0.018354509,0.017022887,0.039021175,0.05389411,0.052249663,0.5443577,2.2162753e-11,2.6796006e-11,3.61321e-11,2.3803361e-06,6.86393e-08,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
65694220,65692893,0.9882512,-0.0472951,0.025770593,0.1430338,0.01605839,0.07189069,0.0985742,0.12357097,0.04685823,-0.36016074,-2.498058e-05,3.1676955e-05,3.8326645e-05,-0.00024707642,0.000495649,0.00025921862,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.6468227e-06,1.0825598e-05,6.237735e-05,5.433225e-05,0.017462064,0.017058598,0.029311229,0.051030397,0.049802646,0.5030979,2.1944424e-11,2.7622163e-11,3.371863e-11,2.3703685e-06,5.521354e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
66694731,66693476,0.992398,0.005998166,0.008962747,0.12259679,0.06311769,0.10791475,-0.0076706093,0.114101015,0.07418901,-0.34250644,-2.4952415e-05,2.991629e-05,4.0166706e-05,-0.0002709766,0.0005140236,0.0002588954,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.1750412e-06,1.0687819e-05,6.162957e-05,5.322804e-05,0.01663948,0.01825094,0.022144107,0.048628263,0.04849971,0.47461915,2.1628735e-11,2.8452457e-11,3.167151e-11,2.3448763e-06,5.000036e-08,5.000045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
67695314,67694061,0.99328756,0.0055536344,0.009266932,0.11516587,0.06847246,0.1518892,-0.020166809,0.11319882,0.1100086,-0.38748237,-2.4731415e-05,2.7875049e-05,4.2200525e-05,-0.00037704123,0.00053503405,0.00025449626,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.1364385e-06,9.7456295e-06,6.0369915e-05,5.2263807e-05,0.015676284,0.018800797,0.018246256,0.046289068,0.047684725,0.42779845,2.1197462e-11,2.9258453e-11,3.0159257e-11,2.2854936e-06,5.0000093e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
68696026,68694646,0.9940502,0.003972263,0.011819273,0.108206555,0.016029313,0.09938762,-0.01647975,0.02487333,0.01717589,-0.39521655,-2.374033e-05,2.5643898e-05,4.3438406e-05,-0.0007118654,0.0005675354,0.00023223301,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.0849611e-06,6.807468e-06,5.638794e-05,5.12061e-05,0.006922625,0.008334204,0.017237628,0.0035587687,0.0037050473,0.40147483,1.978339e-11,2.973369e-11,2.8287345e-11,2.1194933e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
