timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
79654980,0.0,0.0,0.09749124,0.0,0.9988122,0.0,0.0,0.048726324,0.0,0.0,-0.001,0,0,0,0,0
79667371,0.0,0.0,0.09724049,0.0,0.9988183,0.0,0.0,0.04860109,0.0,0.0,-0.001,0,0,0,0,0
79674729,0.0,0.0,0.09707997,0.0,0.99882215,0.0,0.0,0.04852093,0.0,0.0,-0.001,0,0,0,0,0
79686413,0.0,0.0,0.09683258,0.0,0.9988282,0.0,0.0,0.048397385,0.0,0.0,-0.001,0,0,0,0,0
79695068,0.0,0.0,0.09671139,0.0,0.9988311,0.0,0.0,0.048336852,0.0,0.0,-0.001,0,0,0,0,0
79706393,0.0,0.0,0.096575364,0.0,0.9988344,0.0,0.0,0.048268918,0.0,0.0,-0.001,0,0,0,0,0
79714290,0.0,0.0,0.096516855,0.0,0.9988358,0.0,0.0,0.048239697,0.0,0.0,-0.001,0,0,0,0,0
79726785,0.0,0.0,0.096456006,0.0,0.9988373,0.0,0.0,0.04820931,0.0,0.0,-0.001,0,0,0,0,0
79734263,0.0,0.0,0.09643232,0.0,0.9988378,0.0,0.0,0.048197478,0.0,0.0,-0.001,0,0,0,0,0
79745776,0.0,0.0,0.096410036,0.0,0.99883837,0.0,0.0,0.04818635,0.0,0.0,-0.001,0,0,0,0,0
79753847,0.0,0.0,0.09640819,0.0,0.9988384,0.0,0.0,0.048185423,0.0,0.0,-0.001,0,0,0,0,0
79766087,0.0,0.0,0.09623229,0.0,0.99884266,0.0,0.0,0.04809758,0.0,0.0,-0.001,0,0,0,0,0
79773499,0.0,0.0,0.09611265,0.0,0.9988455,0.0,0.0,0.048037834,0.0,0.0,-0.001,0,0,0,0,0
79785305,0.0,0.0,0.095912375,0.0,0.99885035,0.0,0.0,0.047937807,0.0,0.0,-0.001,0,0,0,0,0
79793945,0.0,0.0,0.095809706,0.0,0.9988528,0.0,0.0,0.047886536,0.0,0.0,-0.001,0,0,0,0,0
79805334,0.0,0.0,0.09569891,0.0,0.9988555,0.0,0.0,0.047831196,0.0,0.0,-0.001,0,0,0,0,0
79817002,0.0,0.0,0.095634066,0.0,0.998857,0.0,0.0,0.047798812,0.0,0.0,-0.001,0,0,0,0,0
79825598,0.0,0.0,0.095601454,0.0,0.9988578,0.0,0.0,0.047782525,0.0,0.0,-0.001,0,0,0,0,0
79836755,0.0,0.0,0.09557448,0.0,0.9988584,0.0,0.0,0.047769055,0.0,0.0,-0.001,0,0,0,0,0
79845219,0.0,0.0,0.09557201,0.0,0.99885845,0.0,0.0,0.047767825,0.0,0.0,-0.001,0,0,0,0,0
79856663,0.0,0.0,0.0955695,0.0,0.9988585,0.0,0.0,0.047766566,0.0,0.0,-0.001,0,0,0,0,0
79864405,0.0,0.0,0.095493786,0.0,0.99886036,0.0,0.0,0.04772875,0.0,0.0,-0.001,0,0,0,0,0
79876909,0.0,0.0,0.09536802,0.0,0.99886334,0.0,0.0,0.047665942,0.0,0.0,-0.001,0,0,0,0,0
79884158,0.0,0.0,0.0952787,0.0,0.9988655,0.0,0.0,0.047621336,0.0,0.0,-0.001,0,0,0,0,0
79896260,0.0,0.0,0.09515358,0.0,0.9988684,0.0,0.0,0.047558844,0.0,0.0,-0.001,0,0,0,0,0
79904352,0.0,0.0,0.09509882,0.0,0.9988698,0.0,0.0,0.0475315,0.0,0.0,-0.001,0,0,0,0,0
79916514,0.0,0.0,0.09506173,0.0,0.9988706,0.0,0.0,0.04751298,0.0,0.0,-0.001,0,0,0,0,0
79923846,0.0,0.0,0.095057234,0.0,0.99887073,0.0,0.0,0.04751073,0.0,0.0,-0.001,0,0,0,0,0
79935879,0.0,0.0,0.09504806,0.0,0.9988709,0.0,0.0,0.047506142,0.0,0.0,-0.001,0,0,0,0,0
79944119,0.0,0.0,0.0950438,0.0,0.998871,0.0,0.0,0.047504015,0.0,0.0,-0.001,0,0,0,0,0
79955527,0.0,0.0,0.095028274,0.0,0.9988714,0.0,0.0,0.047496263,0.0,0.0,-0.001,0,0,0,0,0
79967370,0.0,0.0,0.09491987,0.0,0.99887395,0.0,0.0,0.047442123,0.0,0.0,-0.001,0,0,0,0,0
79975790,0.0,0.0,0.09484663,0.0,0.99887574,0.0,0.0,0.047405545,0.0,0.0,-0.001,0,0,0,0,0
79987034,0.0,0.0,0.0947262,0.0,0.99887854,0.0,0.0,0.047345396,0.0,0.0,-0.001,0,0,0,0,0
79994963,0.0,0.0,0.09466543,0.0,0.99888,0.0,0.0,0.047315054,0.0,0.0,-0.001,0,0,0,0,0
80007475,0.0,0.0,0.09457983,0.0,0.99888206,0.0,0.0,0.047272287,0.0,0.0,-0.001,0,0,0,0,0
80014765,0.0,0.0,0.09464486,0.0,0.9988805,0.0,0.0,0.04730477,0.0,0.0,-0.001,0,0,0,0,0
80026573,0.0,0.0,0.094756715,0.0,0.9988779,0.0,0.0,0.04736064,0.0,0.0,-0.001,0,0,0,0,0
80035474,0.0,0.0,0.09484332,0.0,0.9988758,0.0,0.0,0.04740389,0.0,0.0,-0.001,0,0,0,0,0
80046305,0.0,0.0,0.0949399,0.0,0.99887353,0.0,0.0,0.04745213,0.0,0.0,-0.001,0,0,0,0,0
80054398,0.0,0.0,0.09497645,0.0,0.99887264,0.0,0.0,0.04747038,0.0,0.0,-0.001,0,0,0,0,0
80067033,0.0,0.0,0.09497661,0.0,0.99887264,0.0,0.0,0.04747046,0.0,0.0,-0.001,0,0,0,0,0
80074073,0.0,0.0,0.09494698,0.0,0.99887335,0.0,0.0,0.047455665,0.0,0.0,-0.001,0,0,0,0,0
80085930,0.0,0.0,0.094891615,0.0,0.99887466,0.0,0.0,0.047428012,0.0,0.0,-0.001,0,0,0,0,0
80093940,0.0,0.0,0.09486348,0.0,0.9988753,0.0,0.0,0.047413956,0.0,0.0,-0.001,0,0,0,0,0
80106466,0.0,0.0,0.09481707,0.0,0.9988764,0.0,0.0,0.047390785,0.0,0.0,-0.001,0,0,0,0,0
80113676,0.0,0.0,0.09475512,0.0,0.9988779,0.0,0.0,0.047359843,0.0,0.0,-0.001,0,0,0,0,0
80125753,0.0,0.0,0.09465478,0.0,0.99888027,0.0,0.0,0.047309726,0.0,0.0,-0.001,0,0,0,0,0
80138012,0.0,0.0,0.094564915,0.0,0.9988824,0.0,0.0,0.04726484,0.0,0.0,-0.001,0,0,0,0,0
80145190,0.0,0.0,0.094518684,0.0,0.9988835,0.0,0.0,0.04724175,0.0,0.0,-0.001,0,0,0,0,0
80157278,0.0,0.0,0.094463535,0.0,0.9988848,0.0,0.0,0.047214203,0.0,0.0,-0.001,0,0,0,0,0
80165552,0.0,0.0,0.09443028,0.0,0.9988856,0.0,0.0,0.0471976,0.0,0.0,-0.001,0,0,0,0,0
80176898,0.0,0.0,0.09438061,0.0,0.99888676,0.0,0.0,0.047172796,0.0,0.0,-0.001,0,0,0,0,0
80184736,0.0,0.0,0.094353616,0.0,0.9988874,0.0,0.0,0.047159307,0.0,0.0,-0.001,0,0,0,0,0
80197263,0.0,0.0,0.09431443,0.0,0.9988883,0.0,0.0,0.04713974,0.0,0.0,-0.001,0,0,0,0,0
80204854,0.0,0.0,0.09430049,0.0,0.9988887,0.0,0.0,0.04713278,0.0,0.0,-0.001,0,0,0,0,0
80216439,0.0,0.0,0.094259895,0.0,0.9988896,0.0,0.0,0.047112502,0.0,0.0,-0.001,0,0,0,0,0
80224359,0.0,0.0,0.09423341,0.0,0.9988902,0.0,0.0,0.047099274,0.0,0.0,-0.001,0,0,0,0,0
80236971,0.0,0.0,0.09417746,0.0,0.99889153,0.0,0.0,0.04707133,0.0,0.0,-0.001,0,0,0,0,0
80244116,0.0,0.0,0.094141334,0.0,0.99889237,0.0,0.0,0.04705329,0.0,0.0,-0.001,0,0,0,0,0
80256190,0.0,0.0,0.094086036,0.0,0.99889374,0.0,0.0,0.047025666,0.0,0.0,-0.001,0,0,0,0,0
80264448,0.0,0.0,0.09403185,0.0,0.998895,0.0,0.0,0.046998605,0.0,0.0,-0.001,0,0,0,0,0
80275769,0.0,0.0,0.09397591,0.0,0.9988963,0.0,0.0,0.046970665,0.0,0.0,-0.001,0,0,0,0,0
80283667,0.0,0.0,0.09394633,0.0,0.998897,0.0,0.0,0.0469559,0.0,0.0,-0.001,0,0,0,0,0
80296210,0.0,0.0,0.093888745,0.0,0.9988983,0.0,0.0,0.04692713,0.0,0.0,-0.001,0,0,0,0,0
80303531,0.0,0.0,0.09384332,0.0,0.9988994,0.0,0.0,0.04690445,0.0,0.0,-0.001,0,0,0,0,0
80315410,0.0,0.0,0.09374392,0.0,0.9989017,0.0,0.0,0.046854798,0.0,0.0,-0.001,0,0,0,0,0
80324420,0.0,0.0,0.09369756,0.0,0.9989028,0.0,0.0,0.04683165,0.0,0.0,-0.001,0,0,0,0,0
80335416,0.0,0.0,0.09364066,0.0,0.9989041,0.0,0.0,0.046803225,0.0,0.0,-0.001,0,0,0,0,0
80346871,0.0,0.0,0.09361372,0.0,0.99890476,0.0,0.0,0.046789777,0.0,0.0,-0.001,0,0,0,0,0
80355597,0.0,0.0,0.09359132,0.0,0.9989053,0.0,0.0,0.04677858,0.0,0.0,-0.001,0,0,0,0,0
80366919,0.0,0.0,0.0936723,0.0,0.9989034,0.0,0.0,0.046819028,0.0,0.0,-0.001,0,0,0,0,0
80374625,0.0,0.0,0.093743265,0.0,0.9989017,0.0,0.0,0.04685447,0.0,0.0,-0.001,0,0,0,0,0
80387017,0.0,0.0,0.093864776,0.0,0.99889886,0.0,0.0,0.04691516,0.0,0.0,-0.001,0,0,0,0,0
80394457,0.0,0.0,0.09392153,0.0,0.99889755,0.0,0.0,0.046943508,0.0,0.0,-0.001,0,0,0,0,0
80406321,0.0,0.0,0.09394659,0.0,0.99889696,0.0,0.0,0.04695602,0.0,0.0,-0.001,0,0,0,0,0
80414248,0.0,0.0,0.09389315,0.0,0.9988982,0.0,0.0,0.04692933,0.0,0.0,-0.001,0,0,0,0,0
80426645,0.0,0.0,0.09378444,0.0,0.9989008,0.0,0.0,0.046875034,0.0,0.0,-0.001,0,0,0,0,0
80433963,0.0,0.0,0.09370898,0.0,0.99890256,0.0,0.0,0.04683735,0.0,0.0,-0.001,0,0,0,0,0
80445815,0.0,0.0,0.09361322,0.0,0.99890476,0.0,0.0,0.046789527,0.0,0.0,-0.001,0,0,0,0,0
80453980,0.0,0.0,0.09356713,0.0,0.99890584,0.0,0.0,0.04676651,0.0,0.0,-0.001,0,0,0,0,0
80466140,0.0,0.0,0.09381706,0.0,0.9989,0.0,0.0,0.046891335,0.0,0.0,-0.001,0,0,0,0,0
80473568,0.0,0.0,0.09400339,0.0,0.99889565,0.0,0.0,0.046984393,0.0,0.0,-0.001,0,0,0,0,0
80485390,0.0,0.0,0.09427703,0.0,0.9988892,0.0,0.0,0.04712106,0.0,0.0,-0.001,0,0,0,0,0
80494011,0.0,0.0,0.094409324,0.0,0.9988861,0.0,0.0,0.04718713,0.0,0.0,-0.001,0,0,0,0,0
80505337,0.0,0.0,0.09454457,0.0,0.9988829,0.0,0.0,0.047254678,0.0,0.0,-0.001,0,0,0,0,0
80517022,0.0,0.0,0.0944836,0.0,0.9988844,0.0,0.0,0.047224227,0.0,0.0,-0.001,0,0,0,0,0
80525842,0.0,0.0,0.09442012,0.0,0.9988858,0.0,0.0,0.04719253,0.0,0.0,-0.001,0,0,0,0,0
80536816,0.0,0.0,0.094261326,0.0,0.99888957,0.0,0.0,0.047113214,0.0,0.0,-0.001,0,0,0,0,0
80544623,0.0,0.0,0.0941451,0.0,0.9988923,0.0,0.0,0.047055162,0.0,0.0,-0.001,0,0,0,0,0
80557382,0.0,0.0,0.093982086,0.0,0.9988961,0.0,0.0,0.04697375,0.0,0.0,-0.001,0,0,0,0,0
80564429,0.0,0.0,0.09382621,0.0,0.99889976,0.0,0.0,0.046895903,0.0,0.0,-0.001,0,0,0,0,0
80576348,0.0,0.0,0.09362322,0.0,0.9989045,0.0,0.0,0.04679452,0.0,0.0,-0.001,0,0,0,0,0
80584335,0.0,0.0,0.09348902,0.0,0.9989077,0.0,0.0,0.046727493,0.0,0.0,-0.001,0,0,0,0,0
80596721,0.0,0.0,0.093336895,0.0,0.99891126,0.0,0.0,0.046651512,0.0,0.0,-0.001,0,0,0,0,0
80604293,0.0,0.0,0.09328983,0.0,0.99891233,0.0,0.0,0.046628002,0.0,0.0,-0.001,0,0,0,0,0
80615920,0.0,0.0,0.09313288,0.0,0.998916,0.0,0.0,0.046549615,0.0,0.0,-0.001,0,0,0,0,0
80623962,0.0,0.0,0.09304572,0.0,0.998918,0.0,0.0,0.046506077,0.0,0.0,-0.001,0,0,0,0,0
80636602,0.0,0.0,0.092948146,0.0,0.99892026,0.0,0.0,0.046457347,0.0,0.0,-0.001,0,0,0,0,0
80643496,0.0,0.0,0.09291588,0.0,0.99892104,0.0,0.0,0.046441227,0.0,0.0,-0.001,0,0,0,0,0
80655555,0.0,0.0,0.09286018,0.0,0.9989223,0.0,0.0,0.046413407,0.0,0.0,-0.001,0,0,0,0,0
80663862,0.0,0.0,0.09273841,0.0,0.99892515,0.0,0.0,0.04635259,0.0,0.0,-0.001,0,0,0,0,0
80675327,0.0,0.0,0.0925647,0.0,0.99892914,0.0,0.0,0.046265833,0.0,0.0,-0.001,0,0,0,0,0
80687017,0.0,0.0,0.09239081,0.0,0.99893314,0.0,0.0,0.04617898,0.0,0.0,-0.001,0,0,0,0,0
80695597,0.0,0.0,0.09229586,0.0,0.99893534,0.0,0.0,0.046131555,0.0,0.0,-0.001,0,0,0,0,0
80707025,0.0,0.0,0.092194855,0.0,0.9989377,0.0,0.0,0.046081096,0.0,0.0,-0.001,0,0,0,0,0
80714937,0.0,0.0,0.092065684,0.0,0.9989407,0.0,0.0,0.04601658,0.0,0.0,-0.001,0,0,0,0,0
80727253,0.0,0.0,0.091886416,0.0,0.9989448,0.0,0.0,0.045927048,0.0,0.0,-0.001,0,0,0,0,0
80734871,0.0,0.0,0.09178661,0.0,0.99894714,0.0,0.0,0.045877196,0.0,0.0,-0.001,0,0,0,0,0
80746355,0.0,0.0,0.09166614,0.0,0.9989499,0.0,0.0,0.04581702,0.0,0.0,-0.001,0,0,0,0,0
80755104,0.0,0.0,0.09162491,0.0,0.9989508,0.0,0.0,0.04579643,0.0,0.0,-0.001,0,0,0,0,0
80766420,0.0,0.0,0.091450386,0.0,0.99895483,0.0,0.0,0.045709267,0.0,0.0,-0.001,0,0,0,0,0
80774082,0.0,0.0,0.09135497,0.0,0.998957,0.0,0.0,0.04566161,0.0,0.0,-0.001,0,0,0,0,0
80786490,0.0,0.0,0.09121031,0.0,0.99896026,0.0,0.0,0.04558935,0.0,0.0,-0.001,0,0,0,0,0
80793862,0.0,0.0,0.09114267,0.0,0.9989618,0.0,0.0,0.04555556,0.0,0.0,-0.001,0,0,0,0,0
80805765,0.0,0.0,0.0910621,0.0,0.99896365,0.0,0.0,0.045515325,0.0,0.0,-0.001,0,0,0,0,0
80814216,0.0,0.0,0.09096353,0.0,0.9989659,0.0,0.0,0.045466084,0.0,0.0,-0.001,0,0,0,0,0
80825491,0.0,0.0,0.09081749,0.0,0.9989692,0.0,0.0,0.045393143,0.0,0.0,-0.001,0,0,0,0,0
80833625,0.0,0.0,0.09072527,0.0,0.9989713,0.0,0.0,0.04534708,0.0,0.0,-0.001,0,0,0,0,0
80845871,0.0,0.0,0.09060223,0.0,0.9989741,0.0,0.0,0.045285624,0.0,0.0,-0.001,0,0,0,0,0
80857276,0.0,0.0,0.09051595,0.0,0.99897605,0.0,0.0,0.045242522,0.0,0.0,-0.001,0,0,0,0,0
80864967,0.0,0.0,0.09038793,0.0,0.9989789,0.0,0.0,0.045178585,0.0,0.0,-0.001,0,0,0,0,0
80877482,0.0,0.0,0.09021116,0.0,0.9989829,0.0,0.0,0.04509029,0.0,0.0,-0.001,0,0,0,0,0
80884761,0.0,0.0,0.09011339,0.0,0.9989851,0.0,0.0,0.04504145,0.0,0.0,-0.001,0,0,0,0,0
80896703,0.0,0.0,0.08997378,0.0,0.9989883,0.0,0.0,0.044971716,0.0,0.0,-0.001,0,0,0,0,0
80904653,0.0,0.0,0.08990493,0.0,0.9989898,0.0,0.0,0.04493733,0.0,0.0,-0.001,0,0,0,0,0
80917058,0.0,0.0,0.08974547,0.0,0.99899346,0.0,0.0,0.04485768,0.0,0.0,-0.001,0,0,0,0,0
80924363,0.0,0.0,0.08966767,0.0,0.9989952,0.0,0.0,0.044818815,0.0,0.0,-0.001,0,0,0,0,0
80936368,0.0,0.0,0.08957123,0.0,0.99899733,0.0,0.0,0.04477064,0.0,0.0,-0.001,0,0,0,0,0
80944763,0.0,0.0,0.089525685,0.0,0.99899834,0.0,0.0,0.044747896,0.0,0.0,-0.001,0,0,0,0,0
80956175,0.0,0.0,0.08945494,0.0,0.9989999,0.0,0.0,0.044712562,0.0,0.0,-0.001,0,0,0,0,0
80963935,0.0,0.0,0.08937827,0.0,0.9990016,0.0,0.0,0.044674262,0.0,0.0,-0.001,0,0,0,0,0
80976412,0.0,0.0,0.08929156,0.0,0.9990035,0.0,0.0,0.04463095,0.0,0.0,-0.001,0,0,0,0,0
80983610,0.0,0.0,0.08925346,0.0,0.9990044,0.0,0.0,0.04461192,0.0,0.0,-0.001,0,0,0,0,0
80995572,0.0,0.0,0.08919183,0.0,0.9990058,0.0,0.0,0.044581138,0.0,0.0,-0.001,0,0,0,0,0
81004109,0.0,0.0,0.089156084,0.0,0.99900657,0.0,0.0,0.04456328,0.0,0.0,-0.001,0,0,0,0,0
81015319,0.0,0.0,0.089005895,0.0,0.9990099,0.0,0.0,0.04448826,0.0,0.0,-0.001,0,0,0,0,0
81023261,0.0,0.0,0.08891828,0.0,0.9990119,0.0,0.0,0.0444445,0.0,0.0,-0.001,0,0,0,0,0
81035910,0.0,0.0,0.0887887,0.0,0.99901474,0.0,0.0,0.044379774,0.0,0.0,-0.001,0,0,0,0,0
81046889,0.0,0.0,0.08871403,0.0,0.9990164,0.0,0.0,0.044342477,0.0,0.0,-0.001,0,0,0,0,0
81055007,0.0,0.0,0.08867892,0.0,0.9990172,0.0,0.0,0.044324934,0.0,0.0,-0.001,0,0,0,0,0
81067618,0.0,0.0,0.088534154,0.0,0.9990204,0.0,0.0,0.044252623,0.0,0.0,-0.001,0,0,0,0,0
81074640,0.0,0.0,0.088455945,0.0,0.9990221,0.0,0.0,0.044213556,0.0,0.0,-0.001,0,0,0,0,0
81086441,0.0,0.0,0.088339925,0.0,0.9990247,0.0,0.0,0.044155605,0.0,0.0,-0.001,0,0,0,0,0
81094442,0.0,0.0,0.088275105,0.0,0.9990261,0.0,0.0,0.04412322,0.0,0.0,-0.001,0,0,0,0,0
81106993,0.0,0.0,0.088185295,0.0,0.9990281,0.0,0.0,0.04407836,0.0,0.0,-0.001,0,0,0,0,0
81114210,0.0,0.0,0.08817083,0.0,0.99902844,0.0,0.0,0.044071138,0.0,0.0,-0.001,0,0,0,0,0
81126374,0.0,0.0,0.088162415,0.0,0.99902856,0.0,0.0,0.044066932,0.0,0.0,-0.001,0,0,0,0,0
81138739,0.0,0.0,0.088164516,0.0,0.99902856,0.0,0.0,0.044067983,0.0,0.0,-0.001,0,0,0,0,0
81145881,0.0,0.0,0.0881509,0.0,0.99902886,0.0,0.0,0.04406118,0.0,0.0,-0.001,0,0,0,0,0
81153947,0.0,0.0,0.08813532,0.0,0.99902916,0.0,0.0,0.044053398,0.0,0.0,-0.001,0,0,0,0,0
81166203,0.0,0.0,0.08798978,0.0,0.9990324,0.0,0.0,0.043980703,0.0,0.0,-0.001,0,0,0,0,0
81173532,0.0,0.0,0.08790488,0.0,0.9990342,0.0,0.0,0.043938287,0.0,0.0,-0.001,0,0,0,0,0
81185350,0.0,0.0,0.08777045,0.0,0.9990372,0.0,0.0,0.04387114,0.0,0.0,-0.001,0,0,0,0,0
81197981,0.0,0.0,0.087662086,0.0,0.9990396,0.0,0.0,0.04381701,0.0,0.0,-0.001,0,0,0,0,0
81205283,0.0,0.0,0.087609306,0.0,0.9990407,0.0,0.0,0.043790653,0.0,0.0,-0.001,0,0,0,0,0
81217051,0.0,0.0,0.08752372,0.0,0.9990426,0.0,0.0,0.04374789,0.0,0.0,-0.001,0,0,0,0,0
81225614,0.0,0.0,0.087487124,0.0,0.9990434,0.0,0.0,0.043729614,0.0,0.0,-0.001,0,0,0,0,0
81237023,0.0,0.0,0.08743966,0.0,0.9990444,0.0,0.0,0.04370591,0.0,0.0,-0.001,0,0,0,0,0
81244817,0.0,0.0,0.08741944,0.0,0.9990449,0.0,0.0,0.043695807,0.0,0.0,-0.001,0,0,0,0,0
81257297,0.0,0.0,0.0874052,0.0,0.9990452,0.0,0.0,0.04368869,0.0,0.0,-0.001,0,0,0,0,0
81264430,0.0,0.0,0.087415755,0.0,0.99904495,0.0,0.0,0.043693963,0.0,0.0,-0.001,0,0,0,0,0
81276441,0.0,0.0,0.087417096,0.0,0.9990449,0.0,0.0,0.043694634,0.0,0.0,-0.001,0,0,0,0,0
81284878,0.0,0.0,0.08741958,0.0,0.9990449,0.0,0.0,0.043695875,0.0,0.0,-0.001,0,0,0,0,0
81296134,0.0,0.0,0.08740374,0.0,0.9990452,0.0,0.0,0.043687962,0.0,0.0,-0.001,0,0,0,0,0
81304184,0.0,0.0,0.08739018,0.0,0.9990455,0.0,0.0,0.043681193,0.0,0.0,-0.001,0,0,0,0,0
81316520,0.0,0.0,0.08725632,0.0,0.9990485,0.0,0.0,0.043614328,0.0,0.0,-0.001,0,0,0,0,0
81323814,0.0,0.0,0.08716111,0.0,0.9990505,0.0,0.0,0.043566763,0.0,0.0,-0.001,0,0,0,0,0
81335804,0.0,0.0,0.08701833,0.0,0.9990536,0.0,0.0,0.043495446,0.0,0.0,-0.001,0,0,0,0,0
81343526,0.0,0.0,0.08694158,0.0,0.9990553,0.0,0.0,0.0434571,0.0,0.0,-0.001,0,0,0,0,0
81356311,0.0,0.0,0.08683581,0.0,0.9990576,0.0,0.0,0.043404263,0.0,0.0,-0.001,0,0,0,0,0
81363557,0.0,0.0,0.08676094,0.0,0.99905926,0.0,0.0,0.04336686,0.0,0.0,-0.001,0,0,0,0,0
81375284,0.0,0.0,0.0866778,0.0,0.99906105,0.0,0.0,0.043325335,0.0,0.0,-0.001,0,0,0,0,0
81387725,0.0,0.0,0.08661086,0.0,0.9990625,0.0,0.0,0.043291897,0.0,0.0,-0.001,0,0,0,0,0
81395077,0.0,0.0,0.08657222,0.0,0.9990633,0.0,0.0,0.0432726,0.0,0.0,-0.001,0,0,0,0,0
81407015,0.0,0.0,0.086504735,0.0,0.9990648,0.0,0.0,0.043238882,0.0,0.0,-0.001,0,0,0,0,0
81415469,0.0,0.0,0.08647458,0.0,0.99906546,0.0,0.0,0.043223824,0.0,0.0,-0.001,0,0,0,0,0
81426654,0.0,0.0,0.086432815,0.0,0.99906635,0.0,0.0,0.04320295,0.0,0.0,-0.001,0,0,0,0,0
81434798,0.0,0.0,0.08639494,0.0,0.9990671,0.0,0.0,0.04318404,0.0,0.0,-0.001,0,0,0,0,0
81446955,0.0,0.0,0.08633053,0.0,0.99906856,0.0,0.0,0.043151863,0.0,0.0,-0.001,0,0,0,0,0
81454507,0.0,0.0,0.08630115,0.0,0.9990692,0.0,0.0,0.04313719,0.0,0.0,-0.001,0,0,0,0,0
81466113,0.0,0.0,0.086219706,0.0,0.99907094,0.0,0.0,0.0430965,0.0,0.0,-0.001,0,0,0,0,0
81474118,0.0,0.0,0.08616911,0.0,0.999072,0.0,0.0,0.04307123,0.0,0.0,-0.001,0,0,0,0,0
81486467,0.0,0.0,0.086107805,0.0,0.9990733,0.0,0.0,0.043040607,0.0,0.0,-0.001,0,0,0,0,0
81493954,0.0,0.0,0.086092114,0.0,0.9990737,0.0,0.0,0.04303277,0.0,0.0,-0.001,0,0,0,0,0
81505785,0.0,0.0,0.0860584,0.0,0.9990744,0.0,0.0,0.043015923,0.0,0.0,-0.001,0,0,0,0,0
81514277,0.0,0.0,0.08613012,0.0,0.99907285,0.0,0.0,0.043051753,0.0,0.0,-0.001,0,0,0,0,0
81525608,0.0,0.0,0.086232275,0.0,0.99907064,0.0,0.0,0.04310278,0.0,0.0,-0.001,0,0,0,0,0
81533622,0.0,0.0,0.08630674,0.0,0.9990691,0.0,0.0,0.04313998,0.0,0.0,-0.001,0,0,0,0,0
81545882,0.0,0.0,0.0863685,0.0,0.9990677,0.0,0.0,0.04317083,0.0,0.0,-0.001,0,0,0,0,0
81557300,0.0,0.0,0.08640739,0.0,0.9990669,0.0,0.0,0.04319026,0.0,0.0,-0.001,0,0,0,0,0
81564996,0.0,0.0,0.08639796,0.0,0.9990671,0.0,0.0,0.04318555,0.0,0.0,-0.001,0,0,0,0,0
81577534,0.0,0.0,0.08634356,0.0,0.99906826,0.0,0.0,0.043158367,0.0,0.0,-0.001,0,0,0,0,0
81584846,0.0,0.0,0.08628899,0.0,0.99906945,0.0,0.0,0.043131106,0.0,0.0,-0.001,0,0,0,0,0
81596772,0.0,0.0,0.08619905,0.0,0.99907136,0.0,0.0,0.043086182,0.0,0.0,-0.001,0,0,0,0,0
81605414,0.0,0.0,0.08615026,0.0,0.99907243,0.0,0.0,0.04306181,0.0,0.0,-0.001,0,0,0,0,0
81616578,0.0,0.0,0.08614032,0.0,0.9990726,0.0,0.0,0.043056846,0.0,0.0,-0.001,0,0,0,0,0
81624520,0.0,0.0,0.08615205,0.0,0.9990724,0.0,0.0,0.0430627,0.0,0.0,-0.001,0,0,0,0,0
81636370,0.0,0.0,0.08617817,0.0,0.99907184,0.0,0.0,0.043075748,0.0,0.0,-0.001,0,0,0,0,0
81644703,0.0,0.0,0.08618936,0.0,0.9990716,0.0,0.0,0.043081336,0.0,0.0,-0.001,0,0,0,0,0
81656125,0.0,0.0,0.086203285,0.0,0.9990713,0.0,0.0,0.0430883,0.0,0.0,-0.001,0,0,0,0,0
81664054,0.0,0.0,0.0861516,0.0,0.99907243,0.0,0.0,0.043062482,0.0,0.0,-0.001,0,0,0,0,0
81675866,0.0,0.0,0.08606049,0.0,0.99907434,0.0,0.0,0.043016963,0.0,0.0,-0.001,0,0,0,0,0
81684224,0.0,0.0,0.085984625,0.0,0.99907595,0.0,0.0,0.042979073,0.0,0.0,-0.001,0,0,0,0,0
81695584,0.0,0.0,0.08585702,0.0,0.9990787,0.0,0.0,0.04291533,0.0,0.0,-0.001,0,0,0,0,0
81703721,0.0,0.0,0.085780285,0.0,0.99908036,0.0,0.0,0.042876996,0.0,0.0,-0.001,0,0,0,0,0
81716027,0.0,0.0,0.08569133,0.0,0.99908227,0.0,0.0,0.042832557,0.0,0.0,-0.001,0,0,0,0,0
81723232,0.0,0.0,0.085653104,0.0,0.9990831,0.0,0.0,0.04281346,0.0,0.0,-0.001,0,0,0,0,0
81735333,0.0,0.0,0.08561089,0.0,0.999084,0.0,0.0,0.042792376,0.0,0.0,-0.001,0,0,0,0,0
81747489,0.0,0.0,0.08559666,0.0,0.9990843,0.0,0.0,0.04278527,0.0,0.0,-0.001,0,0,0,0,0
81755088,0.0,0.0,0.085588604,0.0,0.9990845,0.0,0.0,0.042781245,0.0,0.0,-0.001,0,0,0,0,0
81766681,0.0,0.0,0.08547326,0.0,0.9990869,0.0,0.0,0.042723626,0.0,0.0,-0.001,0,0,0,0,0
81775293,0.0,0.0,0.08538914,0.0,0.99908876,0.0,0.0,0.0426816,0.0,0.0,-0.001,0,0,0,0,0
