timestamp,timestamp_sample_raw,timestamp_sample,x,y,z,q[0],q[1],q[2],q[3],q_offset[0],q_offset[1],q_offset[2],q_offset[3],pose_covariance[0],pose_covariance[1],pose_covariance[2],pose_covariance[3],pose_covariance[4],pose_covariance[5],pose_covariance[6],pose_covariance[7],pose_covariance[8],pose_covariance[9],pose_covariance[10],pose_covariance[11],pose_covariance[12],pose_covariance[13],pose_covariance[14],pose_covariance[15],pose_covariance[16],pose_covariance[17],pose_covariance[18],pose_covariance[19],pose_covariance[20],vx,vy,vz,rollspeed,pitchspeed,yawspeed,velocity_covariance[0],velocity_covariance[1],velocity_covariance[2],velocity_covariance[3],velocity_covariance[4],velocity_covariance[5],velocity_covariance[6],velocity_covariance[7],velocity_covariance[8],velocity_covariance[9],velocity_covariance[10],velocity_covariance[11],velocity_covariance[12],velocity_covariance[13],velocity_covariance[14],velocity_covariance[15],velocity_covariance[16],velocity_covariance[17],velocity_covariance[18],velocity_covariance[19],velocity_covariance[20],local_frame,velocity_frame,reset_counter
3093192,34326132,3093193,0.048321653,-0.029076537,-0.09951487,0.99995005,0.0076656146,0.006428832,-0.00013415834,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00052609324,0.000640722,0.0008517098,0.0005087002,-0.00070791243,0.0033889324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3127206,34356499,3127207,0.048447303,-0.029046394,-0.09947086,0.9999501,0.0076598087,0.006427107,-8.680236e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0020501872,0.001924437,0.0008996767,-0.0012197419,0.0006263333,-0.0010041058,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3159692,34386873,3159692,0.0484303,-0.028979493,-0.099506356,0.99994993,0.007653009,0.0064491173,-0.00012291217,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00043643138,0.0015644073,0.00058713753,0.000246459,9.6048556e-05,-0.001934941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3196304,34427394,3196305,0.048094627,-0.02904603,-0.09958147,0.9999497,0.0076783374,0.0064695063,-0.0001160703,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0052292645,-0.0016702948,0.00021842802,0.0031729026,-0.00016972244,0.0015283193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3226189,34457789,3226189,0.048152786,-0.029046932,-0.09948459,0.9999498,0.0076717776,0.0064446405,-0.0001250478,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0023606576,-0.00012433526,0.0013835718,0.0003845275,-0.0012316369,-0.0043328023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3260197,34488167,3260197,0.04824351,-0.029001491,-0.09946287,0.9999499,0.007655722,0.0064509627,-0.00017861722,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0018169986,0.002154942,0.0007526378,0.0005090192,0.0010284197,-0.00046841986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3298483,34498295,3298484,0.04826517,-0.02897899,-0.099455684,0.9999499,0.0076518795,0.0064575565,-0.0001680416,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0023353728,0.0022562663,0.0006420886,-0.0013593035,0.0010230028,0.0036572886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3326341,34559060,3326341,0.048328537,-0.02898502,-0.099478304,0.99994963,0.007661408,0.006483938,-6.992383e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00096179754,-0.00032373643,0.00081035687,-0.0005462106,-0.00096292316,-0.006462038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3360195,34589471,3360196,0.048293613,-0.029025257,-0.09950229,0.99994963,0.0076543544,0.0064893337,-0.000161317,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0017025939,-0.0012352131,0.0006650978,0.0010477852,-0.0016307101,-0.0025999255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3393757,34619847,3393757,0.04823262,-0.029078864,-0.09951408,0.9999495,0.007670141,0.0064920397,-0.00012147595,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00030621744,-0.0008710698,0.00023142397,0.0013014781,0.0004929594,0.0049917065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3426499,34660394,3426500,0.04836241,-0.029041126,-0.09945406,0.99994963,0.007656627,0.006487966,-9.043035e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003319896,0.0012098168,0.0008234216,-0.0012209921,0.000764176,-0.0020657645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3461207,34670520,3461208,0.048398048,-0.029029272,-0.09944675,0.9999496,0.007654939,0.0064988816,-0.00010307269,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003581876,0.0010890936,0.0007222505,-2.4188561e-05,0.0016974561,-0.002329927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3493194,34711028,3493195,0.048620634,-0.02902094,-0.09939273,0.9999496,0.007646921,0.006509383,-6.1016774e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001670834,-0.00027932908,0.0011929681,-2.7826296e-05,9.506699e-05,0.0025952207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3526310,34761640,3526311,0.048475303,-0.029082133,-0.09935466,0.9999495,0.0076469583,0.006521061,-8.195554e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0029075446,-0.0012865294,0.0013645141,0.0007809837,-0.00042685552,-0.0063242763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3560193,34771767,3560194,0.04844633,-0.029095517,-0.09933945,0.9999495,0.007648424,0.006519459,-0.0001117104,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002801769,-0.0013037123,0.0015975147,-0.0006826406,-0.001360881,-0.0055278013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3593193,34812311,3593194,0.04846882,-0.029096982,-0.09931018,0.99994963,0.007644612,0.0065044467,-0.000100982696,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0017603231,0.00082027045,0.0009897047,0.0003653684,0.0020931037,0.0036645017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3628195,34852942,3628195,0.048462708,-0.029005568,-0.09944093,0.9999493,0.0076475902,0.006554454,-7.9827674e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0049887495,0.0015882342,0.00024140424,0.0007705599,0.0022318938,-0.0017939819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3660181,34893452,3660182,0.048608914,-0.029026704,-0.099339046,0.99994916,0.0076464573,0.006588355,-0.00010180105,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014327532,-0.0006289422,0.0015210798,0.0014347502,-0.00016708355,0.0021992724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
