timestamp,device_id,min_distance,max_distance,current_distance,variance,h_fov,v_fov,q[0],q[1],q[2],q[3],signal_quality,type,orientation
73406500,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73424905,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73446101,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73464633,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73486172,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73505639,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73526205,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73545075,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73566262,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73585247,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73606607,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73624907,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73647464,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73664892,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73687476,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73704934,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73727034,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73745377,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73767087,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73786079,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73806829,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73825660,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73846580,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73865428,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73886657,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73905330,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73926763,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73945278,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73966912,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
73985338,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74007160,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74025404,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74047151,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74065494,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74087267,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74106671,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74127285,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74146178,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74167269,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74185884,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74207104,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74225993,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74247158,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74266122,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74287207,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74306099,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74327846,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74345986,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74368008,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74385988,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74407986,9009923,0.0,0.0,0.033996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74426718,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74447511,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74466433,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74487822,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74506089,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74527846,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74546146,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74567927,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74586140,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74608342,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74626203,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74647846,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74666520,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74687766,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74707377,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74727808,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74747923,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74767873,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74787010,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74807929,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74826582,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74847994,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74867238,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74888072,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74906560,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74928914,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74946797,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74968629,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
74986689,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75008497,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75026763,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75048536,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75067586,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75088526,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75107217,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75128539,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75147238,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75168433,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75187249,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75208462,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75227280,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75248850,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75267247,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75288668,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75307128,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75328696,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75348004,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75368791,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75387832,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75408973,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75428273,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75449096,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75467564,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75489131,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75507451,9009923,0.0,0.0,0.036987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75529099,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75547612,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75569624,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75587824,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75609169,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75627860,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75649159,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75668108,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75689108,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75707821,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75729293,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75747803,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75769277,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75787835,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75809332,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75827911,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75850060,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75867933,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75889800,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75907993,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75929771,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75948061,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75969793,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
75988890,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76009678,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76028562,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76049721,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76068533,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76089758,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76108715,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76129822,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76148541,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76170677,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76188518,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76210364,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76228473,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76249989,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76268552,9009923,0.0,0.0,0.035003662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76290510,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76308786,9009923,0.0,0.0,0.036987305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
76330420,9009923,0.0,0.0,0.036010742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
