timestamp,timestamp_sample_raw,timestamp_sample,x,y,z,q[0],q[1],q[2],q[3],q_offset[0],q_offset[1],q_offset[2],q_offset[3],pose_covariance[0],pose_covariance[1],pose_covariance[2],pose_covariance[3],pose_covariance[4],pose_covariance[5],pose_covariance[6],pose_covariance[7],pose_covariance[8],pose_covariance[9],pose_covariance[10],pose_covariance[11],pose_covariance[12],pose_covariance[13],pose_covariance[14],pose_covariance[15],pose_covariance[16],pose_covariance[17],pose_covariance[18],pose_covariance[19],pose_covariance[20],vx,vy,vz,rollspeed,pitchspeed,yawspeed,velocity_covariance[0],velocity_covariance[1],velocity_covariance[2],velocity_covariance[3],velocity_covariance[4],velocity_covariance[5],velocity_covariance[6],velocity_covariance[7],velocity_covariance[8],velocity_covariance[9],velocity_covariance[10],velocity_covariance[11],velocity_covariance[12],velocity_covariance[13],velocity_covariance[14],velocity_covariance[15],velocity_covariance[16],velocity_covariance[17],velocity_covariance[18],velocity_covariance[19],velocity_covariance[20],local_frame,velocity_frame,reset_counter
4226192,35460743,4226193,0.04809538,-0.029123612,-0.099550635,0.9999458,0.007817354,0.006887913,-8.936174e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008199271,-0.0025025571,0.0005234929,0.00035215606,-3.6813668e-05,0.0014051833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
4426287,35653129,4426288,0.048426304,-0.029031424,-0.09946346,0.9999467,0.0077696424,0.0068026916,-6.8956484e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014449254,0.0013701754,0.00086049,0.00034971174,0.00036354066,-0.002853123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
4627507,35855784,4627507,0.048227686,-0.029141216,-0.09959134,0.9999458,0.0077655395,0.0069283275,-8.231676e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035059913,-0.0005114532,-0.00026566576,-0.00031951044,-0.0011065,0.0007387337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
4827207,36058392,4827207,0.048385788,-0.029028343,-0.09947395,0.9999462,0.007759898,0.006891673,-5.8356043e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0008227897,-3.3680208e-05,0.00093222986,0.0019383942,-0.00097318325,0.0028708922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
5026740,36260899,5026740,0.048445903,-0.02908473,-0.09945112,0.9999463,0.007716001,0.006917348,-5.328784e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0022867844,0.00011032075,0.0013742183,7.558154e-05,-0.0041749333,0.0063276473,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
5226327,36453266,5226328,0.048341516,-0.029070875,-0.09952759,0.99994624,0.007675388,0.0069783838,-3.1061303e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00038391486,-0.000741194,0.00083030615,-0.0013942786,-0.00070992025,0.0007381351,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
5426729,36635614,5426730,0.048187636,-0.029149821,-0.09953818,0.9999459,0.0076839584,0.0070130643,-7.606056e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00097528944,-0.0014684842,0.00088799733,6.416462e-05,0.0007545731,0.0026033295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
5629189,36858355,5629190,0.048133373,-0.029082552,-0.09962815,0.99994576,0.007641623,0.0070774206,-0.000104816216,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014878052,0.00053625647,-0.0010034497,0.0007282587,0.001956254,0.00034133988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
5826293,37060877,5826293,0.048054636,-0.029082704,-0.099677406,0.99994594,0.0076231863,0.007076839,-0.00014440464,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010284814,-0.0016137114,0.00040085852,-0.0003289479,-0.0008402465,-0.0008621533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
6026362,37253297,6026362,0.048259396,-0.029140254,-0.09956692,0.9999462,0.007588513,0.007074662,-0.000106513915,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00026291845,-0.001215726,0.0008136558,-0.0013931476,-0.0017734838,-0.0011296168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
