timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
17196547,17196546,8944643,-0.13049316,-0.47436523,0.54589844,nan,0,1
17296540,17296539,8944643,-0.13476562,-0.47436523,0.54589844,nan,0,1
17396985,17396985,8944643,-0.13049316,-0.47827148,0.54589844,nan,0,1
17496795,17496794,8944643,-0.13049316,-0.47827148,0.54589844,nan,0,1
17596535,17596534,8944643,-0.13049316,-0.47827148,0.54248047,nan,0,1
17696536,17696535,8944643,-0.13049316,-0.47827148,0.5385742,nan,0,1
17797290,17797289,8944643,-0.13049316,-0.47460938,0.54248047,nan,0,1
17896537,17896536,8944643,-0.13049316,-0.47436523,0.54248047,nan,0,1
17996530,17996530,8944643,-0.1348877,-0.47827148,0.54248047,nan,0,1
18097400,18097399,8944643,-0.13049316,-0.47827148,0.54248047,nan,0,1
18196531,18196530,8944643,-0.1348877,-0.47827148,0.5385742,nan,0,1
18296525,18296525,8944643,-0.1262207,-0.47460938,0.54248047,nan,0,1
18396521,18396520,8944643,-0.1348877,-0.47070312,0.54589844,nan,0,1
18496971,18496970,8944643,-0.13061523,-0.47460938,0.54589844,nan,0,1
18596669,18596668,8944643,-0.13061523,-0.47827148,0.54248047,nan,0,1
18696517,18696516,8944643,-0.13061523,-0.47460938,0.54589844,nan,0,1
18796980,18796979,8944643,-0.13500977,-0.47827148,0.54589844,nan,0,1
18896772,18896771,8944643,-0.13500977,-0.47460938,0.54248047,nan,0,1
18996548,18996548,8944643,-0.13061523,-0.47827148,0.54248047,nan,0,1
19096536,19096536,8944643,-0.13061523,-0.47827148,0.5385742,nan,0,1
19197212,19197212,8944643,-0.13500977,-0.47827148,0.5498047,nan,0,1
19296691,19296691,8944643,-0.13061523,-0.48217773,0.54248047,nan,0,1
19396953,19396949,8944643,-0.13500977,-0.47827148,0.54589844,nan,0,1
19497327,19497326,8944643,-0.13500977,-0.47827148,0.54248047,nan,0,1
19596522,19596522,8944643,-0.13061523,-0.47827148,0.54248047,nan,0,1
19696520,19696519,8944643,-0.13500977,-0.47070312,0.5385742,nan,0,1
19796516,19796515,8944643,-0.13061523,-0.47460938,0.5385742,nan,0,1
19896861,19896860,8944643,-0.13061523,-0.47460938,0.54248047,nan,0,1
19996733,19996733,8944643,-0.12634277,-0.47827148,0.54248047,nan,0,1
20096513,20096512,8944643,-0.13061523,-0.47827148,0.54248047,nan,0,1
20197077,20197076,8944643,-0.1307373,-0.48217773,0.5463867,nan,0,1
20296647,20296646,8944643,-0.1307373,-0.47460938,0.54248047,nan,0,1
20396507,20396506,8944643,-0.1307373,-0.47460938,0.54248047,nan,0,1
20496505,20496504,8944643,-0.1307373,-0.47827148,0.5385742,nan,0,1
20597187,20597187,8944643,-0.13513184,-0.48217773,0.5463867,nan,0,1
20696502,20696501,8944643,-0.13513184,-0.47460938,0.54248047,nan,0,1
20796497,20796496,8944643,-0.13513184,-0.47460938,0.5463867,nan,0,1
20897325,20897325,8944643,-0.1307373,-0.47851562,0.54248047,nan,0,1
20996494,20996494,8944643,-0.13085938,-0.47460938,0.54248047,nan,0,1
21096491,21096490,8944643,-0.13513184,-0.47851562,0.54248047,nan,0,1
21196488,21196488,8944643,-0.13085938,-0.47460938,0.5463867,nan,0,1
21297444,21297443,8944643,-0.13085938,-0.47851562,0.5463867,nan,0,1
21396742,21396741,8944643,-0.13085938,-0.47851562,0.54248047,nan,0,1
21496497,21496496,8944643,-0.1307373,-0.47851562,0.54248047,nan,0,1
21597087,21597086,8944643,-0.13513184,-0.47460938,0.5463867,nan,0,1
21696819,21696818,8944643,-0.12213135,-0.47460938,0.54248047,nan,0,1
21796506,21796505,8944643,-0.12646484,-0.47851562,0.5385742,nan,0,1
21896477,21896476,8944643,-0.13513184,-0.47851562,0.5385742,nan,0,1
21997216,21997215,8944643,-0.1352539,-0.47851562,0.5463867,nan,0,1
22096481,22096480,8944643,-0.13085938,-0.47460938,0.54248047,nan,0,1
22196472,22196471,8944643,-0.13085938,-0.47460938,0.5463867,nan,0,1
22296469,22296468,8944643,-0.13085938,-0.47460938,0.54248047,nan,0,1
22397015,22397014,8944643,-0.13964844,-0.47851562,0.54248047,nan,0,1
22496623,22496623,8944643,-0.1352539,-0.47460938,0.5385742,nan,0,1
22596761,22596760,8944643,-0.1352539,-0.47460938,0.5385742,nan,0,1
22696983,22696982,8944643,-0.13085938,-0.48217773,0.5463867,nan,0,1
22796719,22796718,8944643,-0.1352539,-0.47851562,0.5385742,nan,0,1
22896476,22896475,8944643,-0.13085938,-0.47851562,0.54248047,nan,0,1
22997025,22997025,8944643,-0.13085938,-0.48217773,0.55029297,nan,0,1
23097093,23097092,8944643,-0.13098145,-0.47460938,0.5463867,nan,0,1
23196453,23196453,8944643,-0.13098145,-0.47851562,0.5463867,nan,0,1
23296447,23296446,8944643,-0.13537598,-0.47851562,0.54248047,nan,0,1
23397243,23397243,8944643,-0.13098145,-0.47851562,0.54248047,nan,0,1
23496444,23496443,8944643,-0.13964844,-0.47851562,0.5385742,nan,0,1
23596443,23596442,8944643,-0.13964844,-0.47851562,0.5463867,nan,0,1
23697456,23697455,8944643,-0.13977051,-0.47485352,0.54248047,nan,0,1
23796938,23796937,8944643,-0.13537598,-0.47485352,0.54248047,nan,0,1
23896440,23896439,8944643,-0.13977051,-0.47851562,0.5463867,nan,0,1
23996452,23996451,8944643,-0.13098145,-0.47851562,0.5385742,nan,0,1
24096899,24096898,8944643,-0.13537598,-0.47485352,0.54248047,nan,0,1
24196433,24196432,8944643,-0.13537598,-0.47485352,0.54248047,nan,0,1
24296431,24296430,8944643,-0.13537598,-0.47851562,0.54248047,nan,0,1
24396431,24396430,8944643,-0.13537598,-0.47851562,0.5390625,nan,0,1
24497357,24497356,8944643,-0.13098145,-0.47851562,0.5463867,nan,0,1
24596547,24596546,8944643,-0.13110352,-0.47485352,0.5463867,nan,0,1
24696423,24696422,8944643,-0.13537598,-0.47851562,0.54248047,nan,0,1
24797859,24797858,8944643,-0.13110352,-0.47851562,0.54248047,nan,0,1
24896422,24896421,8944643,-0.13549805,-0.47485352,0.54248047,nan,0,1
24996444,24996443,8944643,-0.13110352,-0.47851562,0.54248047,nan,0,1
25096413,25096412,8944643,-0.12670898,-0.48242188,0.5390625,nan,0,1
25196451,25196450,8944643,-0.13549805,-0.47485352,0.5390625,nan,0,1
25296414,25296413,8944643,-0.13549805,-0.47851562,0.5390625,nan,0,1
25396405,25396405,8944643,-0.13110352,-0.47851562,0.5390625,nan,0,1
25496992,25496991,8944643,-0.13549805,-0.47851562,0.54248047,nan,0,1
25597009,25597008,8944643,-0.13549805,-0.47851562,0.54248047,nan,0,1
25696402,25696402,8944643,-0.13549805,-0.47851562,0.54248047,nan,0,1
25797494,25797493,8944643,-0.12670898,-0.47485352,0.54248047,nan,0,1
25897504,25897503,8944643,-0.13549805,-0.47094727,0.5463867,nan,0,1
25997552,25997552,8944643,-0.12683105,-0.47851562,0.54248047,nan,0,1
26096396,26096395,8944643,-0.13549805,-0.47851562,0.5390625,nan,0,1
26198036,26198035,8944643,-0.12683105,-0.47851562,0.5390625,nan,0,1
26296641,26296641,8944643,-0.13549805,-0.47485352,0.54248047,nan,0,1
26398286,26398286,8944643,-0.13562012,-0.48242188,0.5390625,nan,0,1
26496372,26496371,8944643,-0.13122559,-0.48242188,0.5390625,nan,0,1
26598475,26598475,8944643,-0.13110352,-0.47851562,0.5390625,nan,0,1
26696538,26696537,8944643,-0.13549805,-0.47485352,0.5390625,nan,0,1
26798807,26798806,8944643,-0.13122559,-0.4711914,0.5463867,nan,0,1
26897171,26897170,8944643,-0.13122559,-0.47875977,0.5390625,nan,0,1
26997931,26997930,8944643,-0.13549805,-0.47851562,0.5463867,nan,0,1
27096510,27096509,8944643,-0.13122559,-0.48242188,0.5463867,nan,0,1
27198007,27198006,8944643,-0.12683105,-0.47875977,0.5390625,nan,0,1
27296832,27296831,8944643,-0.13122559,-0.47485352,0.54296875,nan,0,1
27397909,27397908,8944643,-0.13562012,-0.4711914,0.5390625,nan,0,1
27497059,27497058,8944643,-0.13562012,-0.4711914,0.5463867,nan,0,1
27598066,27598065,8944643,-0.13122559,-0.47485352,0.54296875,nan,0,1
27697317,27697316,8944643,-0.13562012,-0.47485352,0.5463867,nan,0,1
27798416,27798415,8944643,-0.12683105,-0.47875977,0.54296875,nan,0,1
27897601,27897600,8944643,-0.12683105,-0.47485352,0.54296875,nan,0,1
27997053,27997052,8944643,-0.13134766,-0.47485352,0.54296875,nan,0,1
28097914,28097913,8944643,-0.13562012,-0.47875977,0.54296875,nan,0,1
28196336,28196335,8944643,-0.13122559,-0.47485352,0.5390625,nan,0,1
28297525,28297525,8944643,-0.13122559,-0.47485352,0.54296875,nan,0,1
28396329,28396328,8944643,-0.13562012,-0.47875977,0.5463867,nan,0,1
28498594,28498593,8944643,-0.13562012,-0.47485352,0.5390625,nan,0,1
28596331,28596330,8944643,-0.13134766,-0.47485352,0.54296875,nan,0,1
28698078,28698078,8944643,-0.13562012,-0.47485352,0.54296875,nan,0,1
28796415,28796414,8944643,-0.14001465,-0.47485352,0.5463867,nan,0,1
28898348,28898347,8944643,-0.13562012,-0.47875977,0.5463867,nan,0,1
28996976,28996975,8944643,-0.13134766,-0.47485352,0.54296875,nan,0,1
29096322,29096321,8944643,-0.13562012,-0.47485352,0.5390625,nan,0,1
29196474,29196473,8944643,-0.12695312,-0.47875977,0.54296875,nan,0,1
29296316,29296316,8944643,-0.13574219,-0.47485352,0.5463867,nan,0,1
29396392,29396391,8944643,-0.13134766,-0.47485352,0.54296875,nan,0,1
29496314,29496314,8944643,-0.13574219,-0.47485352,0.5463867,nan,0,1
29596309,29596308,8944643,-0.13574219,-0.47875977,0.54296875,nan,0,1
29696554,29696553,8944643,-0.13574219,-0.47875977,0.54296875,nan,0,1
29796308,29796308,8944643,-0.13574219,-0.47875977,0.5390625,nan,0,1
29896327,29896326,8944643,-0.13574219,-0.47875977,0.5390625,nan,0,1
29997083,29997082,8944643,-0.13574219,-0.47875977,0.54296875,nan,0,1
30097679,30097678,8944643,-0.13574219,-0.47875977,0.54296875,nan,0,1
30196309,30196309,8944643,-0.13134766,-0.47485352,0.5390625,nan,0,1
30296299,30296298,8944643,-0.14013672,-0.48242188,0.54296875,nan,0,1
30397338,30397337,8944643,-0.13574219,-0.47875977,0.5390625,nan,0,1
30496759,30496758,8944643,-0.13574219,-0.47875977,0.54296875,nan,0,1
30596294,30596293,8944643,-0.13146973,-0.47875977,0.5390625,nan,0,1
30696289,30696288,8944643,-0.13146973,-0.47509766,0.5463867,nan,0,1
30796484,30796483,8944643,-0.14013672,-0.47875977,0.54296875,nan,0,1
30896371,30896371,8944643,-0.13146973,-0.47875977,0.54296875,nan,0,1
30996285,30996284,8944643,-0.13574219,-0.47875977,0.54296875,nan,0,1
31096995,31096994,8944643,-0.14025879,-0.47875977,0.546875,nan,0,1
31196298,31196298,8944643,-0.13586426,-0.48242188,0.5463867,nan,0,1
31296278,31296277,8944643,-0.13586426,-0.48242188,0.5463867,nan,0,1
31396290,31396289,8944643,-0.13586426,-0.47875977,0.546875,nan,0,1
31496788,31496787,8944643,-0.14013672,-0.47509766,0.54296875,nan,0,1
31596273,31596273,8944643,-0.13586426,-0.48266602,0.546875,nan,0,1
31696309,31696308,8944643,-0.14025879,-0.47875977,0.54296875,nan,0,1
31797367,31797366,8944643,-0.13586426,-0.47509766,0.54296875,nan,0,1
31896436,31896435,8944643,-0.13146973,-0.47509766,0.54296875,nan,0,1
31996267,31996266,8944643,-0.13586426,-0.47509766,0.54296875,nan,0,1
32096366,32096366,8944643,-0.13586426,-0.47509766,0.546875,nan,0,1
32197046,32197045,8944643,-0.14025879,-0.48266602,0.546875,nan,0,1
32296268,32296268,8944643,-0.13146973,-0.47509766,0.546875,nan,0,1
32396258,32396257,8944643,-0.13586426,-0.47875977,0.54296875,nan,0,1
32496583,32496583,8944643,-0.13586426,-0.47875977,0.54296875,nan,0,1
32596928,32596927,8944643,-0.13586426,-0.48266602,0.546875,nan,0,1
32696252,32696252,8944643,-0.14025879,-0.48266602,0.54296875,nan,0,1
32796281,32796280,8944643,-0.1315918,-0.48266602,0.5390625,nan,0,1
32897388,32897387,8944643,-0.13598633,-0.47875977,0.54296875,nan,0,1
32996245,32996244,8944643,-0.14025879,-0.47875977,0.54296875,nan,0,1
33096338,33096338,8944643,-0.13586426,-0.47875977,0.54296875,nan,0,1
33197410,33197409,8944643,-0.13146973,-0.47875977,0.546875,nan,0,1
33296477,33296476,8944643,-0.14025879,-0.47509766,0.546875,nan,0,1
33396240,33396239,8944643,-0.13586426,-0.48266602,0.546875,nan,0,1
33496241,33496240,8944643,-0.13598633,-0.48266602,0.54296875,nan,0,1
33597159,33597158,8944643,-0.13586426,-0.47875977,0.546875,nan,0,1
33696759,33696758,8944643,-0.13586426,-0.47875977,0.54296875,nan,0,1
33796257,33796256,8944643,-0.1315918,-0.48266602,0.54296875,nan,0,1
33897043,33897042,8944643,-0.13598633,-0.48266602,0.546875,nan,0,1
33997002,33997001,8944643,-0.13598633,-0.48266602,0.546875,nan,0,1
34096578,34096577,8944643,-0.14038086,-0.48266602,0.54296875,nan,0,1
34196242,34196241,8944643,-0.14025879,-0.48266602,0.54296875,nan,0,1
34297694,34297694,8944643,-0.13598633,-0.47509766,0.5390625,nan,0,1
34396244,34396243,8944643,-0.13598633,-0.48266602,0.54296875,nan,0,1
34496239,34496238,8944643,-0.14038086,-0.47509766,0.54296875,nan,0,1
34597406,34597405,8944643,-0.13598633,-0.47875977,0.546875,nan,0,1
34696239,34696238,8944643,-0.1315918,-0.47509766,0.546875,nan,0,1
34796230,34796229,8944643,-0.13598633,-0.47875977,0.54296875,nan,0,1
34896229,34896228,8944643,-0.13598633,-0.48266602,0.546875,nan,0,1
34997093,34997092,8944643,-0.1315918,-0.48266602,0.54296875,nan,0,1
35096362,35096361,8944643,-0.14038086,-0.47875977,0.5390625,nan,0,1
35196223,35196222,8944643,-0.13598633,-0.47875977,0.54296875,nan,0,1
35297109,35297108,8944643,-0.14038086,-0.48266602,0.54296875,nan,0,1
35396355,35396354,8944643,-0.13598633,-0.47875977,0.54296875,nan,0,1
35496319,35496318,8944643,-0.1315918,-0.47875977,0.54296875,nan,0,1
35596215,35596214,8944643,-0.13598633,-0.47509766,0.5390625,nan,0,1
35696852,35696851,8944643,-0.13598633,-0.47875977,0.54296875,nan,0,1
35796212,35796211,8944643,-0.13171387,-0.4790039,0.54296875,nan,0,1
35896209,35896208,8944643,-0.13171387,-0.4790039,0.5390625,nan,0,1
35997478,35997477,8944643,-0.13598633,-0.4790039,0.546875,nan,0,1
36096208,36096207,8944643,-0.13598633,-0.47875977,0.54296875,nan,0,1
36196203,36196202,8944643,-0.14477539,-0.47509766,0.54296875,nan,0,1
36296203,36296203,8944643,-0.14038086,-0.47509766,0.546875,nan,0,1
36397100,36397099,8944643,-0.13598633,-0.48266602,0.54296875,nan,0,1
36496490,36496490,8944643,-0.14038086,-0.4790039,0.54296875,nan,0,1
36596212,36596211,8944643,-0.1361084,-0.48266602,0.54296875,nan,0,1
36697695,36697694,8944643,-0.14038086,-0.4790039,0.54296875,nan,0,1
36796351,36796350,8944643,-0.1361084,-0.4790039,0.54296875,nan,0,1
36896194,36896193,8944643,-0.13171387,-0.48266602,0.546875,nan,0,1
36996192,36996191,8944643,-0.1361084,-0.47509766,0.5390625,nan,0,1
37096862,37096861,8944643,-0.13171387,-0.4790039,0.5390625,nan,0,1
37196286,37196285,8944643,-0.14050293,-0.4790039,0.54296875,nan,0,1
37296426,37296425,8944643,-0.1361084,-0.4790039,0.54296875,nan,0,1
37398079,37398078,8944643,-0.13171387,-0.48266602,0.54296875,nan,0,1
37496633,37496632,8944643,-0.14050293,-0.48266602,0.546875,nan,0,1
37596180,37596179,8944643,-0.1361084,-0.4790039,0.54296875,nan,0,1
37696378,37696377,8944643,-0.1361084,-0.4790039,0.54296875,nan,0,1
37796614,37796613,8944643,-0.14489746,-0.4790039,0.54296875,nan,0,1
37896556,37896555,8944643,-0.13171387,-0.48266602,0.54296875,nan,0,1
37996180,37996179,8944643,-0.14050293,-0.48657227,0.54296875,nan,0,1
38096635,38096634,8944643,-0.1361084,-0.4790039,0.5390625,nan,0,1
38196361,38196360,8944643,-0.1361084,-0.4790039,0.546875,nan,0,1
38296168,38296167,8944643,-0.1361084,-0.48266602,0.546875,nan,0,1
38396165,38396164,8944643,-0.13171387,-0.47509766,0.54296875,nan,0,1
38497244,38497243,8944643,-0.13623047,-0.47509766,0.5390625,nan,0,1
38596160,38596159,8944643,-0.13171387,-0.4790039,0.546875,nan,0,1
38696159,38696158,8944643,-0.13171387,-0.4790039,0.546875,nan,0,1
38796158,38796157,8944643,-0.14050293,-0.4790039,0.54296875,nan,0,1
38896611,38896610,8944643,-0.1361084,-0.47509766,0.546875,nan,0,1
38996148,38996147,8944643,-0.13171387,-0.47509766,0.54296875,nan,0,1
39096147,39096146,8944643,-0.13171387,-0.47509766,0.54296875,nan,0,1
39197239,39197238,8944643,-0.1361084,-0.47509766,0.54296875,nan,0,1
39296528,39296527,8944643,-0.1361084,-0.48266602,0.54296875,nan,0,1
39396140,39396139,8944643,-0.1274414,-0.47509766,0.54296875,nan,0,1
39496140,39496139,8944643,-0.1361084,-0.48266602,0.54296875,nan,0,1
39596362,39596361,8944643,-0.13623047,-0.47509766,0.5390625,nan,0,1
39696135,39696134,8944643,-0.13183594,-0.47509766,0.54296875,nan,0,1
39796250,39796249,8944643,-0.140625,-0.47509766,0.5390625,nan,0,1
39897660,39897659,8944643,-0.1361084,-0.47509766,0.5390625,nan,0,1
39996128,39996127,8944643,-0.13623047,-0.4790039,0.54296875,nan,0,1
40096127,40096126,8944643,-0.13183594,-0.4790039,0.546875,nan,0,1
40198104,40198103,8944643,-0.14501953,-0.47509766,0.54296875,nan,0,1
40296630,40296629,8944643,-0.13623047,-0.4790039,0.54296875,nan,0,1
40396804,40396803,8944643,-0.1274414,-0.47509766,0.54296875,nan,0,1
40496124,40496123,8944643,-0.13183594,-0.4790039,0.55078125,nan,0,1
40597072,40597071,8944643,-0.13183594,-0.4790039,0.54296875,nan,0,1
40696142,40696141,8944643,-0.13623047,-0.47143555,0.55078125,nan,0,1
40797346,40797345,8944643,-0.13623047,-0.4753418,0.54296875,nan,0,1
40897729,40897728,8944643,-0.13183594,-0.47509766,0.546875,nan,0,1
40997616,40997615,8944643,-0.13623047,-0.4790039,0.5395508,nan,0,1
41096097,41096096,8944643,-0.13623047,-0.4753418,0.54296875,nan,0,1
41197845,41197845,8944643,-0.13623047,-0.4753418,0.54296875,nan,0,1
41297046,41297045,8944643,-0.13183594,-0.47143555,0.546875,nan,0,1
41398145,41398144,8944643,-0.13623047,-0.4753418,0.5395508,nan,0,1
41496756,41496755,8944643,-0.1274414,-0.4790039,0.54296875,nan,0,1
41598379,41598378,8944643,-0.13623047,-0.4790039,0.54296875,nan,0,1
41697247,41697246,8944643,-0.13623047,-0.4790039,0.54296875,nan,0,1
41798433,41798432,8944643,-0.13183594,-0.4790039,0.5395508,nan,0,1
41897762,41897761,8944643,-0.13183594,-0.4790039,0.54296875,nan,0,1
41998136,41998135,8944643,-0.140625,-0.4753418,0.54296875,nan,0,1
42097263,42097262,8944643,-0.13623047,-0.4753418,0.546875,nan,0,1
42198277,42198276,8944643,-0.13623047,-0.4753418,0.5395508,nan,0,1
42297531,42297530,8944643,-0.13195801,-0.4790039,0.54296875,nan,0,1
42398061,42398060,8944643,-0.13195801,-0.47143555,0.546875,nan,0,1
42497660,42497659,8944643,-0.13635254,-0.4753418,0.54296875,nan,0,1
42598109,42598108,8944643,-0.14074707,-0.48291016,0.5395508,nan,0,1
42697925,42697924,8944643,-0.140625,-0.4753418,0.546875,nan,0,1
42796064,42796064,8944643,-0.13623047,-0.4790039,0.546875,nan,0,1
42898390,42898389,8944643,-0.13635254,-0.4753418,0.5395508,nan,0,1
42996056,42996055,8944643,-0.13195801,-0.4753418,0.54296875,nan,0,1
43098040,43098040,8944643,-0.13635254,-0.4753418,0.54296875,nan,0,1
43196043,43196042,8944643,-0.13195801,-0.4753418,0.5395508,nan,0,1
43298106,43298105,8944643,-0.13635254,-0.4790039,0.5395508,nan,0,1
43396707,43396706,8944643,-0.13195801,-0.4790039,0.54296875,nan,0,1
43498023,43498022,8944643,-0.13195801,-0.47143555,0.54296875,nan,0,1
43596034,43596033,8944643,-0.13195801,-0.4753418,0.5317383,nan,0,1
43698165,43698161,8944643,-0.13635254,-0.4753418,0.546875,nan,0,1
43796544,43796543,8944643,-0.13635254,-0.48291016,0.546875,nan,0,1
43896035,43896034,8944643,-0.14074707,-0.47143555,0.54296875,nan,0,1
43996028,43996027,8944643,-0.13195801,-0.4753418,0.54296875,nan,0,1
44096631,44096630,8944643,-0.13195801,-0.47143555,0.54296875,nan,0,1
44196244,44196244,8944643,-0.13635254,-0.47143555,0.54296875,nan,0,1
