timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
12125983,3670026,3670026,0,0,0,36,36,244.83914,244.83914,3917.4263,7834.8525,0.021696346,0.0017389071,4.0890613e-06,0.20676334,-0.038669236,-9.620063,-0.036098473,-0.021912538,-0.018725954,0.00041324613,0.0010867465,0.00085212884,3.1961943e-06,9.4463434e-07,1.5410731e-05,49.989105,49.989105
13181071,3670026,3670026,0,0,0,38,38,244.83914,244.83914,3917.4263,7834.8525,0.03852907,0.0025847217,9.549258e-06,0.17809014,-0.011251182,-9.628198,-0.03563053,-0.0223587,-0.01899811,0.008988211,0.0030096453,0.0019315105,8.1184e-06,1.0270113e-05,1.1150714e-05,50.02913,50.02913
14117087,3670026,3670026,0,0,0,42,42,244.83914,244.83914,3917.4263,7834.8525,0.02869905,0.0023710015,8.649018e-06,0.15552945,-0.03974241,-9.618999,-0.036267515,-0.022104882,-0.018903999,0.0012257312,0.0025632805,0.0010307853,2.8655736e-06,2.019748e-06,1.1616259e-05,50.064564,50.064564
15165106,3670026,3670026,0,0,0,45,45,244.83914,244.83914,3917.4263,7834.8525,0.028107354,0.0022737726,8.173978e-06,0.15624462,-0.051183864,-9.623851,-0.03593403,-0.021394607,-0.018097304,0.0010880177,0.0008342563,0.0022229617,3.0830197e-06,2.9788189e-06,6.211219e-06,50.099945,50.099945
16177549,3670026,3670026,0,0,0,49,49,244.83914,244.83914,3917.4263,7834.8525,0.038608205,0.0027876117,1.3710472e-05,0.26649418,0.0010282997,-9.614209,-0.038153302,-0.024987103,-0.018435432,0.0071545905,0.0013182265,0.0113164745,6.666566e-06,3.2043372e-05,1.6526259e-05,50.1232,50.1232
17193390,3670026,3670026,0,0,0,52,52,244.83914,244.83914,3917.4263,7834.8525,0.026920272,0.0020670434,7.1326026e-06,0.14297661,-0.0142750135,-9.614869,-0.035485793,-0.021631354,-0.01879204,0.00078375614,0.0039987895,0.0014864181,3.4780626e-06,2.8231416e-06,4.855788e-06,50.167435,50.167435
18137822,3670026,3670026,0,0,0,56,56,244.83914,244.83914,3917.4263,7834.8525,0.021617781,0.0017278088,3.7030416e-06,0.15318239,-0.028597657,-9.617807,-0.035172444,-0.022140227,-0.018477108,0.0004796797,0.0016939329,0.0009241925,4.207294e-06,3.0868587e-06,5.475929e-06,50.198547,50.198547
19177543,3670026,3670026,0,0,0,59,59,244.83914,244.83914,3917.4263,7834.8525,0.024475452,0.0018214068,4.524303e-06,0.055414915,-0.083132215,-9.606183,-0.03646626,-0.019210262,-0.018362675,0.0006386632,0.00032249486,0.001053057,2.4768558e-06,1.5715403e-06,5.2805706e-07,50.212975,50.212975
20132510,3670026,3670026,0,0,0,61,61,244.83914,244.83914,3917.4263,7834.8525,0.044577282,0.002945536,1.8552286e-05,0.12461298,0.04033261,-9.61087,-0.03615261,-0.023342926,-0.01910642,0.0026816227,0.02854404,0.0047410857,1.0877975e-05,1.1970321e-05,6.010248e-05,50.246265,50.246265
21129026,3670026,3670026,0,0,0,65,65,244.83914,244.83914,3917.4263,7834.8525,0.033714186,0.0024452657,8.104447e-06,0.1469873,-0.06392039,-9.623074,-0.036063164,-0.0222275,-0.018498871,0.0015202325,0.0028300649,0.0026180185,3.0975305e-06,5.429827e-06,2.4340327e-06,50.26101,50.26101
22141566,3670026,3670026,0,0,0,69,69,244.83914,244.83914,3917.4263,7834.8525,0.027816001,0.0024457946,6.13577e-06,0.19367278,-0.023203516,-9.614994,-0.03574723,-0.022038836,-0.017502114,0.00093932886,0.0005677208,0.0023933519,7.020363e-06,1.1752831e-05,5.666709e-06,50.290028,50.290028
23181538,3670026,3670026,0,0,0,72,72,244.83914,244.83914,3917.4263,7834.8525,0.02585748,0.001874796,3.851954e-06,0.13425875,-0.03676116,-9.618763,-0.035780784,-0.021878539,-0.018163163,0.00058998936,0.0006230419,0.0016769504,2.1912845e-06,3.0372794e-06,4.5979627e-06,50.31218,50.31218
24186064,3670026,3670026,0,0,0,76,76,244.83914,244.83914,3917.4263,7834.8525,0.024889793,0.0018128146,3.4213515e-06,0.16576952,-0.036259122,-9.618329,-0.035843696,-0.02171234,-0.01864803,0.0015854139,0.00069478375,0.0013819337,2.318325e-06,2.2638235e-06,4.8559655e-06,50.335014,50.335014
25129742,3670026,3670026,0,0,0,79,79,244.83914,244.83914,3917.4263,7834.8525,0.021810345,0.0015788062,2.7276303e-06,0.1405917,-0.025342071,-9.615215,-0.03622506,-0.021369172,-0.01752784,0.0006614468,0.00051230117,0.0013698351,1.5919578e-06,2.7820981e-06,2.237741e-06,50.344612,50.344612
26141549,3670026,3670026,0,0,0,82,82,244.83914,244.83914,3917.4263,7834.8525,0.06719165,0.005711101,6.11563e-05,0.13048047,-0.05121901,-9.617639,-0.036289126,-0.021191195,-0.017567007,0.002761832,0.0018616364,0.0051003383,1.3470176e-06,9.91247e-06,0.00014278704,50.360104,50.360104
27185605,3670026,3670026,0,0,0,85,85,244.83914,244.83914,3917.4263,7834.8525,0.07702796,0.0064675263,5.5244236e-05,0.1513393,-0.053880237,-9.629751,-0.034542937,-0.020588908,-0.015889416,0.01333038,0.02282353,0.006948393,6.735895e-06,1.7283292e-05,2.2437314e-05,50.37748,50.37748
28133160,3670026,3670026,0,0,0,88,88,244.83914,244.83914,3917.4263,7834.8525,0.057264376,0.00491732,4.6248682e-05,0.15132308,0.0046065724,-9.605831,-0.037649255,-0.021615654,-0.020088313,0.0018467375,0.053164992,0.0073702214,4.5985057e-06,3.0764066e-05,0.00033456483,50.38911,50.38911
29141049,3670026,3670026,0,0,0,91,91,244.83914,244.83914,3917.4263,7834.8525,0.034155775,0.0027857476,1.3107016e-05,0.165355,-0.023675239,-9.620034,-0.03648961,-0.02180973,-0.018578233,0.0010064784,0.0012530987,0.004690824,6.46298e-06,1.5877573e-05,7.4107916e-06,50.41251,50.41251
30108769,3670026,3670026,0,0,0,94,94,244.83914,244.83914,3917.4263,7834.8525,0.028190076,0.002042969,4.870325e-06,0.14095128,-0.06178038,-9.623908,-0.03578616,-0.023307674,-0.016735172,0.00037985644,0.00043465037,0.0015513122,2.0529087e-06,1.253857e-06,1.7921872e-06,50.419525,50.419525
31156782,3670026,3670026,0,0,0,97,97,244.83914,244.83914,3917.4263,7834.8525,0.029381877,0.0024956,6.501982e-06,0.18242034,0.0057904054,-9.604844,-0.035927914,-0.022240657,-0.018848369,0.00032220446,0.00017075326,0.00040136065,9.152096e-07,2.1050662e-06,6.0278967e-07,50.43635,50.43635
32161425,3670026,3670026,0,0,0,101,101,244.83914,244.83914,3917.4263,7834.8525,0.023737319,0.0017364284,3.4342402e-06,0.16280943,-0.01926176,-9.613204,-0.036291167,-0.021708438,-0.018603269,0.0006208713,0.0005240653,0.00062414387,1.1214256e-06,2.4939231e-06,2.4465166e-06,50.45394,50.45394
33197515,3670026,3670026,0,0,0,104,104,244.83914,244.83914,3917.4263,7834.8525,0.02963192,0.0019014967,5.1219813e-06,0.10781519,-0.05119498,-9.626488,-0.036134154,-0.021962093,-0.019134289,0.0016048136,0.00047057364,0.002269432,2.2921718e-06,7.2809376e-06,7.9808315e-06,50.46701,50.46701
34112266,3670026,3670026,0,0,0,106,106,244.83914,244.83914,3917.4263,7834.8525,0.02603079,0.0019746216,3.8774438e-06,0.17012349,-0.032927647,-9.621592,-0.036153864,-0.021621019,-0.018885627,0.001390051,0.0004661065,0.0020050488,2.973848e-06,4.0219206e-06,3.8182375e-06,50.480175,50.480175
35153011,3670026,3670026,0,0,0,110,110,244.83914,244.83914,3917.4263,7834.8525,0.019902097,0.0016005615,2.4005044e-06,0.14980727,-0.029914362,-9.615956,-0.036229633,-0.021706156,-0.018669112,0.0010623604,0.0003594877,0.00074612617,2.6435966e-06,2.0365278e-06,1.6116677e-06,50.49853,50.49853
36121955,3670026,3670026,0,0,0,115,115,244.83914,244.83914,3917.4263,7834.8525,0.01871708,0.0015276563,1.9809995e-06,0.15463205,-0.026520206,-9.611359,-0.036161896,-0.021810774,-0.019224236,0.00045579445,0.00038115654,0.000987531,2.1514156e-06,1.439105e-06,1.8201797e-06,50.511806,50.511806
37165997,3670026,3670026,0,0,0,118,118,244.83914,244.83914,3917.4263,7834.8525,0.01945871,0.0014663114,1.9970705e-06,0.15328288,-0.026390318,-9.61679,-0.03621556,-0.02129789,-0.018790632,0.0003405669,0.00021042438,0.00090876064,3.710636e-06,1.2934468e-06,1.3075587e-06,50.519577,50.519577
38181826,3670026,3670026,0,0,0,121,121,244.83914,244.83914,3917.4263,7834.8525,0.022654492,0.0015581513,2.8384222e-06,0.17433299,-0.038654838,-9.617103,-0.036135375,-0.02186685,-0.018986205,0.0007618387,0.0005683783,0.0007875936,2.8173451e-06,2.2614106e-06,4.6798177e-06,50.534214,50.534214
39175161,3670026,3670026,0,0,0,126,126,244.83914,244.83914,3917.4263,7834.8525,0.031279843,0.0021757788,5.3515305e-06,0.14435565,-0.030440124,-9.617625,-0.036148738,-0.021592634,-0.018640185,0.0013565033,0.0007127712,0.006314745,6.184854e-06,1.9199535e-05,5.6906356e-06,50.540024,50.540024
40190521,3670026,3670026,0,0,0,128,128,244.83914,244.83914,3917.4263,7834.8525,0.039447684,0.0032333422,1.6230882e-05,0.17972347,-0.10735199,-9.612764,-0.03603462,-0.02090428,-0.015814027,0.015120922,0.013360774,0.004187628,2.2005364e-05,1.8699338e-05,4.7304824e-05,50.54823,50.54823
41146876,3670026,3670026,0,0,0,132,132,244.83914,244.83914,3917.4263,7834.8525,0.038592603,0.002768897,1.198568e-05,0.15191443,-0.038370572,-9.603606,-0.036300153,-0.021638747,-0.015406164,0.026279502,0.007809112,0.0035400523,9.226403e-06,4.76788e-06,0.00012619929,50.563034,50.563034
42139592,3670026,3670026,0,0,0,136,136,248.57072,248.57072,3977.1316,7954.263,0.045011315,0.0026545867,1.4553154e-05,0.10637865,-0.04225461,-9.598986,-0.03796484,-0.023820471,-0.018609202,0.0018625784,0.0044561666,0.0041647586,3.6014226e-06,3.385693e-06,1.8294531e-05,50.574913,50.574913
43171825,3670026,3670026,0,0,0,139,139,248.57072,248.57072,3977.1316,7954.263,0.024709567,0.0017834699,5.1539596e-06,0.19626676,0.030431706,-9.628231,-0.035569448,-0.021814158,-0.016975494,0.0007420783,0.00025995966,0.00012511827,1.0749446e-06,8.843654e-07,2.7013973e-06,50.601288,50.601288
44118637,3670026,3670026,0,0,0,141,141,248.57072,248.57072,3977.1316,7954.263,0.06131239,0.0043126987,2.8473705e-05,0.048916705,-0.030710055,-9.619199,-0.036142517,-0.021447858,-0.019001976,0.0051314184,0.004226213,0.0045838985,6.821336e-06,1.3616549e-05,5.9398266e-05,50.593876,50.593876
45127244,3670026,3670026,0,0,0,145,145,248.57072,248.57072,3977.1316,7954.263,0.044320166,0.0032212539,1.7355967e-05,0.044730797,-0.081237584,-9.632877,-0.036627363,-0.021462867,-0.017738646,0.024656957,0.0029307762,0.031984735,2.7906899e-05,4.0370334e-05,3.8714305e-05,50.60441,50.60441
46109577,3670026,3670026,0,0,0,146,146,245.40921,245.40921,3926.5474,7853.0947,0.06510658,0.004768087,3.1531086e-05,0.2098191,-0.046989597,-9.596755,-0.03623095,-0.022044305,-0.019183861,0.0051555475,0.001346314,0.022530995,4.9231576e-06,1.7881031e-05,2.3359455e-05,50.609974,50.609974
47142422,3670026,3670026,0,0,0,150,150,245.33861,245.33861,3925.4177,7850.8354,0.02599705,0.0020589426,7.0046176e-06,0.04393079,-0.027666386,-9.5992565,-0.035384912,-0.021754134,-0.019162547,0.0003133158,0.00019972812,0.00063459616,1.6515006e-06,2.9174575e-07,2.0623094e-07,50.619034,50.619034
48111363,3670026,3670026,0,0,0,155,155,245.07523,245.07523,3921.2036,7842.407,0.042784944,0.0022177938,1.0295062e-05,0.24865714,-0.031668846,-9.619658,-0.035478767,-0.018181482,-0.014563409,0.18719208,0.00944335,0.027176853,1.0875048e-05,1.6369358e-05,9.044951e-05,50.627632,50.627632
49127527,3670026,3670026,0,0,0,158,158,244.78154,244.78154,3916.5046,7833.0093,0.0436742,0.0033323986,2.0398173e-05,0.11043375,-0.10483854,-9.610991,-0.037158385,-0.022582436,-0.018677019,0.0040363246,0.014352103,0.0065644174,1.3459464e-05,1.2022876e-05,5.3049913e-05,50.639595,50.639595
50124440,3670026,3670026,0,0,0,163,163,244.78154,244.78154,3916.5046,7833.0093,0.025710098,0.0022583003,8.690963e-06,0.20095658,-0.044594795,-9.612786,-0.035884444,-0.022312917,-0.01802287,0.00071098213,0.0006799914,0.0012890807,3.3308613e-06,3.411472e-06,7.5986804e-06,50.648365,50.648365
51124967,3670026,3670026,0,0,0,167,167,244.78154,244.78154,3916.5046,7833.0093,0.020037705,0.0017573901,3.0942117e-06,0.14797734,-0.00953386,-9.613616,-0.036227427,-0.02163076,-0.017615493,0.002312873,0.00025821308,0.0009303155,2.9848968e-06,4.1957246e-06,2.6912473e-06,50.65525,50.65525
52173123,3670026,3670026,0,0,0,170,170,244.49287,244.49287,3911.886,7823.772,0.6875304,0.052417632,0.014915904,-0.48799032,0.24239871,-10.173016,-0.31903675,-0.060528263,0.40743214,0.010855081,0.041832805,0.08592758,0.00031078415,0.000341438,7.355362e-05,50.670135,50.670135
53126125,3670026,3670026,0,0,0,175,175,244.49287,244.49287,3911.886,7823.772,0.30065906,0.034063242,0.01876454,-0.062452093,5.8765655,-7.4331255,-0.6938774,0.07596194,-0.042437535,0.006147924,0.029095016,0.029692544,0.0013836358,0.0009017038,0.0006728434,50.60549,50.60549
54149504,3670026,3670026,0,0,0,177,177,244.49287,244.49287,3911.886,7823.772,1.3977019,0.14361335,0.0692484,0.5332127,8.314951,-4.9240274,-0.597085,0.30286524,-0.061516277,0.005162346,0.0036625606,0.031467434,0.014922212,0.016864108,0.005436142,50.61273,50.61273
55164592,3670026,3670026,0,0,0,179,179,244.74297,244.74297,3915.8875,7831.775,0.18014227,0.020891707,0.0069804126,0.3894068,9.333891,-2.6911428,-0.02354562,-0.050899044,-0.007945804,0.010977608,0.004003268,0.0024645498,0.0010551111,0.00026175624,7.68294e-05,50.601715,50.601715
56104136,3670026,3670026,0,0,0,182,182,244.74297,244.74297,3915.8875,7831.775,0.07678635,0.008229272,0.0010044501,0.41984054,9.502363,-2.4014685,-0.085434824,-0.006080619,-0.025978327,0.015892558,0.0034516498,0.004175962,6.628967e-05,9.570114e-05,3.4903e-05,50.597324,50.597324
57152166,3670026,3670026,0,0,0,185,185,244.74297,244.74297,3915.8875,7831.775,0.061988432,0.0076043634,0.00061627995,0.62998164,9.668697,-2.1299329,-0.085854165,-0.06903606,-0.05457488,0.0006367758,0.0004931953,0.0024870862,1.1776345e-05,0.00015183691,5.240742e-06,50.597916,50.597916
58192294,3670026,3670026,0,0,0,188,188,244.74297,244.74297,3915.8875,7831.775,0.064147025,0.0077329767,0.00040066833,0.2868777,9.494654,-1.9015,-0.016355189,-0.02765587,-0.008169992,0.004078485,0.0017619656,0.008026479,0.00014722836,0.00044481616,0.000112902955,50.59635,50.59635
59111561,3670026,3670026,0,0,0,191,191,244.74297,244.74297,3915.8875,7831.775,0.050973613,0.0056630024,0.00028872935,0.1631521,9.535974,-1.8764226,-0.09549907,-0.021016952,-0.04908338,0.0016162575,0.003350698,0.026974218,0.00023880092,0.00013226648,0.00018087008,50.593266,50.593266
60195321,3670026,3670026,0,0,0,193,193,244.74297,244.74297,3915.8875,7831.775,0.13937195,0.01343005,0.0007728205,0.043179218,9.576947,-1.8525927,-0.10560049,0.0182747,-0.016723571,0.008412407,0.029469848,0.013316594,0.00029802028,0.000865007,0.00032066787,50.58923,50.58923
61191921,3670026,3670026,0,0,0,197,197,244.74297,244.74297,3915.8875,7831.775,0.071250625,0.007399198,0.00037527538,-0.1367656,9.537207,-1.6951754,-0.016993137,-0.086467944,-0.016376551,0.000826223,0.003204906,0.003252353,6.937946e-05,5.0106642e-05,3.038417e-05,50.588257,50.588257
62186398,3670026,3670026,0,0,0,198,198,244.74297,244.74297,3915.8875,7831.775,0.08539573,0.010262406,0.00076409423,-0.21650076,9.539859,-1.7215661,-0.036799796,0.04989976,-0.047532856,0.0030465932,0.0036478243,0.010048754,0.00069303456,0.00015363026,0.00018442751,50.587154,50.587154
63117876,3670026,3670026,0,0,0,201,201,244.74297,244.74297,3915.8875,7831.775,0.14039132,0.013262569,0.0007799793,-0.29607904,9.563938,-1.7977406,-0.012349745,-0.034696095,-0.010781504,0.0059345746,0.006424852,0.010448868,1.099423e-05,0.00026663218,0.00042826697,50.57797,50.57797
64112981,3670026,3670026,0,0,0,203,203,244.74297,244.74297,3915.8875,7831.775,0.14268081,0.017766941,0.0033134152,0.894539,9.619138,-1.3682283,-0.033634346,0.03526764,-0.004073677,0.017626677,0.012518852,0.032982197,0.00070775254,0.0013217587,0.0015011485,50.589165,50.589165
65141158,3670026,3670026,0,0,0,206,206,244.99411,244.99411,3919.9058,7839.8115,0.190213,0.026463227,0.025177386,1.1254727,4.621634,-8.314433,0.5862707,-0.60701394,-0.042919606,0.058285322,0.05970521,0.101946265,0.0073797917,0.000873361,0.0019394914,50.546204,50.546204
66181151,3670026,3670026,0,0,0,209,209,244.99411,244.99411,3919.9058,7839.8115,0.246779,0.032253195,0.012611074,-0.21007383,-0.5815234,-9.515407,0.23076907,-0.31680518,0.039983805,0.047576666,0.14903879,0.13783324,0.03582513,0.00061725616,0.0007431197,50.596313,50.596313
67103842,3670026,3670026,0,0,0,211,211,244.99411,244.99411,3919.9058,7839.8115,0.2601524,0.029730907,0.0046045934,0.1632171,0.009943967,-9.579715,-0.036194768,-0.02249608,-0.019830028,0.0050911293,0.013079555,0.015445213,9.415816e-07,1.599734e-05,0.0003460141,50.613525,50.613525
68124769,3670026,3670026,0,0,0,215,215,244.99411,244.99411,3919.9058,7839.8115,0.056861535,0.0048893727,0.0003891689,0.20219456,-0.014088602,-9.6102,-0.03551717,-0.021359943,-0.01764588,0.00662426,0.0022349185,0.0025071404,2.285262e-06,3.4706566e-06,9.03113e-06,50.640274,50.640274
69172742,3670026,3670026,0,0,0,218,218,244.99411,244.99411,3919.9058,7839.8115,0.04696791,0.0032380891,4.3146636e-05,0.12394261,0.0030614634,-9.633409,-0.03594688,-0.02240945,-0.01876402,0.002938214,0.0014768835,0.0063171564,2.81321e-06,6.961384e-06,2.5747506e-05,50.66848,50.66848
70119691,3670026,3670026,0,0,0,220,220,244.99411,244.99411,3919.9058,7839.8115,0.039299518,0.003550092,1.4858868e-05,0.1998335,0.013917958,-9.619708,-0.035942145,-0.021521969,-0.01763145,0.008476584,0.00038050287,0.0026311702,3.2676858e-06,1.8686938e-05,5.4268526e-06,50.68121,50.68121
71159811,3670026,3670026,0,0,0,223,223,244.99411,244.99411,3919.9058,7839.8115,0.0574925,0.0051765675,2.8755056e-05,0.10810576,0.00919833,-9.602841,-0.036201224,-0.021417916,-0.01967618,0.007320221,0.0063855606,0.018794324,3.5718345e-05,0.0001190481,3.0897896e-05,50.692047,50.692047
72114684,3670026,3670026,0,0,0,225,225,244.99411,244.99411,3919.9058,7839.8115,0.055215478,0.00415154,2.109484e-05,0.15284255,-0.0006021616,-9.604213,-0.036809087,-0.022661112,-0.019395018,0.010223219,0.0018880451,0.0023758404,8.657789e-06,8.532729e-06,2.1761996e-05,50.713036,50.713036
73119233,3670026,3670026,0,0,0,229,229,244.99411,244.99411,3919.9058,7839.8115,0.058725636,0.004866258,2.9744806e-05,0.15644549,0.01083613,-9.599042,-0.035559706,-0.020912416,-0.017766267,0.011538348,0.038856894,0.010515839,2.6327954e-05,0.000113358736,4.697339e-05,50.731148,50.731148
74123808,3670026,3670026,0,0,0,233,233,244.99411,244.99411,3919.9058,7839.8115,0.06388789,0.00452306,3.3558877e-05,0.16672453,-0.023989147,-9.628338,-0.03589017,-0.021334812,-0.017691894,0.0010925301,0.0033053544,0.0067367796,3.1377551e-06,1.3621021e-05,2.4230903e-05,50.73996,50.73996
75156588,3670026,3670026,0,0,0,237,237,244.99411,244.99411,3919.9058,7839.8115,0.053239644,0.005016333,4.0990293e-05,-0.022686768,0.012916144,-9.6099825,-0.036452852,-0.022640493,-0.018770007,0.025424607,0.0009610074,0.0025510197,6.016989e-06,2.0665142e-05,0.00016316882,50.74798,50.74798
76165063,3670026,3670026,0,0,0,241,241,244.99411,244.99411,3919.9058,7839.8115,0.05047238,0.004320194,2.8884293e-05,0.18759851,-0.0694918,-9.616654,-0.03607613,-0.022012645,-0.019212974,0.0018241344,0.0073974766,0.006505362,7.2977336e-06,1.2531444e-05,3.375014e-05,50.75349,50.75349
77180886,3670026,3670026,0,0,0,244,244,244.99411,244.99411,3919.9058,7839.8115,0.034720127,0.0025271515,7.912708e-06,0.16399418,0.001855752,-9.620077,-0.036430985,-0.022269025,-0.019045029,0.0034374113,0.0025723467,0.0020038746,4.037039e-06,2.1578596e-06,2.5517975e-06,50.76531,50.76531
78174149,3670026,3670026,0,0,0,249,249,244.99411,244.99411,3919.9058,7839.8115,0.028198915,0.001985901,4.6009113e-06,0.16849159,0.007125921,-9.619737,-0.036211304,-0.022296451,-0.018300328,0.0007283461,0.000991965,0.0050945296,4.901466e-06,6.826197e-06,1.7436394e-06,50.770382,50.770382
79113640,3670026,3670026,0,0,0,252,252,244.99411,244.99411,3919.9058,7839.8115,0.02616749,0.0018852701,4.1611293e-06,0.18030664,0.009908478,-9.651903,-0.034823507,-0.01940481,-0.019627597,0.00033908273,0.00013275201,0.0018583528,4.3297446e-06,1.7499316e-06,3.9565992e-07,50.774178,50.774178
80126126,3670026,3670026,0,0,0,256,256,244.99411,244.99411,3919.9058,7839.8115,0.019116005,0.0016054309,2.3449477e-06,0.17089705,0.0063699787,-9.619125,-0.036236256,-0.021817258,-0.018608304,0.0004557122,0.00034904922,0.0015738743,5.37387e-06,2.3600742e-06,2.004479e-06,50.79657,50.79657
81173770,3670026,3670026,0,0,0,258,258,244.99411,244.99411,3919.9058,7839.8115,0.022166451,0.001649683,2.790253e-06,0.17108122,0.006362669,-9.611859,-0.036043987,-0.022024438,-0.019228715,0.00047596215,0.00018215994,0.0020244233,3.670834e-06,4.31711e-06,1.6540125e-06,50.797245,50.797245
82148760,3670026,3670026,0,0,0,260,260,244.99411,244.99411,3919.9058,7839.8115,0.020035338,0.0016187597,2.7147123e-06,0.17395785,0.0032083618,-9.629051,-0.03563831,-0.021876473,-0.018617606,0.00049807015,0.00035288165,0.0013012734,3.594137e-06,1.7796921e-06,5.3670747e-06,50.804165,50.804165
83196939,3670026,3670026,0,0,0,263,263,245.94313,245.94313,3935.09,7870.18,0.22859266,0.013923729,0.0002757935,0.1341575,-0.021430459,-9.620343,-0.032781918,-0.035179872,-0.0069927983,0.031047221,0.103649355,0.17973599,0.00015306652,0.00038403287,0.0007846148,50.80845,50.80845
84143816,3670026,3670026,0,0,0,265,265,245.94313,245.94313,3935.09,7870.18,0.3380722,0.022095712,0.00093262334,0.22040829,-0.0991744,-9.631078,-0.01968453,-0.036267824,-0.066498995,0.123122655,0.13105348,0.07159565,0.000150439,0.0007752638,0.0013948184,50.83421,50.83421
85188601,3670026,3670026,0,0,0,269,269,245.94313,245.94313,3935.09,7870.18,0.2272955,0.015760073,0.0006667253,0.25333226,0.12404976,-9.636103,-0.03803701,-0.02397953,-0.039963998,0.054164648,0.033867292,0.033117548,0.00035061396,0.00030555108,0.00027244998,50.83278,50.83278
86160763,3670026,3670026,0,0,0,273,273,245.94313,245.94313,3935.09,7870.18,0.8906327,0.046289314,0.0066518364,0.20010409,-0.028695434,-9.613666,-0.0375719,-0.020339139,-0.019927809,0.0041457573,0.014169636,0.018518388,5.4288408e-05,8.448825e-05,5.168159e-05,50.872276,50.872276
