timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1842342,1841795,-0.026046941,0.066843316,0.035949036
1846251,1845751,-0.040018644,0.06810618,0.046745878
1850213,1849704,0.0034813685,-0.0010487998,0.11066162
1854159,1853659,0.0022557185,0.007676605,0.10168537
1858108,1857614,0.015366102,-0.0332971,0.09102112
1862074,1861569,0.104623206,-0.06879629,0.09294723
1866076,1865524,0.026582517,-0.11068313,0.07551548
1869979,1869478,0.05291193,-0.13364173,0.08033347
1873930,1873433,0.06866299,-0.10627835,0.038107026
1877884,1877388,0.07246392,-0.07322752,0.0271157
1881874,1881344,0.015170909,0.0058656083,-0.015761813
1885797,1885297,-0.08767739,0.08092796,-0.065088876
1889755,1889252,-0.056535304,0.13609038,-0.108290546
1893706,1893207,-0.045705236,0.16585813,-0.15693967
1897654,1897162,0.037913002,0.1516574,-0.17235947
1901617,1901116,0.020903504,0.14316547,-0.17680962
1905564,1905071,0.0142951,0.102022536,-0.1785171
1909518,1909026,0.015536347,0.0066095744,-0.14164874
1913473,1912981,-0.035380956,-0.0851183,-0.053251546
1917432,1916940,0.045439217,-0.13160577,0.0367805
1921388,1920890,-0.014724268,-0.11528058,0.11563485
1925348,1924845,-0.035449173,-0.12630671,0.17574039
1929297,1928800,-0.051533602,-0.09051614,0.16194782
1933290,1932755,-0.035709064,-0.09674295,0.13068034
1937207,1936710,0.02594017,-0.02369573,0.0988504
1941171,1940664,-0.005351417,0.075413845,0.090187386
1945112,1944619,0.04348598,0.11672577,0.040042553
1949065,1948573,0.011501234,0.10498286,-0.022471922
1953021,1952528,0.027589723,0.015474253,-0.04200136
1956980,1956483,0.017117161,0.020002719,-0.05485891
1960934,1960438,-0.031458437,-0.043361157,-0.044931892
1964884,1964393,0.013123059,-0.043430164,-0.021646634
1968850,1968348,-0.04819731,-0.057148036,-0.011829854
1972805,1972302,-0.04213787,-0.061046913,-0.011020011
1976752,1976257,-0.054542374,-0.07522303,-0.03453793
1980702,1980212,-0.016492337,-0.070676655,-0.034194406
1984659,1984166,0.05505058,0.005207512,-0.04462703
1988612,1988121,0.010744118,0.08139827,-0.057758853
1992568,1992076,0.1127176,0.10996097,-0.06479527
1996529,1996031,0.04767489,0.13631618,-0.09072527
2000511,1999986,0.05340611,0.10503885,-0.088020675
2004439,2003940,0.02397891,0.068423286,-0.07627492
2008387,2007895,-0.031519663,0.015925417,-0.03867332
2012349,2011850,-0.0644626,-0.027952038,0.006354444
2016299,2015805,-0.08916983,-0.052452516,0.05252987
2020255,2019759,0.016793387,-0.103468135,0.09976314
2024224,2023717,-0.014409819,-0.07051367,0.13104887
2028167,2027669,0.008447924,-0.09268286,0.19584624
2032123,2031623,-0.004346169,-0.023401294,0.1370419
2036111,2035579,-0.01158293,-2.7488019e-05,0.07200845
2040073,2039533,0.05858366,0.031512957,0.05357153
2043988,2043488,0.0044997623,0.050763227,0.0101143485
2047935,2047443,0.061354734,0.077959605,0.00977953
2051891,2051397,0.044425234,0.10741282,-0.0010628203
2055842,2055352,0.03284396,0.07218529,0.0042979773
2059799,2059307,0.0021410352,0.025640266,-0.029932242
2063801,2063262,-0.030966096,-0.070911855,-0.06186342
2067723,2067216,-0.036152914,-0.095770426,-0.051137026
2071672,2071171,-0.14218773,-0.10765681,-0.025111014
2075625,2075126,-0.10132258,-0.09631796,0.014061149
2079579,2079081,-0.06254962,-0.03434196,-0.035331324
2083536,2083035,-0.0071010026,0.013258163,-0.063912846
2087484,2086990,0.09049757,0.05740723,-0.098888874
2091445,2090945,0.039770357,0.09523375,-0.12775396
2095401,2094900,0.12177228,0.0269516,-0.102904156
2099351,2098855,0.027705032,0.051896255,-0.09527298
2103344,2102809,0.0496495,0.024832757,-0.02322283
2107265,2106764,0.0158894,-0.01028652,0.024164947
2111220,2110719,-0.08135634,-0.04596246,0.016679576
2115169,2114674,-0.092687525,-0.06539509,0.044320572
2119121,2118628,-0.11250528,-0.070156746,0.051754024
2123088,2122583,-0.008571173,-0.101007864,0.098332345
2127043,2126538,-0.027423933,-0.044250943,0.027326733
2130988,2130493,0.012381339,-0.050963502,-0.024631921
2134976,2134447,0.055994302,0.033195898,-0.055543516
2138908,2138402,0.040007528,0.0782804,-0.049337827
2142860,2142357,0.06232053,0.11189203,-0.007942472
2146805,2146312,0.0018304397,0.1043624,0.012195968
2150766,2150266,-0.0016519509,0.07472782,0.037184983
2154715,2154221,0.009621846,0.015893994,0.043769542
2158672,2158176,0.0036628866,-0.05490138,0.08070183
2162628,2162131,0.040993266,-0.039030507,0.104819894
2166622,2166086,-0.017610304,-0.055533636,0.07391685
2170533,2170040,0.014335471,-0.04986234,0.07725916
2174491,2173995,-0.020890687,-0.025406256,0.031147912
2178443,2177950,0.019903049,0.008476843,-0.010757015
2182397,2181905,0.081029855,0.043213136,-0.03935875
2186351,2185859,0.033952776,0.068282485,-0.06578639
2190315,2189814,0.06321032,0.034789324,-0.07922549
2194277,2193769,-0.03211577,0.025236448,-0.08482787
2198228,2197724,-0.016139725,-0.022184141,-0.08941806
2202213,2201678,-0.061746478,0.011969543,-0.08069554
2206128,2205633,-0.04959929,-0.026286256,-0.03892592
2210085,2209588,-0.03577536,-0.0011452746,0.009672432
2214042,2213543,-0.08970044,-0.019484155,0.059239835
2217987,2217497,-0.030451214,-0.0074381726,0.11705392
2221969,2221452,-0.08206592,0.036984283,0.12781064
2225920,2225425,-0.029626276,0.005291917,0.0931016
2229860,2229362,-0.009153188,0.016531985,0.071531534
2233844,2233316,0.0019051561,-0.008990515,0.08074776
2237859,2237271,0.097749524,0.022927426,0.03895498
2241717,2241226,0.036398105,0.0062419926,0.005375257
2245673,2245181,0.06321054,0.017658642,0.013706621
2249633,2249135,0.030432489,0.0049396395,0.020618256
2253582,2253090,-0.00031029532,-0.0103559755,-0.0073546492
2257565,2257045,-0.005871787,-0.008124467,0.017720215
2261593,2261000,-0.082888335,-0.02372557,0.030041091
2265482,2264955,-0.017905619,-0.0589941,-0.009498195
2273358,2272864,0.022273244,-0.060187478,-0.06671477
2277308,2276819,0.023620129,-0.01248961,-0.08906886
2281266,2280773,0.030603874,-0.001035334,-0.110195756
2285222,2284731,0.067178786,0.027885146,-0.14247525
2289175,2288683,-0.019907154,0.023614282,-0.15095226
2293151,2292638,0.0030099577,-0.02488083,-0.111284904
2297080,2296593,-0.07703389,-0.01833236,-0.10526936
2301060,2300547,-0.06384555,-0.031610824,-0.07798918
2304992,2304502,0.026040113,0.013780361,-0.04252425
2308946,2308457,0.04841621,-0.0074499547,-0.00025853942
2312900,2312412,0.06863666,0.01800067,0.027223676
2316853,2316366,-0.0072016288,0.02163981,0.02770629
2320809,2320321,0.03747695,-0.004707344,0.071932666
2324774,2324276,0.016891286,0.009433308,0.1022719
2328718,2328231,-0.00943207,-0.017932301,0.13967742
2332673,2332186,0.07917909,-0.005855809,0.11513841
2336661,2336140,0.050887473,-0.024126139,0.0984163
2340584,2340095,0.06380761,0.018688021,0.09523196
2344540,2344053,-0.026199045,0.06159338,0.11537692
2348492,2348005,-0.038187157,0.024695644,0.13208534
2352450,2351960,-0.005308957,0.017045781,0.12230007
2356406,2355914,0.023436831,-0.0032433525,0.07194337
2360356,2359869,0.06533627,0.001317645,-0.0013168836
2364338,2363824,-0.028564394,0.03324055,-0.07909251
2368271,2367778,-0.05772618,0.041584212,-0.11795445
2372224,2371733,-0.121056415,0.064435676,-0.13567652
2376183,2375688,-0.09795571,0.011630112,-0.104285896
2380137,2379643,-0.052615587,-0.003412623,-0.09518855
2384092,2383597,-0.061848972,-0.034336075,-0.09887424
2388042,2387552,0.021174267,-0.028318414,-0.045774426
2392003,2391507,0.0021611142,-0.016921151,-0.01279719
2395951,2395462,0.03339193,-0.06260512,0.031138686
2399906,2399417,0.018297752,-0.0075075356,0.012768918
2403886,2403371,-0.00846684,-0.00415753,-0.028536318
2407815,2407326,0.055871483,0.07644555,-0.027282387
2411773,2411281,0.005463903,0.09654096,-0.038230468
2415727,2415236,-0.0022208025,0.027069414,-0.05165242
2419678,2419190,-0.012913295,-0.07352383,-0.11041728
2423644,2423145,0.090741836,-0.15117648,-0.11868894
2427596,2427100,-0.03324914,-0.07987395,-0.05710713
2431541,2431055,-0.08775903,0.06032615,0.099320695
2435506,2435009,0.15552582,0.17906374,0.30787802
2439451,2438964,0.03326891,0.1548598,0.39026728
2443405,2442919,-0.009900953,-0.07981553,0.40125087
2447364,2446874,0.088266164,-0.27859944,0.2782488
2451314,2450829,-0.056892507,-0.2883356,0.099878326
2455277,2454783,-0.03388918,-0.09818685,-0.03755664
2459258,2458738,-0.023723193,0.13559763,-0.14541721
2463215,2462693,-0.019412823,0.21247175,-0.23160641
2467245,2466649,0.006850006,0.16825277,-0.24654153
2471092,2470602,0.097870335,-0.014352266,-0.23607694
2475045,2474557,0.03037587,-0.0966199,-0.24730419
2478999,2478512,-0.017831367,-0.059735484,-0.18532863
2482959,2482467,0.021934928,0.07934955,-0.19287151
2486906,2486421,-0.058253456,0.18456657,-0.22675481
2490928,2490376,0.031391084,0.16725595,-0.18900661
2494834,2494331,0.0148572875,0.10300257,-0.15161692
2498828,2498286,-0.09662567,-0.053322256,-0.055703193
2502738,2502240,-0.08159325,-0.10355206,0.06594057
2506694,2506200,-0.09744225,-0.10050013,0.21348691
2510642,2510150,0.0062958775,-0.052410044,0.342792
2514600,2514105,0.027055897,0.0013480845,0.4215266
2518548,2518059,-0.013759196,-0.024712216,0.40574154
2522517,2522014,0.03090545,-0.061332002,0.28374988
2526491,2525969,0.014820466,-0.06603237,0.15777004
2530420,2529924,0.06752647,-0.07185701,0.07485469
2534391,2533879,-0.032915633,-0.0038691293,0.009858787
2538324,2537834,-0.022122178,0.0071171075,-0.058900476
2542305,2541788,-0.06405208,0.038091786,-0.13271807
2546234,2545743,0.0019978357,0.014185896,-0.12859796
2550199,2549698,0.03200251,-0.009461945,-0.0961167
2554148,2553652,-0.07716373,-0.022143519,-0.059469346
2558124,2557608,0.018819261,0.013405792,-0.072699875
2562050,2561562,0.094581544,0.068754315,-0.10419177
2566007,2565517,0.070915796,0.021496132,-0.15483908
2569969,2569472,0.09374204,0.047852714,-0.16108398
2573915,2573426,0.019842017,-0.004070061,-0.2389289
2577868,2577381,-0.09158207,-0.04483021,-0.3017169
2581824,2581336,-0.059507303,-0.027142614,-0.32629555
2585783,2585291,0.08284638,0.031425852,-0.29297152
2589742,2589245,-0.013311529,0.07502698,-0.16236885
2593696,2593201,0.0072120773,-0.002053773,-0.023537138
2597645,2597158,0.12177401,-0.11235938,0.058087744
2601633,2601110,-0.10155681,-0.1327391,0.14167143
2605551,2605064,-0.029624166,-0.02003597,0.35058245
2609507,2609019,0.02864842,0.12055069,0.48360646
2613466,2612975,-0.075345494,0.12644581,0.55037504
2617415,2616929,-0.04934391,-0.00028807393,0.51568085
2621374,2620884,0.029186154,-0.09310049,0.37026033
2625325,2624838,0.043570857,-0.0874047,0.23729315
2629288,2628793,-0.0043502566,0.07847188,0.13473587
2633269,2632748,0.026488757,0.17672895,0.0749111
2637195,2636702,-0.07186535,0.19645531,-0.058166705
2641144,2640657,0.024767864,0.017132182,-0.12656099
2645101,2644612,0.09160229,-0.115828276,-0.18756399
2649056,2648567,-0.05238439,-0.14846773,-0.23136213
2653015,2652522,-0.013812527,-0.088940114,-0.24318214
2657040,2656476,-0.019347709,-0.026190225,-0.3507721
2660920,2660431,-0.022529868,-0.025135964,-0.3753652
2664900,2664386,-0.021339284,0.006556771,-0.37367323
2668828,2668341,-0.124399275,-0.02874491,-0.3493984
2672783,2672295,-0.06242434,-0.044713255,-0.27020487
2676751,2676250,-0.030446293,-0.07955006,-0.13451071
2680762,2680205,0.057127036,-0.048163053,0.0044506914
2684646,2684160,0.05791512,0.009936806,0.117790334
2688632,2688115,-0.021484008,0.05628663,0.2248072
2692574,2692072,0.00042238057,0.049247917,0.29013696
2696518,2696024,-0.012845644,0.011673783,0.2630737
2700479,2699981,0.0798305,-0.037555367,0.2080447
2704429,2703934,-0.009312286,-0.011207821,0.1803567
2708374,2707888,0.017069513,-0.01478594,0.16188762
2712357,2711843,0.05111412,0.0041964115,0.11874438
2716294,2715799,0.029399471,0.015302371,0.07789767
2720241,2719753,0.073881395,0.042178802,0.10252264
2724218,2723707,-0.046862293,0.014532435,0.13381086
2728149,2727662,-0.0342289,-0.003529984,0.1572861
2732151,2731617,-0.005992732,0.087788895,0.12481564
2736066,2735572,0.04890002,0.13738745,0.03600448
2740014,2739526,0.03073175,0.15861267,-0.06466435
2743971,2743481,0.020089768,0.10342771,-0.14360856
2747927,2747436,0.045073424,-0.01686663,-0.27104962
2751878,2751391,-0.11066373,-0.10473917,-0.39009747
2755838,2755345,-0.0015235428,-0.08741037,-0.41426554
2759804,2759304,0.07044321,-0.027048994,-0.3864277
2763748,2763255,-0.13689855,-0.05831302,-0.3144377
2767735,2767210,-0.005512994,-0.09762675,-0.22210053
2771655,2771165,-0.016124528,-0.1321133,-0.14023887
2775612,2775120,-0.08935766,-0.1260526,0.01696524
2779565,2779074,0.089057505,0.036031302,0.24615653
2783529,2783029,0.11658631,0.16841836,0.40940288
2787474,2786984,-0.06564674,0.1259969,0.4615239
2791446,2790939,-0.0088889925,-0.02643534,0.41486162
2795383,2794893,0.11294935,-0.13743691,0.2579342
2799366,2798848,-0.00010788623,-0.077320956,0.16017818
2803302,2802803,0.041408435,0.032861367,0.1784978
2807251,2806758,0.009713474,0.18256515,0.13150388
2811207,2810715,-0.08566094,0.12348646,0.05413168
2815159,2814667,0.015530779,-0.006601601,-0.011069802
2819110,2818622,-0.024016103,-0.11439668,-0.119611144
2823087,2822576,-0.019043101,-0.16258965,-0.1558043
2827032,2826532,0.010810633,-0.06945644,-0.19263296
2830976,2830486,-0.03829288,0.019478267,-0.24959639
2834934,2834442,0.007595407,0.09065394,-0.3400028
2838897,2838396,0.02310368,0.10748589,-0.35199785
2842839,2842350,0.030286878,0.07068544,-0.29326037
2846796,2846305,-0.032437604,0.030148355,-0.22123055
2850751,2850260,-0.0032610223,-0.0099884225,-0.111057684
2854708,2854215,-0.0068169166,0.021402547,0.009966204
2858657,2858170,-0.077238955,0.08649885,0.14935385
2862611,2862124,-0.025770292,0.07130036,0.26527408
2866593,2866079,-0.037453037,0.04245338,0.31441352
2870532,2870035,0.094728984,-0.03607528,0.3063262
2874475,2873988,0.085667044,-0.049803942,0.22166926
2878431,2877943,0.011056532,-0.057470683,0.1985109
2882407,2881898,-0.019900218,-0.04135137,0.18594003
2886379,2885853,-0.06456075,0.00520436,0.13914488
2890307,2889808,0.041263234,0.02584097,0.109679624
2894273,2893763,0.053936556,0.05253099,0.028445633
2898215,2897717,0.061472222,-0.040511962,-0.023172656
2902184,2901672,-0.018141134,-0.064898506,-0.08413385
2906111,2905627,-0.005607889,-0.09665664,-0.14078242
2910116,2909582,0.043494493,-0.07128616,-0.20442486
2914032,2913536,-0.03001115,-0.07817169,-0.18866001
2917980,2917491,-0.039559297,-0.051232032,-0.107874066
2921932,2921446,-0.03402565,0.022538144,-0.088601
2925902,2925401,0.052592378,0.068657175,-0.0704966
2929846,2929356,0.030580748,0.087365575,-0.04909632
2933806,2933310,-0.08064731,0.048007127,-0.05187545
2937766,2937265,0.0110090375,-0.03461993,-0.0838621
2941730,2941227,-0.100805685,-0.0959771,-0.2256898
2945670,2945175,-0.05425889,-0.086871006,-0.30881172
2949621,2949129,0.07989148,0.07238459,-0.3393471
2953571,2953084,-0.011815341,0.20559138,-0.19798437
2957526,2957039,-0.027796322,0.22435383,0.025882486
2961481,2960994,-0.025601156,0.122635685,0.17545012
2965458,2964949,0.022668786,-0.11191077,0.24300627
2969390,2968903,-0.05914706,-0.24524488,0.3151974
2973345,2972858,-0.0076483027,-0.23605281,0.38439626
2977307,2976813,0.011098922,-0.006719402,0.40018955
2981277,2980767,0.02558535,0.13867523,0.36001614
2985216,2984725,0.12919635,0.15452845,0.26325583
2989170,2988677,0.053207383,0.0756932,0.15187468
2993119,2992632,0.06165462,-0.006161015,0.098911
2997075,2996586,0.013404692,-0.03132125,0.05211781
3001057,3000541,0.0071619945,-0.04139259,-0.003040665
3004983,3004496,0.045146525,0.026310725,-0.09888413
3008939,3008451,-0.047912944,0.04509161,-0.2127809
3012892,3012406,-0.07583724,0.033026032,-0.2816713
3016847,3016360,-0.074860476,-0.013645692,-0.3280915
3020807,3020315,-0.027910419,-0.099130586,-0.28884986
3024779,3024270,-0.0167039,-0.17577854,-0.31169787
3028715,3028226,-0.030188093,-0.14696954,-0.28683615
3032699,3032181,0.038375687,-0.05892493,-0.22246751
3036626,3036134,-0.03717601,0.048053153,-0.14424513
3040576,3040089,0.030639011,0.051055968,-0.07861569
3044538,3044044,0.0142285535,0.050140847,-0.008180106
3048485,3047998,-0.018715566,0.014464036,0.0075413603
3052440,3051953,0.013169847,0.022137798,0.014994234
3056398,3055908,-0.029070506,0.002701291,0.05938205
3060368,3059863,0.023817226,0.03888392,0.08396816
3064307,3063818,-0.0025022717,0.10897551,0.12314911
3068270,3067772,0.040421188,0.023180895,0.22043271
3072219,3071727,0.054208513,-0.008595243,0.31612518
3076174,3075682,-0.015918456,-0.081938855,0.3766293
3080138,3079637,0.005799262,-0.07045384,0.39032108
3084086,3083591,-0.039425183,-0.06094262,0.33113906
3088033,3087546,-0.0133489575,-0.068338245,0.23867595
3092003,3091501,-0.012451463,-0.04017925,0.11400686
3095946,3095456,-0.0007769574,-0.01425145,-0.023285827
3099894,3099410,0.018606689,0.055235013,-0.16289279
3103909,3103366,-0.012397367,0.06868198,-0.21791358
3107869,3107320,-0.013213692,0.06122822,-0.21342018
3111767,3111275,-0.07300825,0.057091095,-0.20852458
3115744,3115230,-0.03686831,0.048671577,-0.23450862
3119677,3119184,-0.022458816,0.044225737,-0.24921075
3123659,3123139,-0.04801855,0.058693998,-0.21620938
3127616,3127094,0.015712244,0.087697126,-0.1896413
3131538,3131049,-0.013392901,0.09949365,-0.17638882
3135515,3135004,0.014798093,0.043403212,-0.08774083
3139470,3138958,-0.057122856,-0.028674148,-0.029828714
3143430,3142913,-0.025164302,-0.1482353,0.037415735
3147356,3146868,0.0073145283,-0.12440182,0.08794521
3151314,3150823,0.0030781415,-0.060857695,0.14411156
3155265,3154777,0.06337346,-0.00067653373,0.22322185
3159228,3158732,0.06251207,0.007914444,0.2500128
3163184,3162687,0.1268036,-0.014355969,0.20572832
3167164,3166642,0.09103509,-0.019791564,0.15992576
3171086,3170596,0.058894902,-0.08620488,0.12193679
3175040,3174551,0.105368145,-0.061766163,0.04487447
3178995,3178506,0.052450314,-0.024410782,0.0054983418
3182977,3182461,0.094637975,0.022553148,-0.014772366
3186905,3186415,0.016862048,0.013983119,-0.04226332
3190858,3190370,-0.004753679,-0.018176572,-0.060719416
3194827,3194325,0.029051373,-0.036769405,-0.15181188
3198777,3198280,-0.04476862,-0.033111885,-0.16466418
3202750,3202235,-0.013358536,-0.048377298,-0.14586869
3206689,3206189,-0.10062036,-0.054127034,-0.182889
3210637,3210144,-0.061565243,-0.057945266,-0.17865291
3214593,3214099,-0.07912415,-0.002603902,-0.17276245
3218541,3218054,-0.090521276,0.059965953,-0.17144723
3222527,3222009,-0.015395505,0.0717885,-0.13423747
3226464,3225963,-0.0479485,0.050313134,-0.07701651
3230407,3229918,0.015343564,0.012179687,-0.06347731
3234377,3233873,-0.06175381,0.030896071,-0.009049196
3238316,3237827,-0.037400573,-0.00907848,0.09257647
3242272,3241782,-0.0788459,0.09424388,0.15672073
3246231,3245737,-0.04144868,0.115407735,0.25558755
3250193,3249692,-0.025498616,0.1482334,0.31636262
3254139,3253647,-0.049082156,0.113865115,0.35283622
3258104,3257601,0.052549537,0.05058713,0.39294848
3262045,3261556,-0.0063599707,0.00775877,0.36328712
3266001,3265511,0.006907227,-0.0019207884,0.3372298
3269984,3269466,0.041026358,0.051892303,0.2923032
3273908,3273421,0.03874604,0.0514461,0.22852148
3277922,3277377,0.14183822,0.029751627,0.15566605
3281818,3281330,0.09548987,-0.036650784,0.07617202
3285776,3285285,0.06732443,-0.117461465,-0.054306637
3289734,3289240,0.030944249,-0.19578928,-0.15882356
3293699,3293195,0.0042611375,-0.18376784,-0.23492326
3297639,3297149,0.017201276,-0.12862849,-0.29995975
3301684,3301104,-0.0659661,-0.05754213,-0.37242305
3305553,3305059,-0.012543217,-0.02518737,-0.40930945
3309527,3309018,-0.07919108,0.030848278,-0.43247974
3313456,3312968,-0.023909915,0.03878245,-0.43418348
3317410,3316923,-0.050193723,0.07781703,-0.4182095
3321398,3320878,-0.07094555,0.031640284,-0.3695958
3325331,3324833,-0.00300248,0.036303516,-0.3120697
3329278,3328788,-0.015001749,0.0490861,-0.18973957
3333294,3332743,0.022359747,0.023376914,-0.025623875
3337196,3336697,0.0032664905,-0.009199749,0.08398498
3341170,3340652,0.022651287,-0.087686315,0.19811104
3345094,3344606,0.04497582,-0.08472612,0.28957748
3349051,3348561,-0.014800359,-0.092256,0.36626387
3353006,3352516,0.06997697,-0.025925618,0.41816837
3356961,3356471,0.08191866,0.044468008,0.37543046
3360915,3360425,0.15382828,0.082381666,0.33103788
3364867,3364380,0.10462823,0.09508919,0.31098375
3368830,3368335,0.023537908,0.095642716,0.2660401
3372782,3372290,0.0035180233,0.093109846,0.17222747
3376740,3376245,-0.09880897,0.022494206,0.06922044
3380692,3380199,-0.05740357,0.009360834,0.0037974128
3384647,3384158,-0.08176583,-0.03491718,-0.05498435
3388595,3388109,-0.029833287,-0.0726763,-0.095859624
3392556,3392069,-0.061618783,-0.07769787,-0.110024974
3396505,3396018,-0.08004067,-0.06175207,-0.09607036
3400472,3399974,-0.0578421,-0.037345305,-0.15198308
3404448,3403928,-0.11522822,-0.0024570755,-0.2044563
3408370,3407883,-0.020092253,-0.004739243,-0.2224942
3412333,3411838,-0.039966475,0.04009582,-0.21377167
3416281,3415793,0.0066964068,0.055636495,-0.17173068
