timestamp,device_id,min_distance,max_distance,current_distance,variance,h_fov,v_fov,q[0],q[1],q[2],q[3],signal_quality,type,orientation
9232394,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9254915,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9272463,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9294304,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9312575,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9334082,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9352886,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9374180,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9392794,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9414227,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9432891,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9454283,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9473034,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9494231,9010179,0.3,200.0,0.05999756,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9513100,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9535258,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9553208,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9574915,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9593309,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9614494,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9634400,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9654543,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9673977,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9694491,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9713475,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9734666,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9753521,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9774702,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9793579,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9814684,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9833648,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9856040,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9873693,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9895461,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9913745,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9935368,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9954539,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9974965,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
9994009,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10014987,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10033901,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10055046,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10073948,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10095091,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10114010,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10135142,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10154059,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10175851,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10194125,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10215540,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10234235,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10255345,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10275117,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10295320,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10314637,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10335464,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10354348,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10375500,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10394382,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10415484,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10434450,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10455600,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10474488,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10496604,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10514625,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10536226,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10554590,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10576037,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10595175,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10616007,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10634979,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10656251,9010179,0.3,200.0,0.05999756,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10674803,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10696311,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10714819,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10736453,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10754929,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10776638,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10794938,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10816634,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10835050,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10856481,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10876337,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10896603,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10915843,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10936633,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10955465,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10976793,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
10995237,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11016688,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11035289,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11057892,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11075321,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11097352,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11115362,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11137398,9010179,0.3,200.0,0.05999756,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11155420,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11176972,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11196183,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11216959,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11235972,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11257079,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11275589,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11297111,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11315742,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11338241,9010179,0.3,200.0,0.07598877,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11356619,9010179,0.3,200.0,0.07501221,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11377777,9010179,0.3,200.0,0.07299805,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11395784,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11417339,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11435840,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11457406,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11475781,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11497493,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11516973,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11537486,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11556561,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11577537,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11596181,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11617507,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11635744,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11657570,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11675680,9010179,0.3,200.0,0.05999756,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11698542,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11715736,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11738145,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11755761,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11777728,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11795900,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11817781,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11835893,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11857829,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11876424,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11897953,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11916133,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11937921,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11956070,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11978000,9010179,0.3,200.0,0.06402588,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
11996282,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12018448,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12036186,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12058093,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12076231,9010179,0.3,200.0,0.06402588,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12098466,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12116271,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12138194,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12157808,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12178241,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12197134,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12218291,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12236777,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12258405,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12276488,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12299612,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12316551,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12339348,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12356606,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12378762,9010179,0.3,200.0,0.06402588,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12396711,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12418566,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12436659,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12458685,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12477175,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12498795,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12517343,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12538731,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12556876,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12578840,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12596993,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12618754,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12636942,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12659140,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12676984,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12699132,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12717060,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12738588,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12757136,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12778705,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12797924,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12818673,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12837528,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12858744,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12877351,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12898984,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12917297,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12938775,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12957348,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12978846,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
12997504,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13019423,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13037466,9010179,0.3,200.0,0.05999756,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13059033,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13077505,9010179,0.3,200.0,0.06298828,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13099209,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13117891,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13139102,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13157616,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13179147,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13197765,9010179,0.3,200.0,0.06201172,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
13219210,9010179,0.3,200.0,0.06100464,0.0,0.10473633,0.10473633,0.0,0.0,0.0,0.0,0,0,25
